,tweetid,tweet_text,url,page_title
225,860347126089494528,Pushing Forward With GOP Health Care Bill https://t.co/MOf1tXcYtZ https://t.co/ok0CwHPdsO,https://www.nbcphiladelphia.com/news/local/Congressional-Republicans-Push-Forward-with-New-Health-Care-Bill_Philadelphia-421406343.html,Congressional Republicans Push Forward with New Health Care Bill – NBC10 Philadelphia
226,837424825018744833,AG Sessions Recuses Himself From Investigations Of Russian Involvement In Trump Electi... https://t.co/UCPeX92Xmd https://t.co/BgFsjJAYbr,https://philadelphia.cbslocal.com/2017/03/02/democrats-call-for-sessions-to-resign-over-meetings-with-russian-envoy/,Democrats Call For Sessions To Resign Over Russia Meetings – CBS Philly
227,768651699816759296,Soon to be a reality! The 45th President = Donald J. Trump https://t.co/QCM9RzUoSl https://t.co/gqTRPJpoki,https://www.youtube.com/watch?v=G5FGztzfnkA,The 45th President - YouTube
228,825801296577957888,Protest continues at SFO against President Trump's immigration ban https://t.co/kmCVn6Sh8y https://t.co/czOJTI3Mvx,https://abc7news.com/politics/protest-continues-at-sfo-against-trumps-immigration-ban/1726846/,Crowd at San Francisco International Airport continues to protest President Donald Trump's executive order on Muslim travel ban - ABC7 San Francisco
229,825499244966576128,Hundreds at SFO protest President Trump's order barring travel from Muslim nations https://t.co/TQX0StdiRd https://t.co/D2SineImFL,https://abc7news.com/politics/hundreds-at-sfo-protest-trumps-order-on-refugees/1726018/,SFO police shut down access to International Terminal lower level due to anti-Trump protesters - ABC7 San Francisco
230,756477477543747584,De Mistura hopes that coming US-Russia-UN meeting will pave the way for resumption intra-Syrian talks https://t.co/vfmzV5SSeM,https://bit.ly/29Tc3Zl,De Mistura working to re-launch Syrian-Syrian dialogue next month – Syrian Arab News Agency
231,870368201812652032,Trump says goodbye to the Paris climate agreement. Here's what that means. https://t.co/DAOqQ2f9YS,https://goo.gl/n0HkAV,Trump says goodbye to the Paris climate agreement. Here’s what that means. - The Washington Post
232,821763393652752386,Jewish Community Centers Again Targeted With Bomb Threats https://t.co/HoZpkdm4x2 https://t.co/icmJ6IKkRX,https://www.nbcphiladelphia.com/news/local/New-Spate-of-Bomb-Threats-Against-Jewish-Community-Centers-Across-Country-Raise-Alarms-411082955.html,’This is the World We Live in Now’: New Bomb Threats Against Jewish Community Centers Across US Raise Alarms – NBC10 Philadelphia
233,696641533248983040,RT @InGodIDoTrust: John McCain Blasts Trump For ‘Destruction of the Press’. Hahahahahahahahahahahaha https://t.co/W4g5MLtQOE @realDonaldTru…,https://www.breitbart.com/big-journalism/2016/01/28/why-we-lose-john-mccain-blasts-trump-for-destruction-of-the-press/,Why We Lose: John McCain Blasts Trump For 'Destruction of the Press'
234,836386480935305218,New Wave of Bomb Threats at Jewish Community Centers Nationwide https://t.co/XLamujR3pL https://t.co/1bUO3oSUXC,https://www.nbcphiladelphia.com/news/local/New-Wave-of-Bomb-Threats-at-Jewish-Community-Centers-Nationwide_Philadelphia-414909743.html,New Wave of Bomb Threats at Jewish Community Centers Nationwide – NBC10 Philadelphia
235,875546309654179841,Man Shot Near Art Institute of Chicago: Police https://t.co/fesaqvOqZb https://t.co/mXFqH457xF,https://www.nbcchicago.com/news/local/Man-Shot-Near-Art-Institute--428772473.html,Man Shot Near Art Institute of Chicago: Police – NBC Chicago
236,847698257857789953,"Trump to Tackle Trade Abuses, Deficit With New Exec. Order https://t.co/Gzsdsw49LB https://t.co/qm2m6AVRXt",https://www.nbcdfw.com/news/politics/Trump-Trade-Abuses-Deficit-Executive-Order-Friday-417745743.html,Trump Targets Trade Abuses With Executive Orders – NBC 5 Dallas-Fort Worth
237,855171739847974912,Republicans float new ObamaCare replacement plan https://t.co/YorD32r4HR,https://goo.gl/2hQZ9r,Republicans float new ObamaCare replacement plan | Fox News
238,838599856298000384,Trump Expected To Sign New Travel Ban Order https://t.co/z5k8np7Guu https://t.co/b1QY2zgyio,https://baltimore.cbslocal.com/2017/03/05/trump-expected-to-sign-new-travel-ban-order/,Trump Expected To Sign New Travel Ban Order – CBS Baltimore
239,839152492302721024,Jewish grade school on North Side evacuated after bomb threat https://t.co/0wc43Jx3Qo https://t.co/0s5gBj8bgl,https://www.chicagotribune.com/ct-school-evacuated-bomb-threat-20170307-story.html,Bomb threat at Jewish grade school on North Side among at least 12 nationwide - Chicago Tribune
240,880568772645593088,"Trump, Putin to meet at G20 summit in Germany https://t.co/D85BLrycbo",https://goo.gl/WxycWc,"Trump, Putin to meet at G20 summit in Germany | Fox News"
241,867559181980753920,"Republican candidate in Montana race allegedly 'body-slammed' reporter, prompting police investigation https://t.co/fJ0fm9VefP",https://goo.gl/UVvsZS,GOP candidate in Montana race charged with misdemeanor assault after allegedly body-slamming reporter - The Washington Post
242,696235164280557568,Army units restore stability and security to Rityan town in the northern countryside of Aleppo https://t.co/8oSfbClGVh,https://bit.ly/1W1d971,Army units restore stability and security to Rityan town in the northern countryside of Aleppo – Syrian Arab News Agency
243,838877138837192706,Here’s what Republicans have said will be in the Obamacare replacement https://t.co/gF2IRqMncX,https://goo.gl/SKAEZM,Here’s what Republicans have said will be in the Obamacare replacement
244,701756830637117441,German nationalist leader rejects criticism of rhetoric https://t.co/C8Opfl8oXK #news,https://bit.ly/1SMQhdI,German nationalist leader rejects criticism of rhetoric | The Seattle Times
245,838439012947922945,"Trump's 'evidence' for Obama wiretap claims relies on sketchy, anonymously sourced reports https://t.co/Tg5UotjzfM",https://goo.gl/i8EVZL,"Trump’s ‘evidence’ for Obama wiretap claims relies on sketchy, anonymously sourced reports - The Washington Post"
246,733978264071483392,#IS Offensive Fended off by #SyrianArmy near #DeirEzzur  https://t.co/D7jKq3GPEk https://t.co/e0lwUQSLmU,https://bit.ly/1XH3AxA,Daesh Offensive Fended off by Syrian Army Near Deir Ezzur
247,826604761902379008,Trump picks Colo. appeals court judge Neil Gorsuch for Supreme Court https://t.co/9FWkGtm3LZ https://t.co/sM4N89l1RG,https://www.mysanantonio.com/news/local/article/Trump-picks-Colo-appeals-court-judge-Neil-10898475.php,Trump picks Colo. appeals court judge Neil Gorsuch for Supreme Court
248,685160468302843904,De Mistura to visit Iran Sunday on Syrian-Syrian talks of Geneva https://t.co/NQe1sAO9Uw,https://bit.ly/1UzMtJU,De Mistura to visit Iran Sunday to hold talks on Syrian-Syrian dialogue – Syrian Arab News Agency
249,839990053388615680,Legal challenges to Trump's revised travel ban mount in additional states https://t.co/zaCNOi88QP https://t.co/rMP9E0tmYE,https://www.chicagotribune.com/ct-trump-travel-ban-lawsuits-20170309-story.html,Legal challenges to Trump's revised travel ban mount in additional states - Chicago Tribune
250,867643517828562944,Greg Gianforte: Reporter claims GOP candidate in Montana special House election 'body slammed' him https://t.co/iw45UCRXHO,https://goo.gl/60J2Ey,Greg Gianforte: Reporter claims GOP candidate in Montana special House election 'body slammed' him | Fox News
251,834990831027253249,Philadelphia Muslim Man Donates More Than $100K To Jewish Cemetery After Headstones Va... https://t.co/v4QWvokun3 https://t.co/GtRiceFjhP,https://philadelphia.cbslocal.com/2017/02/23/philadelphia-muslim-man-donates-more-than-100k-to-jewish-cemetery-after-headstones-vandalized/,Muslim Man Donates More Than $100K To Jewish Cemetery – CBS Philly
252,846182662398205952,Ivanka Trump plans to attend economic summit in Germany https://t.co/L7wfZHZfPF,https://goo.gl/GV2WoI,Ivanka Trump plans to attend economic summit in Germany - The Washington Post
253,838743840689356800,President Trump Could Sign New Revised Travel Ban Order https://t.co/tVuQKrRMAw https://t.co/rdQrEEy9w3,https://www.nbcphiladelphia.com/news/local/Trump-to-Sign-New-Revised-Travel-Ban-Order_Philadelphia-415458083.html,President Trump Could Sign New Revised Travel Ban Order – NBC10 Philadelphia
254,734808696258187265,Baltimore officer found not guilty on all charges in Freddie Gray case!  Justice 4 Freddie!  https://t.co/YvQk2qXNER https://t.co/3MCQCCbsoh,https://www.foxnews.com/us/2016/05/23/baltimore-officer-found-not-guilty-on-all-charges-in-freddie-gray-case.html,Baltimore officer found not guilty on all charges in Freddie Gray case | Fox News
255,838012493045854208,Trump Claims Obama Administration Wiretapped Trump Tower https://t.co/5ljtproFj3 https://t.co/y42rL5cZyr,https://www.nbcdfw.com/news/politics/Trump-Tweets-Obama-Wiretapping-Russia-Contacts-415388803.html,"Citing No Evidence, Trump Claims Obama Administration Wiretapped Trump Tower; Obama Denies Claim – NBC 5 Dallas-Fort Worth"
256,837418867769098240,AG Sessions Recuses Himself From Russia Investigation https://t.co/XMpvVNNy7H https://t.co/FsikOvqyEo,https://sanfrancisco.cbslocal.com/2017/03/02/ag-jeff-sessions-recuses-himself-trump-russia-election-investigation/,AG Sessions Recuses Himself From Russia Investigation – CBS San Francisco
257,781541808580927488,Hillary Clinton to campaign in Ohio on Monday https://t.co/JGcFyi2CEe #politics,https://bit.ly/2dHooFP,Hillary Clinton to campaign in Ohio on Monday - cleveland.com
258,844223041177616384,Gorsuch refuses to weigh in on Trump's travel ban https://t.co/0mTtPohjNq,https://goo.gl/qfHiYU,Gorsuch refuses to weigh in on Trump's travel ban
259,784740635999739905,"Russian aid distributed to needy families in al-Husseiniyeh town, Damascus Countryside https://t.co/DQ8WoiKFLx",https://bit.ly/2e1Sl4s,"Russian aid distributed to needy families in al-Husseiniyeh town, Damascus Countryside – Syrian Arab News Agency"
260,771445123292864512,"Efforts to Resume Syrian Peace Talks, Humanitarian Access Falter https://t.co/rV0d6dbB3S",https://bit.ly/2bFGQPU,"Efforts to Resume Syrian Peace Talks, Humanitarian Access Falter | Voice of America - English"
261,880607691097419776,"As new Trump travel ban takes effect, protesters gather at LAX https://t.co/cmst8zRjgq https://t.co/26x6zY3Enm",https://abc7.com/politics/lax-protesters-speak-out-against-trump-travel-ban/2165504/,LAX protesters speak out against Trump travel ban - ABC7 Los Angeles
262,862066700694540289,Trump fires FBI Director James Comey https://t.co/zx6xLt15q0 https://t.co/sTHKXLU4ul,https://www.chicagotribune.com/ct-james-comey-fired-20170509-story.html,Trump fires FBI Director James Comey amid Russia investigation - Chicago Tribune
263,717445894392705024,The #FlintWaterCrisis has exposed a huge problem in Americas water supply https://t.co/xIv3JWY309 https://t.co/SRxRl6JsJM,https://www.scpr.org/programs/airtalk/2016/03/22/47392/after-flint-zooming-out-nationwide-on-problem-of-l/,"AirTalk | It's not just Flint, lead in drinking water is a nationwide problem | 89.3 KPCC"
264,833911472254234624,Jewish community center receive bomb threats https://t.co/Q9xgTguuzK https://t.co/8zmH90VZ8a,https://www.abc15.com/news/region-phoenix-metro/central-phoenix/arizona-jewish-communities-on-high-alert-after-bomb-threats-made-across-us,Jewish community centers receive bomb threats
265,844705604220411906,"Trump budget would cut funds used for 'most vulnerable,' Valley officials say https://t.co/XqbAnNrnuE https://t.co/ced9Jc67EB",https://www.azcentral.com/story/news/local/phoenix/2017/03/22/trump-budget-community-development-block-grants-home-investment-partnerships/99456760/,"Trump budget would cut funds used for 'most vulnerable,' Valley officials say"
266,844618278605668362,Parents of 9-year-old shot face murder charges https://t.co/6c1CeOntES https://t.co/sUEphek6Ik,https://www.abc15.com/news/region-phoenix-metro/central-phoenix/parents-of-9-year-old-shot-by-sibling-now-face-first-degree-murder-charges,Parents of 9-year-old shot face murder charges
267,793176728050860032,Foke Plane evacuated at Fort Lauderdale after bomb threat https://t.co/UtG76y5ThZ #Foke,https://dailym.ai/2fwX7XN,Plane evacuated at Fort Lauderdale after bomb threat | Daily Mail Online
268,717013621163712513,"How ironic, Hillary accuses another candidate of lies! https://t.co/g3Ze7hVqpf #HillaryResearch https://t.co/uCp0HozZ2Y",https://goo.gl/bW9mLX,Facebook
269,861461763799306244,San Francisco Receiving $100 Million Donation To Fight Homelessness https://t.co/nywpmx7ejV https://t.co/cVoECxItO5,https://sanfrancisco.cbslocal.com/2017/05/07/san-francisco-receiving-100-million-donation-to-fight-homelessness/,San Francisco Receiving $100 Million Donation To Fight Homelessness – CBS San Francisco
270,688476636241612801,Obama signs executive order lifting U.S. sanctions on Iran. https://t.co/NknJFzZ55Q,https://cnn.it/1Q5WYUi,Sanctions lifted after Iran found in compliance - CNN
271,829864392858750976,"Donald Trump just lost, bigly https://t.co/92EQw8CEub",https://goo.gl/hnxZ0L,"Donald Trump just lost, bigly - The Washington Post"
272,840713757449936896,Pence appeals for GOP support for health overhaul https://t.co/WtNq9nbiQD https://t.co/Aa6bMOnNHV,https://www.detroitnews.com/story/news/politics/2017/03/11/pence-appeals-gop-support-health-overhaul/99072496/,The Detroit News
273,801148854410313729,"Trump will not pursue Clinton investigations, campaign manager says https://t.co/QLsgRWckE3 https://t.co/c6OYOJ6K0Z",https://www.chicagotribune.com/ct-trump-clinton-investigation-20161122-story.html,"Trump will not pursue Clinton investigations, campaign manager says - Chicago Tribune"
274,867618321570705409,GOP candidate in Montana race charged with misdemeanor assault after allegedly body-slamming reporter https://t.co/fJ0fm9VefP,https://goo.gl/UVvsZS,GOP candidate in Montana race charged with misdemeanor assault after allegedly body-slamming reporter - The Washington Post
275,862085708869242881,Trump says he hates anonymously sourced media reports but he just fired James Comey because of one https://t.co/V4ThLchJwC,https://goo.gl/6JiODL,Trump’s relationship with anonymous sources is still highly inconsistent - The Washington Post
276,820668158008696833,"Chicago Police Shoot, Kill Man Suspected in Shooting https://t.co/erLQOGaRsY https://t.co/89dzV7qcyD",https://www.nbcchicago.com/news/local/police-involved-shooting-east-garfield-park-chicago-410767305.html,Police Fatally Shoot Man Suspected in Shooting on Chicago’s West Side – NBC Chicago
277,684553980056178688,#President #Obama announces executive action on #guncontrol  https://t.co/35Ow7fz21Y https://t.co/Nr0dR4qmYC,https://bit.ly/1Pej4kx,  President Obama announces executive action on gun control — RT USA News
278,848851424201113600,Senate panel to vote on Trump’s Supreme Court nominee https://t.co/9hhsbDh1f7 https://t.co/SGtURIlg2t,https://www.detroitnews.com/story/news/nation/2017/04/03/senate-supreme-court/99971434/,GOP will override Dems blocking of Gorsuch
279,826057981112512512,Legal impact of President Trump's immigration ban https://t.co/bYrmPrK3Kr https://t.co/mIWgTYIMhY,https://abc7news.com/politics/legal-impact-of-president-trumps-immigration-ban/1727757/,Legal impact of President Trump's immigration ban - ABC7 San Francisco
280,691879288694558720,#Syrian peace talks start Friday: U.N. envoy https://t.co/jZw69HOYsm https://t.co/tgJ6DU6dhS,https://english.alarabiya.net/en/News/middle-east/2016/01/25/Syria-peace-talks-to-start-in-Geneva-on-Friday-UN-Envoy.html,Syrian peace talks start Friday: U.N. envoy  | Al Arabiya English
281,825547823634604032,Federal judge in NY puts halt to deportations ordered by Trump https://t.co/1Fc0uaQq0G https://t.co/MIu5cA7ATX,https://abc7.com/politics/federal-judge-in-ny-puts-halt-to-deportations-ordered-by-trump/1726167/,Federal judge in NY puts halt to deportations ordered by Trump - ABC7 Los Angeles
282,838030618550288384,Trump alleges Obama had his phones wiretapped https://t.co/5fYVm1hJpL https://t.co/hKogb9Gh52,https://www.detroitnews.com/story/news/politics/2017/03/04/trump-alleges-obama-phones-wiretapped/98734602/,"Trump accuses Obama of phone tap, cites no evidence"
283,838601364699762688,Republicans to Introduce Health Care Replacement Bill This Week https://t.co/VVECag41nS https://t.co/oowx6lujuK,https://www.nbcdfw.com/news/politics/Republicans-to-Introduce-Health-Care-Replacement-Bill-This-Week-415438343.html,GOP to Introduce Health Care Replacement Bill This Week – NBC 5 Dallas-Fort Worth
284,874345197156618240,James Comey testimony: What we learned about leaking https://t.co/LjVgKfcJzE https://t.co/2ld2NrfAK5,https://www.azcentral.com/story/news/politics/washington/2017/06/10/james-comey-hearing-what-we-learned-leaking/383034001/,James Comey testimony: What we learned about leaking
285,695183378203541504,Bomb threat forces evacuation of Bowditch Middle School  https://t.co/zHEQtPytyZ https://t.co/L3P3NQyDiO,https://www.mercurynews.com/crime-courts/ci_29474264/foster-city-bomb-threat-forces-evacuation-bowditch-middle?utm_medium=Social&utm_source=Twitter&utm_campaign=Echobox&utm_term=Autofeed#link_time=1454573412,Foster City: Bomb threat forces evacuation of Bowditch Middle School – The Mercury News
286,842959722873536512,Trump administration to appeal travel ban ruling by Maryland judge https://t.co/y0WvupVOJN,https://goo.gl/Ewvl0p,Trump administration to appeal travel ban ruling by Maryland judge | Fox News
287,874424151032963072,Friend says Trump is considering 'terminating' Mueller https://t.co/VYS4Cy45Dk https://t.co/HROQoAvutj,https://www.chicagotribune.com/ct-trump-considering-terminating-mueller-20170612-story.html,Trump friend floats possibility of firing special counsel in Russian probe - Chicago Tribune
288,844725869922979842,"Trump team communications captured by intelligence community surveillance, Nunes says https://t.co/c3PaWoxEKI",https://goo.gl/p9Lz4n,"Trump team communications captured by intelligence community surveillance, Nunes says | Fox News"
289,840281866766827520,A reporter asked Donald Trump repeatedly for evidence of wiretapping. He didn’t answer. https://t.co/qWaeHowbsC,https://goo.gl/3o1b7F,A reporter asked President Trump repeatedly for evidence of wiretapping. He didn’t answer. - The Washington Post
290,842159807280869376,16-year-old girl dies in Hayward officer-involved shooting https://t.co/v79QW8tu7t https://t.co/qgCvkxkXou,https://abc7news.com/news/16-year-old-girl-dies-in-hayward-officer-involved-shooting/1802591/,16-year-old Elena Mondragon dies after officer-involved shooting in Hayward - ABC7 San Francisco
291,863804760369057792,"Under Trump, inconvenient data is being sidelined https://t.co/2XmXGXPrq9",https://goo.gl/vfpyoD,"Under Trump, inconvenient data is being sidelined - The Washington Post"
292,840286655445622784,A reporter asked President Trump repeatedly for evidence of wiretapping. He didn’t answer. https://t.co/qWaeHowbsC,https://goo.gl/3o1b7F,A reporter asked President Trump repeatedly for evidence of wiretapping. He didn’t answer. - The Washington Post
293,853627164897497088,Trump: 'Who paid for' rallies seeking release of tax returns https://t.co/7buJn6jYgW https://t.co/9yfmhg10Dc,https://www.chicagotribune.com/ct-trump-tweet-tax-day-protest-20170416-story.html,Trump: 'Who paid for' rallies seeking release of tax returns - Chicago Tribune
294,828854125580386304,Appeals Court To Hear Trump Administration Bid To Reinstate Travel Ban https://t.co/RrxDMHPtcz https://t.co/xBvNPR4cVv,https://sanfrancisco.cbslocal.com/2017/02/06/9th-circuit-court-to-hear-trump-administration-bid-to-reinstate-travel-ban/,Appeals Court To Hear Trump Administration Bid To Reinstate Travel Ban – CBS San Francisco
295,826605855579713537,"Meet Neil Gorsuch, President Trump's Supreme Court nominee https://t.co/EDYqp5D9GR https://t.co/igbMxuZNTu",https://abc7.com/politics/trump-supreme-court-nominee-neil-gorsuch/1728565/,Meet President Trump's Supreme Court nominee Neil Gorsuch - ABC7 Los Angeles
296,839498803824689152,Congress Rolls Out American Health Care Act https://t.co/RNdimNZME3 https://t.co/6yNy3B8m3g,https://www.nbcphiladelphia.com/news/local/The-American-Healthcare-Act-Rolled-out-by-Congress_Philadelphia-415667953.html,Congress Rolls Out American Health Care Act – NBC10 Philadelphia
297,684766505632845824,#Obama moves to require background checks for more #gun sales https://t.co/w2YJzHL8Oc https://t.co/oc9Ypks0YM,https://fox17online.com/2016/01/04/obama-moves-to-require-background-checks-for-more-gun-sales/,Obama moves to require background checks for more gun sales
298,780702905942872064,#Iraq | Suicide bomber kills at least nine in #Baghdad https://t.co/Vs7hjXHJIJ,https://english.alarabiya.net/en/News/middle-east/2016/09/27/Suicide-bomber-kills-at-least-nine-in-Baghdad.html,Suicide bomber kills at least nine in Baghdad  | Al Arabiya English
299,847292930939170816,U.S. judge in Hawaii extends order halting Trump's travel ban https://t.co/si9eSeJ39U https://t.co/WdYXSXIGdD,https://www.chicagotribune.com/ct-travel-ban-arguments-hawaii-judge-20170329-story.html,Federal judge in Hawaii extends order halting Trump's travel ban - Chicago Tribune
300,877730348058107904,Trump speaks on immigration and a border wall https://t.co/W9DOCHvSwJ,https://goo.gl/ey9UC3,Trump speaks on immigration and a border wall
301,699141342362890241,Only Syrian people have right to determine future of their country- Khamenei https://t.co/edQ6AFlT7H,https://bit.ly/1PyJBMz,Only Syrian people have right to determine future of their country- Khamenei – Syrian Arab News Agency
302,878225349221507072,Trump says 'we'll have to see' if Mueller should step down from Russia probe https://t.co/7z9YOUnkaE,https://goo.gl/NTid5b,Trump says ‘we’ll have to see’ if Mueller should step down from Russia probe - The Washington Post
303,851863933036187650,BREAKING: North Korea state media warns of nuclear strike if provoked. https://t.co/JG2mxFOPee https://t.co/47O1nA7aJE,https://www.reuters.com/article/us-northkorea-nuclear-idUSKBN17D0A4,North Korea warns of nuclear strike if provoked; Trump 'armada' steams on | Reuters
304,865712048281448449,Former FBI director Comey to testify publicly https://t.co/d2rrN0sLBO,https://goo.gl/4uUzoS,Former FBI director Comey to testify publicly - The Washington Post
305,852933385618149380,Trump to discontinue Obama policy of voluntarily releasing White House visitor logs https://t.co/WsZUiJtotM,https://goo.gl/jgEh1m,Trump will keep list of White House visitors secret - The Washington Post
306,862458334871420928,Ousted FBI Director Comey Asked To Appear Before Senate Panel https://t.co/301Oed1fiN https://t.co/31xhMo6BVA,https://sanfrancisco.cbslocal.com/2017/05/10/ousted-fbi-director-comey-asked-to-appear-before-senate-panel/,Ousted FBI Director Comey Asked To Appear Before Senate Panel – CBS San Francisco
307,847855349654749189,Judge approves settlement for Trump to pay $25 million over Trump University lawsuits https://t.co/K5wOACxjkp https://t.co/xqoWdRDQrx,https://abc7.com/politics/judge-approves-settlement-for-trump-to-pay-$25m-over-trump-university-lawsuits/1828038/,Judge approves settlement for Trump to pay $25 million over Trump University lawsuits - ABC7 Los Angeles
308,880439877736828928,Revised Trump Travel Ban Going Into Effect https://t.co/cYetYs27ro https://t.co/ynWvGBOq5P,https://sanfrancisco.cbslocal.com/2017/06/29/revised-trump-travel-ban-goes-into-effect/,Revised Trump Travel Ban Goes Into Effect – CBS San Francisco
309,838792828708864000,What you need to know about Trump's wiretapping claim https://t.co/e96G8JHIfk,https://goo.gl/LJ79kb,What you need to know about Trump's wiretapping claim
310,831160212174360577,Canada's Trudeau lands in Washington to meet with Trump https://t.co/tnpkE8AWjL,https://goo.gl/TLJ9tK,Canada's Trudeau arrives in Washington to meet with Trump | Fox News
311,871780155072454656,#Daraa | Fierce clashes between #SAA and rebels in al-Manshiyah district  https://t.co/rsYe6hSyt2,https://www.youtube.com/watch?v=j9XkCTsEccw,شاهد اقتحام تحصينات قوات الأسد في حي المنشية بدرعا - YouTube
312,697423390030729216,The Latest: Trump: Christie talked about quitting race https://t.co/HqqO5PMqi3 #news,https://bit.ly/1orHNMf,The Latest: Bush says he won’t blame Obama for problems | The Seattle Times
313,842314987125252096,Federal judge in Hawaii halts Trump travel ban https://t.co/0CUKCM2wia,https://goo.gl/Kvcy9m,Federal judge in Hawaii halts Trump travel ban | Fox News
314,697595951544868864,#Christie quits presidential race https://t.co/d3RH1K2H0g https://t.co/B6gFDLyaqn,https://bit.ly/1POqDme,Spokeswoman: Christie quits presidential race
315,846882855187890176,Trump Calls for Investigation into the Clintons’ Russian Ties  https://t.co/P667PPfOb3,https://www.breitbart.com/big-government/2017/03/28/trump-calls-for-investigation-into-the-clintons-russian-ties/,Trump Calls for Investigation into the Clintons' Russian Ties
316,839503250793590786,Siegel JCC In Wilmington Temporarily Evacuated After Overnight Bomb Threat https://t.co/HMqO2TyiQQ https://t.co/dKE1jFmJnO,https://philadelphia.cbslocal.com/2017/03/08/siegel-jcc-in-wilmington-evacuated-after-overnight-bomb-threat/,2nd Bomb Threat In 2 Weeks At Siegel JCC In Wilmington – CBS Philly
317,846706383366078464,Trump to sign new order rolling back Obama energy regs https://t.co/Ezd03YyeMC,https://goo.gl/Ti5LC2,Trump to sign new order rolling back Obama energy regs | Fox News
318,832722414714826752,Chicago Amtrak officer charged with murder in train station shooting https://t.co/zrGdbdDSqR https://t.co/SkerDfZvas,https://www.usatoday.com/story/news/2017/02/17/chicago-amtrak-officer-charged-murder-train-station-shooting/98049616/,Chicago Amtrak officer charged with murder in train station shooting
319,688144664382156802,"Bernie Sanders - ""The Man"" #FeelTheBern https://t.co/fnyHKlAKZr",https://youtu.be/4WsRxuxrok0,"Bernie Sanders - ""The Man"" - YouTube"
320,772653967209660416,Jenkinson's Boardwalk evacuated because of bomb threat https://t.co/XJ0s4EvK6H,https://bit.ly/2bQOwfB,Jenkinson's Boardwalk evacuated because of bomb threat - nj.com
321,689521132358254592,Supreme Court to review Obama’s executive orders on immigration https://t.co/AYjYX8d1FM by @nypost https://t.co/CEC2o7qzc2,https://goo.gl/TDlqKx,Supreme Court to review Obama’s executive orders on immigration
322,861619148245413888,President’s Trump revised travel ban faces new legal challenges https://t.co/dZ3oK3xT2J,https://goo.gl/A7jRy2,President Trump’s lawyers on revised travel ban repeatedly asked about campaign promises - The Washington Post
323,867249430193475584,Duchossois family donates $100 million to University of Chicago Medicine https://t.co/5yiBDq80Sc https://t.co/AErFF9LbI3,https://www.chicagotribune.com/ct-duchossois-gift-university-chicago-0524-biz-20170523-story.html,Duchossois family donates $100 million to University of Chicago Medicine - Chicago Tribune
324,702259588859568129,Go Bernie! Bernie Sanders's Case Against Hillary Clinton https://t.co/lGoNdJBvEU https://t.co/5ZbmPColzL,https://theatln.tc/1TCRCDQ,Bernie Sanders Makes His Case Against Hillary Clinton - The Atlantic
325,865908841090875393,Trump arrives to Saudi Arabia for his first international trip since taking office  https://t.co/7eeOMmd37b,https://goo.gl/zabMOV,Trump in Saudi Arabia signs $110B arms deal with Persian Gulf ally | Fox News
326,851564508145479682,Meet Justice Gorsuch https://t.co/i9Q2FJqtY1,https://goo.gl/uKUJMg,Meet Justice Gorsuch
327,691353566364053504,Flint’s water system should be fixed asap https://t.co/dfEmkxcjfy #FlintWaterCrisis #Flint https://t.co/Cj57RqTnz8,https://www.nytimes.com/2016/01/24/opinion/sunday/fix-flints-water-system-now.html?smid=tw-nytopinion&smtyp=cur,"Opinion | Fix Flint’s Water System, Now - The New York Times"
328,862312198848344064,Trump has given every reason for us to believe he fired Comey over the Russia investigation https://t.co/yLLlnIZ9qu,https://goo.gl/Kbiriz,Trump has given every reason for us to believe he fired Comey over the Russia investigation - The Washington Post
329,829730283545100288,"Appeals Court Denies Request For ""Immediate"" Order Bringing Back Trump's Travel Ban https://t.co/q8igZW178Z",https://goo.gl/HNuozv,"Appeals Court Denies Request For ""Immediate"" Order Bringing Back Trump's Travel Ban"
330,778997476971933696,SAA Killed 20 Militants in Damascus https://t.co/3f2pZtGxs4 https://t.co/40HEPpjTyl,https://smmsyria.wordpress.com/2016/09/22/saa-killed-20-militants-in-damascus/,SAA Killed 20 Militants in Damascus | Special Monitoring Mission to Syria (SMMS)
331,868133674897862657,Big-time backlash: When all polling on Donald Trump is dismissed as fake https://t.co/x5swoipAJM,https://goo.gl/wDJCIt,Big-time backlash: When all polling on Donald Trump is dismissed as fake | Fox News
332,826545450853494786,Bomb threats prompt evacuation of Jewish community centers in Long Beach and across US... https://t.co/emv5sbRwAK https://t.co/iKnELOV4V5,https://abc7.com/news/bomb-threat-prompts-evacuation-of-jewish-center-in-long-beach/1730154/,Bomb threats prompt evacuation of Jewish community centers in Long Beach and across US - ABC7 Los Angeles
333,790543197294305281,Man Charged With Pointing Gun At off-duty Chicago Police Officer https://t.co/aiSC5PV7gl,https://cbsloc.al/2f0aLD6,Man Charged With Pointing Gun At off-duty Chicago Police Officer – CBS Chicago
334,713028361337999360,A new report finds Michigan 'fundamentally accountable' for #FlintWaterCrisis https://t.co/f1YCEMBEYv https://t.co/eBm0CKlW2i,https://lat.ms/1RhWbSi,A scathing report finds the state of Michigan 'fundamentally accountable' for Flint's water crisis - Los Angeles Times
335,848881380184514560,Senate Panel To Vote On Trump’s Supreme Court Nominee https://t.co/VAch9LX2AO https://t.co/LmZ0icYm18,https://miami.cbslocal.com/2017/04/03/senate-panel-to-vote-on-trumps-supreme-court-nominee/,Judiciary Panel Votes 11-9 In Favor Of Trump’s SCOTUS Pick – CBS Miami
