tweetid,tweet_text,url,is_matching
760578548168097792,We will keep our God. We will keep our guns. And we will keep our Constitution! https://t.co/AfvBwPFcAV,https://twitter.com/tpartynews/status/760578548168097792/photo/1,0
759144777375813632,Poor people have been voting Democrat for 50 years.. And they're still poor' ~ Charles Barkley #DemsInPhilly https://t.co/9fUMrr2opz,https://twitter.com/tpartynews/status/759144777375813632/photo/1,0
757671331689336832,Hillary Rotten Clinton https://t.co/7VIojGQlBd,https://twitter.com/tpartynews/status/757671331689336832/photo/1,0
755240541323952128,".@newtgingrich: ""Hillary Clinton is the most corrupt person ever to run for President of the US""  #RNCinCLE https://t.co/WAqVhg2Ucs",https://twitter.com/tpartynews/status/755240541323952128/photo/1,0
752233564930990081,It is not a peaceful protest! #BlackLivesMatter should be considered a terrorist group! https://t.co/hvBd6kHI9Z,https://twitter.com/tpartynews/status/752233564930990081/photo/1,0
751180509846265857,".@CharlieDaniels ""Hillary wasn't cleared, she was just shown to be above the law the rest of us have to abide by"" https://t.co/85uxPyaxyw",https://twitter.com/tpartynews/status/751180509846265857/photo/1,0
744633384488435712,Why is Trump good for us? Because he doesn't give a damn about political correctness! #Trump2016  #NeverHillary https://t.co/ZkXqwdLKfn,https://twitter.com/tpartynews/status/744633384488435712/photo/1,0
739553649836204034,Hillary lies all the time! She is not trustworthy!  #NeverHillary https://t.co/iQvIrelgw4,https://twitter.com/tpartynews/status/739553649836204034/photo/1,0
736277525538713600,This woman is just a perfect candidate for Prison!  Don't let her come into WH! #HillaryForPrison2016  #NeverHillary https://t.co/h6lPNCZt2I,https://twitter.com/tpartynews/status/736277525538713600/photo/1,0
735913452154167296,People say Trump is racist but all he wants is to deport those who broke the law. https://t.co/ThN5OAFdLf,https://twitter.com/tpartynews/status/735913452154167296/photo/1,0
733375012397305856,I'm so happy to know that it's the last year we have to tolerate Obama's stupidity! #nobama #Trump2016 https://t.co/RC9JGq6pPA,https://twitter.com/tpartynews/status/733375012397305856/photo/1,0
733104293587226624,No change for Hillary. #NeverHillary #CrookedHillary https://t.co/qLt6PBXX2s,https://twitter.com/tpartynews/status/733104293587226624/photo/1,0
717687932803555328,I do believe that with #Trump we can #MakeAmericaGreatAgain! https://t.co/iYATgUkfQ1,https://twitter.com/tpartynews/status/717687932803555328/photo/1,0
708462335795589120,Are you ready for Hillary?? #Hillary4prison https://t.co/Bi4f49VHhv,https://twitter.com/tpartynews/status/708462335795589120/photo/1,0
705720023420170241,"@HillaryClinton hides her dirty stories, she lies, she wants money and power.  Are you ready for Hillary?? https://t.co/gNmGTn0LKH",https://twitter.com/tpartynews/status/705720023420170241/photo/1,0
697830794115555328,"Obama gives the Freedom to the dangerous terrorists from the #GITMO, but arrests Americans! #theteaparty https://t.co/haf6SCPVFh",https://twitter.com/tpartynews/status/697830794115555328/photo/1,0
694901333225250816,What can we say about #Hillary #Clinton? She's a terrific liar! https://t.co/dc6Je7fujp,https://twitter.com/tpartynews/status/694901333225250816/photo/1,0
751057780815982594,I think so #BlackLivesMatter #BlackSkinIsNotACriminal  https://t.co/hFWfl4EZw0,https://twitter.com/tomiferg/status/751057630790123520,0
828260223504760832,Court denies Trump request to immediately restore travel ban https://t.co/Fv6oxs5fnB https://t.co/pHmCzbDoLh,https://twitter.com/TodayPittsburgh/status/828260223504760832/photo/1,0
880221322734956544,"Driver kills self after crash kills tot, man in La. police chase https://t.co/FFrAwZ3T89 https://t.co/vigszH5tW6",https://twitter.com/TodayNYCity/status/880221322734956544/photo/1,0
876098226314719232,Bill Cosby will face retrial on sexual assault charges https://t.co/V0M7ajTjYt https://t.co/rbAhXF0vuA,https://twitter.com/TodayNYCity/status/876098226314719232/photo/1,0
876090676865359873,Bill Cosby sexual assault case ends in mistrial https://t.co/ArndLVh1YX https://t.co/Xn9iWHQ4jW,https://twitter.com/TodayNYCity/status/876090676865359873/photo/1,0
874696446297165825,Jury deliberating Bill Cosby trial examines deposition testimony https://t.co/XKcWFmxWau https://t.co/0USmlF1EST,https://twitter.com/TodayNYCity/status/874696446297165825/photo/1,0
872245085483798529,City Council passes new $85.2 billion budget https://t.co/1fzaMzNHWS https://t.co/qN97uZV8Ar,https://twitter.com/TodayNYCity/status/872245085483798529/photo/1,0
871756300471996418,Bill Cosby kicks off sex assault trial with Keshia Knight Pulliam https://t.co/z70jYpvhL8 https://t.co/4sMarC3e5d,https://twitter.com/TodayNYCity/status/871756300471996418/photo/1,0
870423071152369664,Legal Aid lawyers urge de Blasio for pay raises https://t.co/33siKy0C84 https://t.co/eKKYin5R1G,https://twitter.com/TodayNYCity/status/870423071152369664/photo/1,0
870415508830638080,N.Y. unites with Calif. and Wash. to honor Paris climate deal https://t.co/PRTTjb8Ioc https://t.co/BPJfIGcXFp,https://twitter.com/TodayNYCity/status/870415508830638080/photo/1,0
869679384130711553,NYC financier admits to bribing state pension official with gifts https://t.co/jFkgHsxY4e https://t.co/YoX30ffnh4,https://twitter.com/TodayNYCity/status/869679384130711553/photo/1,0
865689367620325376,Homeless man charged with beating transgender victim to death https://t.co/gPPdePeA5x https://t.co/fIOV2EhsAb,https://twitter.com/TodayNYCity/status/865689367620325376/photo/1,0
864726237956145156,Georgia executes man convicted of stabbing neighbor to death https://t.co/DcP3KsueFR https://t.co/OHxSxc7zWv,https://twitter.com/TodayNYCity/status/864726237956145156/photo/1,0
864569954754060289,"NY police officer shot, suspect found dead from gunshot wound https://t.co/fkEk3yPaI8 https://t.co/v4zDtkv73K",https://twitter.com/TodayNYCity/status/864569954754060289/photo/1,0
864124537822117888,"Ray Tensing’s Confederate flag T-shirt relevant, prosecutor says https://t.co/GOkP6jMJ6d https://t.co/4M5acDNGoQ",https://twitter.com/TodayNYCity/status/864124537822117888/photo/1,0
861909967359680513,Homeless man prime suspect in fatal beating of transgender woman https://t.co/so1tKnscSD https://t.co/PWPuuIg6Qm,https://twitter.com/TodayNYCity/status/861909967359680513/photo/1,0
861770487164276737,Phoenix 'serial shooter' arrested for killing nine people https://t.co/R700n8rWB7 https://t.co/f0c0K0fuEH,https://twitter.com/TodayNYCity/status/861770487164276737/photo/1,0
858906165467598848,Cops shut down Times Square to investigate unattended packages https://t.co/06nhycHYVn https://t.co/SPPTFXbH4U,https://twitter.com/TodayNYCity/status/858906165467598848/photo/1,0
854904040773300226,Facebook killer's gun probed for link to Cleveland shooting https://t.co/3FETFBoG1F https://t.co/MaBhyOr666,https://twitter.com/TodayNYCity/status/854904040773300226/photo/1,0
850125504539766785,Famed NYC butcher accused of giving noose to black delivery man https://t.co/sQ2lFykdwo https://t.co/Y34A99mj2k,https://twitter.com/TodayNYCity/status/850125504539766785/photo/1,0
844984707423092736,Attorneys oppose request to set second execution for Ohio killer https://t.co/fVZYtQPPER https://t.co/N3PPplJCTX,https://twitter.com/TodayNYCity/status/844984707423092736/photo/1,0
844841236934492160,7 people arrested after London terror attack that left 4 dead https://t.co/xhKNsLcCri https://t.co/98SszRpxRm,https://twitter.com/TodayNYCity/status/844841236934492160/photo/1,0
844081221395275776,New York's richest tell state to raise their taxes https://t.co/GHd0pTjITv https://t.co/Hhd6TlWs8z,https://twitter.com/TodayNYCity/status/844081221395275776/photo/1,0
842169621868367872,NYC budget director expects Trump funding cuts to hit city https://t.co/ZbVlQYbbJb https://t.co/Z79c3Fk9yt,https://twitter.com/TodayNYCity/status/842169621868367872/photo/1,0
841939115100758016,Iraqi forces kill ISIS commander as Mosul offensive intensifies https://t.co/cy5aSB68Ta https://t.co/heGBNAFks3,https://twitter.com/TodayNYCity/status/841939115100758016/photo/1,0
840779455245230080,Fla. man tried to burn down store he thought was Muslim-owned https://t.co/ZVD5l73qwG https://t.co/oTulcWqeVC,https://twitter.com/TodayNYCity/status/840779455245230080/photo/1,0
839650011390623744,"GOP health plan spells danger for NYC hospitals, state budget https://t.co/EFmr5csPh8 https://t.co/BFLFkRCGKk",https://twitter.com/TodayNYCity/status/839650011390623744/photo/1,0
839566943413800963,Trump sexual assault accuser slams his Women’s Day tweets https://t.co/LMaLagUbBg https://t.co/N2LOPXwsOU,https://twitter.com/TodayNYCity/status/839566943413800963/photo/1,0
839091330412392449,"NYC pol steers $1M into nonprofit, gets campaign checks in return https://t.co/IMUcA2EcGO https://t.co/DLwWCeWIHL",https://twitter.com/TodayNYCity/status/839091330412392449/photo/1,0
837651567075540992,Fire breaks out at Trump International Hotel in Midtown https://t.co/LDExIkrfdt https://t.co/6yP5FAPH5P,https://twitter.com/TodayNYCity/status/837651567075540992/photo/1,0
834601264902242304,"Cop abused job, resources to enhance his NYC police gear business https://t.co/GcAxhhl7YG https://t.co/YeVW9adbsi",https://twitter.com/TodayNYCity/status/834601264902242304/photo/1,0
831530237796171777,Senate Democrats push for New York as sanctuary state https://t.co/L2OESgyiIJ https://t.co/PSIz94fFNM,https://twitter.com/TodayNYCity/status/831530237796171777/photo/1,0
829584214387482624,Teachers defend NYC principal's comment on Trump https://t.co/Cp4i9ENYcx https://t.co/LZW8oZAwm6,https://twitter.com/TodayNYCity/status/829584214387482624/photo/1,0
829108539637501952,Cuomo says GOP's opposition to tax extension favors their donors https://t.co/k9aI2x8c4E https://t.co/ZpcCRX41mX,https://twitter.com/TodayNYCity/status/829108539637501952/photo/1,0
821884976153165826,Councilman urges NYPD to make Trump Tower unit to end area issues https://t.co/xJjaPa91CH https://t.co/uCc2MZyO50,https://twitter.com/TodayNYCity/status/821884976153165826/photo/1,0
820609842264084480,Iraqi troops retake Mosul University in anti-ISIS operation https://t.co/TduFInPN74 https://t.co/mmQonc0J9u,https://twitter.com/TodayNYCity/status/820609842264084480/photo/1,0
820425843168124929,NYC nonprofit to pick city residents for mayoral election survey https://t.co/RSYjWWPOHO https://t.co/Hm1B44pDeo,https://twitter.com/TodayNYCity/status/820425843168124929/photo/1,0
814047785402167296,Turkey and Russia agree on Syria cease-fire: report https://t.co/yLaSaA5iNo https://t.co/EN4DDcuo9U,https://twitter.com/TodayNYCity/status/814047785402167296/photo/1,0
811799527049064448,NYC pol demands action after nursing home owner sold to developer https://t.co/BMwmG7Uw10 https://t.co/Nhjn6vOLHp,https://twitter.com/TodayNYCity/status/811799527049064448/photo/1,0
807499629126438912,An additional 200 U.S. troops to battle ISIS in Syria https://t.co/D4tOx5TaDR https://t.co/bnKf2UAp32,https://twitter.com/TodayNYCity/status/807499629126438912/photo/1,0
806711965590650880,Trump spars with Indiana union boss over Carrier deal https://t.co/oJujDWL6g2 https://t.co/ns3NZTxZ35,https://twitter.com/TodayNYCity/status/806711965590650880/photo/1,0
805805721396903938,De Blasio billing White House $35M to cover Trump Tower security https://t.co/HZ1ZSOd4B6 https://t.co/YCsoMc9v9w,https://twitter.com/TodayNYCity/status/805805721396903938/photo/1,0
804515284065329153,California man's ex-girlfriend tried to frame him with Facebook https://t.co/pTvurmWf9Y https://t.co/A2yEHsJnfG,https://twitter.com/TodayNYCity/status/804515284065329153/photo/1,0
803044076111138816,Trump repeal of Obamacare bodes ill for New York state's budget https://t.co/XtN2PNEmj3 https://t.co/A1UkvtvpTo,https://twitter.com/TodayNYCity/status/803044076111138816/photo/1,0
800809304710332416,"FBI arrests Brooklyn man who joined ISIS, hoped to attack NYC https://t.co/a8iu6OXSwJ https://t.co/9j0parazCb",https://twitter.com/TodayNYCity/status/800809304710332416/photo/1,0
799293617839996928,Donald Trump's election has unleashed the hate https://t.co/noVUBn8Xhs https://t.co/9rARkm94cE,https://twitter.com/TodayNYCity/status/799293617839996928/photo/1,0
798685330916462592,Three Manhattan apartment buildings to ditch Trump name https://t.co/58A9wA7VOg https://t.co/uiiXGtsUA6,https://twitter.com/TodayNYCity/status/798685330916462592/photo/1,0
880482077069778945,Rehabilitated Winnie the sea turtle is returned to the wild https://t.co/w4m9NfBF0w https://t.co/gdARGMfHZh,https://twitter.com/TodayMiami/status/880482077069778945/photo/1,0
879531865836834816,"Scott signs school funding, economic development bills https://t.co/qaQ86w2AKK https://t.co/6fCaFJac41",https://twitter.com/TodayMiami/status/879531865836834816/photo/1,0
873296424032710657,Trump to reveal Cuba policy in Miami next Friday https://t.co/K34bEVDWnJ https://t.co/f4vjtFAkFi,https://twitter.com/TodayMiami/status/873296424032710657/photo/1,0
873236009781260288,Historic Anderson’s Corner in Redland hits market for $1.1 million https://t.co/9sckViIe67 https://t.co/YzriyXNTAD,https://twitter.com/TodayMiami/status/873236009781260288/photo/1,0
867184145939804160,Trump wants to cut transit money needed for Miami-Dade’s SMART Plan https://t.co/v3BRqS8zwI https://t.co/T82IRTXzKx,https://twitter.com/TodayMiami/status/867184145939804160/photo/1,0
854882390367404037,"On nationwide tour, Bernie Sanders rallies Democrats at Knight Center https://t.co/ar95j856vC https://t.co/KOgKB8xkmp",https://twitter.com/TodayMiami/status/854882390367404037/photo/1,0
848909742017826816,Miami doctor is accused of a $20 million Medicare scheme https://t.co/HJxaLu4rLR https://t.co/zXFoiw7kno,https://twitter.com/TodayMiami/status/848909742017826816/photo/1,0
833763448932687873,"Beware, President Trump: HBO star Bill Maher has your number at Fillmore date https://t.co/NnjJ78kLVT https://t.co/YKTtqkHMWw",https://twitter.com/TodayMiami/status/833763448932687873/photo/1,0
830856605398884361,The day Donald Trump bought himself a mansion called Mar-a-Lago https://t.co/KZbozdF5By https://t.co/G9Y2MZ0Ged,https://twitter.com/TodayMiami/status/830856605398884361/photo/1,0
830826400726863872,All you need to know about President Trump’s Florida White House https://t.co/Ewmn2z2RtW https://t.co/C1XCvfvV8i,https://twitter.com/TodayMiami/status/830826400726863872/photo/1,0
829726102054645762,St. John Neumann Catholic School evacuated after bomb threat https://t.co/fWl8tmXILS https://t.co/cwspnTUYRB,https://twitter.com/TodayMiami/status/829726102054645762/photo/1,0
825872708181323776,Protesters march against Trump's immigration order at Miami International Airport https://t.co/FGcmEx8AU1 https://t.co/GZytXFVld5,https://twitter.com/TodayMiami/status/825872708181323776/photo/1,0
825540525323325441,Protests planned in airports nationwide — including Miami — after Trump’s refugee ban https://t.co/L3oOqWs57H https://t.co/6fcYRFJcX2,https://twitter.com/TodayMiami/status/825540525323325441/photo/1,0
821507007580667911,Palm Beach residents react to President-elect Trump https://t.co/uF5qbR7V6K https://t.co/d4reHkDAPi,https://twitter.com/TodayMiami/status/821507007580667911/photo/1,0
880465419206897665,Current situation in #Aleppo and #Raqqa https://t.co/UpU7GUsC66,https://twitter.com/todayinsyria/status/880465419206897665/photo/1,0
880395963361316864,#Damascus | Fierce clashes between #SAA and rebels in Ayn Tarma https://t.co/uRQSFgeN5z,https://twitter.com/todayinsyria/status/880395963361316864/photo/1,0
879378407636815873,#Raqqa | #ISIS fighters in battle with #SDF in Raqqa https://t.co/eDcAmjGgmj,https://twitter.com/todayinsyria/status/879378407636815873/photo/1,0
879374339552026628,"#DeirEzzor | Clashes between #SAA and #ISIS in the cemetery area, near Panorama base. https://t.co/3DYl2yM5OD",https://twitter.com/todayinsyria/status/879374339552026628/photo/1,0
879329148317167620,"#Homs | SyAAF conducted airstrikes on #ISIS targets near Al-Sukhnah, Al-Kum and Al-Taybah https://t.co/FkJMJHZ22P",https://twitter.com/todayinsyria/status/879329148317167620/photo/1,0
879324986695090176,#Hama | SyAFF conducted airstrike on #ISIS targets near Uqayribat village https://t.co/gFYtVUdjCf,https://twitter.com/todayinsyria/status/879324986695090176/photo/1,0
879279113596489728,#Damascus | Clashes between #SAA and Faylaq al-Rahman in Jobar and Ayn Tarma amid airstrikes https://t.co/IgrOG83QXi,https://twitter.com/todayinsyria/status/879279113596489728/photo/1,0
879243573748695040,"#Damascus | Clashes between #SAA and rebels in Jurud Falita, western Qalamun https://t.co/tgMyQijWq2",https://twitter.com/todayinsyria/status/879243573748695040/photo/1,0
878895702914600960,"#Homs | #ISIS shelled al-Masoudiyah village in the eastern countryside of Homs. Also, #SAA &amp; allies continue to advance towards Sukhnah https://t.co/47a01AmBbm",https://twitter.com/todayinsyria/status/878895702914600960/photo/1,0
878888542730162177,#Aleppo | Clashes took place near Jarablus between #Turkey-backed rebels and #SDF https://t.co/d0z2QTeduD,https://twitter.com/todayinsyria/status/878888542730162177/photo/1,0
877461137457111040,#Damascus | Intensive clashes between #SAA and rebels in Jobar district https://t.co/FBb8j49WMK,https://twitter.com/todayinsyria/status/877461137457111040/photo/1,0
876062776384528384,#Damascus | Fierce clashes between #SAA and rebels on the axis of ar-Rayhan and Hazrama https://t.co/uOdCI5pLv0,https://twitter.com/todayinsyria/status/876062776384528384/photo/1,0
876044664834543617,"#Homs | #SAA and allies captured Bi'r Hafnah, Sadd Arak and Tadmuriyah mountains https://t.co/mirBiuhCrL",https://twitter.com/todayinsyria/status/876044664834543617/photo/1,0
875718357139546114,#Hama | #SAA captured Tall Dibaret ad-Debbeh east of Salamiyah https://t.co/0uw3gVIXR3,https://twitter.com/todayinsyria/status/875718357139546114/photo/1,0
875643273485758466,#Damascus | Military situation in Damascus and suburbs https://t.co/ngmKX1FmTt,https://twitter.com/todayinsyria/status/875643273485758466/photo/1,0
875635112502714368,"#Hama | Airstrikes on #ISIS in Neimiyeh village, near Uqayribat. Also, airstrikes on rebels near Lataminah https://t.co/g7Q2YDJyi7",https://twitter.com/todayinsyria/status/875635112502714368/photo/1,0
874669802534703104,#Homs | #SAA captured Bir al-Badiah area https://t.co/YdTY3fXGbu,https://twitter.com/todayinsyria/status/874669802534703104/photo/1,0
874625771477884928,#Raqqa | Footage of clashes between #SAA and #ISIS in Raqqa province https://t.co/pXmhoMgSCl,https://twitter.com/todayinsyria/status/874625771477884928/video/1,0
874575227849670661,#Damascus | Clashes between pro-government forces and rebels in the vicinity of Irbin https://t.co/lyBd8tScEe,https://twitter.com/todayinsyria/status/874575227849670661/photo/1,0
874237222517604352,"#Raqqa | Footage of clashes with #ISIS in al-#Sinaa district, East Raqqa City https://t.co/IQW7ejysJg",https://twitter.com/todayinsyria/status/874237222517604352/video/1,0
873858338404151296,#Aleppo | Turkish artillery pounding #YPG targets north of #Manbij https://t.co/nuvb3UhK1a,https://twitter.com/todayinsyria/status/873858338404151296/video/1,0
873557572007153664,#Iraq | Map of current situation in #Mosul https://t.co/hkJ4MlcPOX,https://twitter.com/todayinsyria/status/873557572007153664/photo/1,0
873179766848933888,#Damascus | Sporadic clashes between #SAA and #ISIS in al-Hajar al-Aswad https://t.co/o199UioH4k,https://twitter.com/todayinsyria/status/873179766848933888/photo/1,0
872447396587995138,#Homs | The #SAA captured al-Mustadireh mounts and number of surrounding hills of #Arak village https://t.co/dcm43GwSnu,https://twitter.com/todayinsyria/status/872447396587995138/photo/1,0
872445791880835072,#Hama | #ISIS attacked the #SAA near oil line south of #Aqareb in the east of #Salamiyah https://t.co/bhXy96XyvW,https://twitter.com/todayinsyria/status/872445791880835072/photo/1,0
870551134905217024,#Hama | Clashes between #SAA and #ISIS in Barghutiyah village https://t.co/nMshLMmlqm,https://twitter.com/todayinsyria/status/870551134905217024/photo/1,0
870284037830696960,#Damascus | Pro-government forces wage battles against #FSA in Bi'r Qassab and Dakwa area https://t.co/Q9vPQaCfHl,https://twitter.com/todayinsyria/status/870284037830696960/photo/1,0
869924904828850176,#Damascus | Clashes between #SAA and Jaysh al-Islam in farms located between Hawsh Zarqaiyah and Hawsh Dawahra https://t.co/Hg5c8ljo5K,https://twitter.com/todayinsyria/status/869924904828850176/photo/1,0
869830729546551296,#Raqqa | #SDF captured al-Hamam village https://t.co/gk7PdQ5rqB,https://twitter.com/todayinsyria/status/869830729546551296/photo/1,0
869820458853695488,#Latakia | #SAA artillery and warplanes target rebels near Kabanah https://t.co/X2yUg0sL5l,https://twitter.com/todayinsyria/status/869820458853695488/photo/1,0
869803155961368576,#Damascus | Clashes between FSA and pro-government forces near Zaza &amp; Al-Saba Biyar https://t.co/lUoKEJKbdI,https://twitter.com/todayinsyria/status/869803155961368576/photo/1,0
869554080921911298,#Damascus | Clashes between #SAA and #ISIS in al-Hajar al-Aswad district https://t.co/sjXCHzoRgd,https://twitter.com/todayinsyria/status/869554080921911298/photo/1,0
869478865118388224,#Damascus | Clashes between #SAA and Tahrir al-Sham south of Flitah village https://t.co/rSHpUxP2OB,https://twitter.com/todayinsyria/status/869478865118388224/photo/1,0
869197837925580801,#Aleppo | The current military situation in eastern Aleppo province https://t.co/hqUQlsPyeI,https://twitter.com/todayinsyria/status/869197837925580801/photo/1,0
869125495828467714,#Iraq | Currently situation in #Mosul city https://t.co/661iX9cmeC,https://twitter.com/todayinsyria/status/869125495828467714/photo/1,0
868833329818324992,#Iraq | Armed forces push for last #IS holdouts as #Mosul operation continues https://t.co/8D2GGcK6v0,https://twitter.com/todayinsyria/status/868833329818324992/video/1,0
868744698214715392,#Libiya | Egyptian Airforce strikes #ISIS camps in Libya https://t.co/4ocuL6WgGv,https://twitter.com/todayinsyria/status/868744698214715392/video/1,0
868719815439114240,#Iraq | West-#Mosul offensive begins Iraqi army makes gains into #IS territory https://t.co/QGpR731IC1,https://twitter.com/todayinsyria/status/868719815439114240/video/1,0
868079732738461696,#Damascus | Clashes between pro-government forces and rebels in Syrian Desert https://t.co/ibhWIaOLpD,https://twitter.com/todayinsyria/status/868079732738461696/photo/1,0
868070553113853954,#Hama | SyAAF conducted airstrikes on al-Lataminah https://t.co/XHf4G9YJNp,https://twitter.com/todayinsyria/status/868070553113853954/photo/1,0
868017602291011584,#Quneitra | Clashes between #SAA and rebels in Al-Hamidiyah town https://t.co/z7WdWNyd3K,https://twitter.com/todayinsyria/status/868017602291011584/photo/1,0
868009570966306816,#Daraa | Clashes between #SAA and rebels in Daraa al-Balad and al-Karak town and airstrikes on Western Ghariyah town https://t.co/WkltvDLrX7,https://twitter.com/todayinsyria/status/868009570966306816/photo/1,0
867781111589556225,#DeirEzzor | Clashes between #SAA and #ISIS in al-Jafrah district https://t.co/fsYd9p5hXw,https://twitter.com/todayinsyria/status/867781111589556225/photo/1,0
867678765626740736,#Quneitra | Clashes between #SAA and rebels in Hadr and al-Hamidiyah https://t.co/QiQz9uKtrx,https://twitter.com/todayinsyria/status/867678765626740736/photo/1,0
867672021303513088,"#Homs | Latest map after #SAA advances. Captured: Mount Aboush, Mount Nasrani, Mount al-Abd, Mount Ghanim, al-Busairi, Khan Anibah village https://t.co/hGofLCGBSc",https://twitter.com/todayinsyria/status/867672021303513088/photo/1,0
867372987581947904,#Raqqa | #Breaking 16 civilians dead in #US-led coalition strikes near Syria's Raqqa https://t.co/GXaFXjBk5l,https://twitter.com/todayinsyria/status/867372987581947904/photo/1,0
866611376608997376,#Damascus | Clashes between pro-government forces and rebels near Hammuriyah https://t.co/CwoutaOMwD,https://twitter.com/todayinsyria/status/866611376608997376/photo/1,0
866592920610250753,#Hama | #SAA artillery targeted Al-Lataminah https://t.co/hpJ1SpSRTc,https://twitter.com/todayinsyria/status/866592920610250753/photo/1,0
866564587688251392,#Damascus | Clashes between Tahrir al-Sham and #ISIS in Yarmouk Camp https://t.co/IC04ioQ7aF,https://twitter.com/todayinsyria/status/866564587688251392/photo/1,0
866220582156873728,#Raqqa | Clashes between #SDF and #ISIS in Hamrat Nasir and Hamrat Balasim villages https://t.co/8qEyRohZ6s,https://twitter.com/todayinsyria/status/866220582156873728/photo/1,0
866188984422203392,#Aleppo | #SAA captured railroad station and Thaletha farm from #ISIS https://t.co/KUOVvUgMxL,https://twitter.com/todayinsyria/status/866188984422203392/photo/1,0
865495994498129920,"#Damascus | Fierce clashes between Faylaq al-Rahman and Jaish al-Islam near Hush Ash'ari, East Ghouta https://t.co/m06YBGjP2I",https://twitter.com/todayinsyria/status/865495994498129920/photo/1,0
865178339727863809,#Damascus | Clashes between #SAA and rebels in Bayt Naim https://t.co/tQME4gUJ5t,https://twitter.com/todayinsyria/status/865178339727863809/video/1,0
865119659422605314,#Daraa | Clashes in al-Manshiyah district https://t.co/PAV4DJwpFg,https://twitter.com/todayinsyria/status/865119659422605314/video/1,0
864428293851885568,#Iraq | Reports that Iraq's forces launched the process of storming the #Najjar district in western #Mosul. #ISIS defences being tested. https://t.co/pfKOcWiT6g,https://twitter.com/todayinsyria/status/864428293851885568/photo/1,0
864157024694743040,#Damascus | Clashes between #SAA and Tahrir al-Sham along the western slopes of the Qalamoun Mountains https://t.co/gGam9Vfy3l,https://twitter.com/todayinsyria/status/864157024694743040/video/1,0
864023309402374144,#Aleppo | Russian warplanes carried out several airstrikes on #IS-held Maskana town https://t.co/cN4XM24slE,https://twitter.com/todayinsyria/status/864023309402374144/photo/1,0
864016996404518914,#Damascus | Clashes at Dahr al-Aswad area and Mughr al-Meer between pro-government forces and rebels https://t.co/IH9FUsPdzK,https://twitter.com/todayinsyria/status/864016996404518914/photo/1,0
863401971272822785,#DeirEzzor | SyAAF conducted several airstrikes on Al Sheikh Yassin neighborhood and Saker Island https://t.co/mz4wv2K4UY,https://twitter.com/todayinsyria/status/863401971272822785/photo/1,0
863358060680577024,#Damascus | #SAA and allies captured Qaboun district https://t.co/U1yncqgXjo,https://twitter.com/todayinsyria/status/863358060680577024/photo/1,0
863316287518388224,#Homs | #SAA and allies continue to advance on #IS positions in the eastern countryside of Homs https://t.co/4B86l5J8Oe,https://twitter.com/todayinsyria/status/863316287518388224/video/1,0
863277311919108097,#Aleppo | #SAA captured Jarrah Air Base from #ISIS https://t.co/m8ha1DWICP,https://twitter.com/todayinsyria/status/863277311919108097/photo/1,0
863037320051687426,#Iraq | The entire #Haramat district of west #Mosul is completely liberated. https://t.co/SzDGFqrH1V,https://twitter.com/todayinsyria/status/863037320051687426/photo/1,0
862962073617268736,#Homs | report: #SAA control Al-#Talila area in the eastern countryside of #Palmyra https://t.co/0p3OAdMa4g,https://twitter.com/todayinsyria/status/862962073617268736/photo/1,0
862921402604806144,#Iraq | Video shows the ongoing clashes in West #Mosul yesterday https://t.co/cYR0dzTeC5,https://twitter.com/todayinsyria/status/862921402604806144/video/1,0
862344064695320577,#Raqqa | #SDF fully captured al-Tabqah and #Tabqah Dam from #ISIS https://t.co/eHvIhn2WvE,https://twitter.com/todayinsyria/status/862344064695320577/photo/1,0
862209955344113664,#Aleppo | #SAA recaptured the village of al-#Mahdoum in eastern Aleppo https://t.co/F9BiNVEj25,https://twitter.com/todayinsyria/status/862209955344113664/photo/1,0
861979211233472513,#Homs | Clashes took place between #SAA and #ISIS in al-Shawmariyah mountain https://t.co/4yD3BqVOQd,https://twitter.com/todayinsyria/status/861979211233472513/photo/1,0
861964534457749505,#Damascus | Fierce clashes between government forces and rebels in Qaboun district https://t.co/ZROFu3bLF8,https://twitter.com/todayinsyria/status/861964534457749505/photo/1,0
861925942637334528,#Suwayda | Lions of the East Army (FSA) target Khalkhalah Airbase with multiple launch rocket system (MLRS) https://t.co/yoW8TBgDOF,https://twitter.com/todayinsyria/status/861925942637334528/photo/1,0
860870309985099776,#Hama | Reportedly #SAA/NDF captured Zilaqiat https://t.co/3rID39tXor,https://twitter.com/todayinsyria/status/860870309985099776/photo/1,0
860828899999182848,#Damascus | Airstrikes on Qaboun district https://t.co/IYp9eDRKPp,https://twitter.com/todayinsyria/status/860828899999182848/photo/1,0
860819926508072960,"#SAA battles #ISIS in Rajam hill, near Mt.Shawmariyah https://t.co/V64m6nAZqZ",https://twitter.com/todayinsyria/status/860819926508072960/video/1,0
860759564651810816,#Hama | #SAA artillery targeting Al-Lataminah town https://t.co/i0Ta5NnPzl,https://twitter.com/todayinsyria/status/860759564651810816/photo/1,0
860753921970667521,#Damascus | Ongoing clashes in Qaboun district between government forces and rebels https://t.co/27dfkaJqh4,https://twitter.com/todayinsyria/status/860753921970667521/photo/1,0
860470562354757632,#Damascus | Jihadist infighting ends in East Ghouta region  https://t.co/2VVThbTPbp https://t.co/6iPfmPRSoB,https://twitter.com/todayinsyria/status/860470562354757632/photo/1,0
