,tweet_text,tweetid,cluster_label,relevance,theme
2041,Tractor Trailer Accident Ties Up Evening Rush Hour Traffic In Center City  ,832727367776735232,194,0,0
2042,Rio 2016 Games officials combat Zika threat ,693827404490366976,195,2,0
2043,Health official doubts Zika virus poses major threat to US  news,692724612048642049,195,2,0
2044,Olympics unlikely to worsen global spread of Zika  sports,757701571064975360,195,2,0
2045,Zika will not be issue at Olympics Rio health official  health,759861452286996480,195,2,0
2046,health Zika outbreak unlikely in Bay Area health experts say,708011387591626752,195,2,0
2047,Brazil sports minister plays down Zika fears for Rio  health,740097401877209088,195,2,0
2048,Athletes concerned about Zika before Rio Olympic test event  sports,698179426454937600,195,2,0
2049,Olympics unlikely to worsen global spread of Zika  health,757701877555310592,195,2,0
2050,Rio 2016 worried by Zika but not seeing drop in Olympics travel  sports,694532592930918408,195,2,0
2051,SongMakesMeTearUp In My Veins by ,768408957161398273,196,0,0
2052,SongMakesMeTearUp Freak,768406243140521984,196,0,0
2053,SongMakesMeTearUp spirit in the sky by Norman greenbaum,768388250780119040,196,0,0
2054,SongMakesMeTearUp Fields of Gold Sting,768374732991242240,196,0,0
2055,SongMakesMeTearUp Family Portrait  Pink,768390245821796352,196,0,0
2056,SongMakesMeTearUp National Anthem,768388871713230848,196,0,0
2057,SongMakesMeTearUp Cancer by My Chemical Romance,768381695930212352,196,0,0
2058,SongMakesMeTearUp Right Next To Me   Whistle,768380465376034816,196,0,0
2059,SongMakesMeTearUp History,768376799826808832,196,0,0
2060,The Golden Spice Girls  AddABandToATVShow,826019539888402432,197,0,0
2061,Gin Blossom AddABandToATVShow,826032073546821632,197,0,0
2062,AddABandToATVShow  The Fresh Prince,826015699164295168,197,0,0
2063,AddABandToATVShow  Here Comes Honey Boo Boo Radleys,826043153878757376,197,0,0
2064,ArrowSmith AddABandToATVShow,826034478892068864,197,0,0
2065,AddABandToATVShow  INXS and the City,826034841615532032,197,0,0
2066,AddABandToATVShow Queen of Queens,826031296510119937,197,0,0
2067,Dawsons Creed AddABandToATVShow,826029444703858688,197,0,0
2068,AddABandToATVShow Linkin Parks And Recreation,826020364656447488,197,0,0
2069,AddABandToATVShow All in the Family Stone,826032478242689025,197,0,0
2070,HR Puff N  Daddy AddABandToATVShow,826024763067924481,197,0,0
2071,Guns n Roseannes AddABandToATVShow ,826022484768075776,197,0,0
2072,AddABandToATVShow The walking dead in Linkin Park,826022930244984832,197,0,0
2073,Gunsmoke and Roses AddABandToATVShow,826018181663903744,197,0,0
2074,Breaking Bad Religion   AddABandToATVShow,826025255269445632,197,0,0
2075,Spin The Doctors  AddABandToATVShow,826018597113909248,197,0,0
2076,I have sizzling eye MyUselessSuperpower ,732197971392106496,198,0,0
2077,I can see into the past MyUselessSuperpower,732196799960715264,198,0,0
2078,MyUselessSuperpower sucking at everything ,732208783427031040,198,0,0
2079,I can be a sauce MyUselessSuperpower ,732213745154457600,198,0,0
2080,MyUselessSuperpower is to move through the time at a speed of time,732200994411560960,198,0,0
2081,I can be invisible in the dark MyUselessSuperpower ,732195862089191424,198,0,0
2082,MyUselessSuperpower being OK ,732197441638928385,198,0,0
2083, I meant MyUselessSuperpower,732200645726330881,198,0,0
2084,I have the voice in my head MyUselessSuperpower ,732206601139064832,198,0,0
2085,I can teleport myself to the exact same   location MyUselessSuperpower,732196019597922304,198,0,0
2086,MyUselessSuperpower silly joking,732210040799690753,198,0,0
2087,MyUselessSuperpower is to be at a wrong place at a wrong time,732203408711651328,198,0,0
2088,MyUselessSuperpower is to move through time at the speed of time,732196928956424194,198,0,0
2089,MyEmmyNominationWouldBe Best drunk texter,777861234955808768,199,0,0
2090,MyEmmyNominationWouldBe outstanding cougher ,777879635346399233,199,0,0
2091,MyEmmyNominationWouldBe most terrible typos ever,777875907801382912,199,0,0
2092,MyEmmyNominationWouldBe best tweet,777877554254516224,199,0,0
2093,Miss Congeniality  MyEmmyNominationWouldBe ,777879876116197376,199,0,0
2094,MyEmmyNominationWouldBe  individual achievement in failing,777875438932598786,199,0,0
2095,MyEmmyNominationWouldBe best pizza eater,777862050051686400,199,0,0
2096,Best Makeup and Special Effects oh wait thats actually your face MyEmmyNominationWouldBe,777882002099806208,199,0,0
2097,MyEmmyNominationWouldBe  outstanding childrens hater,777875391826591744,199,0,0
2098,MyEmmyNominationWouldBe outstandingly terribble at comedy,777875330530881536,199,0,0
2099,MyEmmyNominationWouldBe trumps presidential campaign,777886879718912001,199,0,0
2100,MyEmmyNominationWouldBe Dumbest accidental deaths ,777882523175190528,199,0,0
2101,MyEmmyNominationWouldBe best dude ever,777857389508689920,199,0,0
2102,MyEmmyNominationWouldBe hoe of the year award,777871858523709440,199,0,0
2103,MyEmmyNominationWouldBe worst job ever,777870805665447936,199,0,0
2104,MyEmmyNominationWouldBe for Most Amazingly Awesome Hashtags When They Were in My Head that Got Zero Likes and RTs,777878541094555680,199,0,0
2105,MyEmmyNominationWouldBe blackest tweet ever ,777856093225648128,199,0,0
2106,Where can you find the best pizza in the Flint area ,780518628160446464,200,0,0
2107,Ann Arbor and Jackson may have Michigans Best pizza ,788064316108840960,200,0,0
2108,Michigans Best Pizza search heads to Northern Lower Peninsula plus whats your favorite sauce ,783674461190889473,200,0,0
2109,Where is the best pizza in the metro Detroit area ,780520169655246849,200,0,0
2110,Did your favorite get nominated for Michigans Best Pizza ,780198651414982656,200,0,0
2111,Where is the best pizza in the SaginawBay area ,780513955621908480,200,0,0
2112,Building Michigans Best Pizza Thick crust or thin crust ,783291872995254273,200,0,0
2113,Michigans Best Pizza poll winners ,781949457294163968,200,0,0
2114,Where is the best pizza in Michigans thumb ,780525801007517696,200,0,0
2115,Today were looking for Michigans Best Pizza in the Thumb and Bay City ,785447148057862145,200,0,0
2116,LSU players in the NFL Week 2 ,778345256018247680,201,0,0
2117,LSU opens twogame home stretch vs Ole Miss Chalk talk  sports,687087460598157312,201,0,0
2118,Photos from the second day of Spring Training  sports,703013058122153984,201,0,0
2119,New Orleans Saints begin Phase 2 of offseason program  sports,727120959161823233,201,0,0
2120,LSU Ole Miss open baseball series at 6 pm on NFL Draft day Updates  sports,725807263412187136,201,0,0
2121,LSU opens twogame home stretch vs Ole Miss Chalk talk  news,687087440998211584,201,0,0
2122,Protests planned across US to back Apple in battle with FBI  business news,701207359872307200,202,0,0
2123,Protesters to rally against FBI court order for Apple  Wisconsin,701421270521368577,202,0,0
2124,Thousands protest antiimmigrant legislation in Wisconsin ,700446484232171520,202,0,0
2125,Protests to rally across US to back Apple in battle with FBI  news,701151448323588096,202,0,0
2126,politics Thousands protest antiimmigrant legislation in Wisconsin,700447797162561536,202,0,0
2127,Protests planned across US to back Apple in battle with FBI  business,701382094656647168,202,0,0
2128,Rally Planned at SF Apple Store in Protest of FBI Order  tech,700809743292477442,202,0,0
2129,Puppy pls,693460992735326208,203,0,0
2130,I WANT A PUPPY,691645302470631424,203,0,0
2131,Local rescue puppy involved in cruelty case needs forever home  ,842829533711613952,203,0,0
2132,Dogs at overburdened north Texas shelter try getting adopted in Denver ,802263657438674945,203,0,0
2133,Rescued dogs available for adoption  local SanDiego,722422560026001408,203,0,0
2134,SD Humane Society Rescued Yorkies now available for adoption  ,827313454298124289,203,0,0
2135,Happy NationalPuppyDay1 ,844925864525615105,203,0,0
2136,Pets of the week Valley adoptable animals  ,725841294929596416,203,0,0
2137,Celebrating National Pet Day  ,851883362654584832,203,0,0
2138,I want a puppy,687965263581413376,203,0,0
2139,Be a Santa Paws for pets in Maricopa County shelter donate new cat or dog toy  ,801123934544494593,203,0,0
2140,PHOTOS Meet the pawdorable Puppy Bowl starting lineup  ,824260128882966530,203,0,0
2141,Cops Hunt Man Suspected of Broadcasting Cleveland Killing  ,853712674672304128,204,0,0
2142,Cleveland police seek Facebook Live homicide suspect  ,853706380645208065,204,0,0
2143,Cleveland police seek suspect in Facebook homicide video  ,853774343133941762,204,0,0
2144,Cleveland cops searching for alleged killer who broadcast murder on Facebook  ,853752190724452353,204,0,0
2145,NYPD on high alert over armed and dangerous Facebook murder suspect  ,854036318254493697,204,0,0
2146,WeedsIllegalBut everyone across the country is smoking high grade,761156800569671680,205,0,0
2147,WeedsIllegalBut for good reason ,761152751388725248,205,0,0
2148,WeedsIllegalBut Mowing the lawn isnt WTF ,761146190125727744,205,0,0
2149,WeedsIllegalBut that doesnt stop anyone from having a good time,761156513352257536,205,0,0
2150,WeedsIllegalBut Im not,761127964184604674,205,0,0
2151,WeedsIllegalBut If you are young,761127533060378624,205,0,0
2152,WeedsIllegalBut cigarettes arent,761131748046544896,205,0,0
2153,WeedsIllegalBut it shouldnt be,761152598883733504,205,0,0
2154,WeedsIllegalBut no one has a concrete answer as to why,761139947042725888,205,0,0
2155,WeedsIllegalButwait its illegal Why didnt anyone tell me Oh my god Im nothing but a common criminal,761146577540886528,205,0,0
2156,WeedsIllegalBut for a very good reason ,761123471980134401,205,0,0
2157,WeedsIllegalBut no one cares,761158018075652096,205,0,0
2158,WeedsIllegalBut its far safer than alcohol,761147988567744512,205,0,0
2159,WeedsIllegalBut it depends on what your definition of is is,761125264038375424,205,0,0
2160,WeedsIllegalBut nobody cares,761134939937071104,205,0,0
2161,WeedsIllegalBut nobody really cares about the Idiocy of that law,761124514004598784,205,0,0
2162,German court rejects suit by publishers against Google  tech,700745814205792256,206,1,28
2163,German court rules against use of Facebook like button  tech,707639129182380032,206,1,28
2164,Germany denies investigating Tesla over software updates  tech,751501616973434880,206,1,28
2165, Germany Mayor BOOED  He says Girls Should NOT PROVOKE SyrianRefugees By Walking Near Them  tco,700262532246827008,206,1,28
2166,China says German robot maker deal should not be politicized  tech,738296051103236096,206,1,28
2167,Facebook denies reluctance to give data to German investigators  tech,762639814919266306,206,1,28
2168,US Supreme Court rejects Apple ebooks conspiracy appeal  tech,706857087179968512,206,1,28
2169,Germany says Tesla should not use Autopilot in advertising  tech,787651597899698176,206,1,28
2170,General Atomics lawsuit to delay Heron drone program Germany  tech,770715262173650945,206,1,28
2171,Germany says Tesla should not use Autopilot in advertising,788005913151938560,206,1,28
2172,Tim Cooks letter Why Apple opposes order to help FBI  business,700024522678804480,206,1,28
2173,Turkey blocking German officials visit to Incirlik base Germany  world news,745672116020748288,206,1,28
2174,Make your show great and not cringey WhatIWouldTellA15YearOldMe,820248610558398465,207,0,0
2175,WhatIWouldTellA15YearOldMe Make time for people that are making time for you Ignore the rest,820248203132018688,207,0,0
2176,WhatIWouldTellA15YearOldMe you did it,820240257132199936,207,0,0
2177,WhatIWouldTellA15YearOldMe it gets worse from here,820241932978888704,207,0,0
2178,WhatIWouldTellA15YearOldMe love yourself FIRST ALWAYS its important,820227104331694080,207,0,0
2179,WhatIWouldTellA15YearOldMe make decisions that are best for you You dont need anyones approval be centered but not selfish,820240769919295488,207,0,0
2180,WhatIWouldTellA15YearOldMe be yourself dont try to fit In,820228816509554688,207,0,0
2181,WhatIWouldTellA15YearOldMe Im 15 right now but Id say that dont waste your time just being on your phone all day,820228568307220481,207,0,0
2182,Stay true to yourself and people are temporary  WhatIWouldTellA15YearOldMe,820233578395078656,207,0,0
2183,WhatIWouldTellA15YearOldMe Someone will actually like you for you and the toxic people in your life will be cut out han,820219524817571844,207,0,0
2184,Dont pretend youre someone else for peoples sake WhatIWouldTellA15YearOldMe,820243873863729152,207,0,0
2185,WhatIWouldTellA15YearOldMe when youre older youll feel regret wasting your time and emotions Be selfish for now,820226899611910144,207,0,0
2186,WhatIWouldTellA15YearOldMe youre gay as fuck,820225971009662977,207,0,0
2187,WhatIWouldTellA15YearOldMe Stay strong You may feel alone but Im here for you,820235548002422784,207,0,0
2188,WhatIWouldTellA15YearOldMe Just be you Dont try to be like any one else Be proud of how smart you are Do something big to help mankind,820220567387148288,207,0,0
2189,WhatIWouldTellA15YearOldMe love yourself and dump that bitch ass He dont deserve you,820247665548075008,207,0,0
2190,WhatIWouldTellA15YearOldMe Coin this term,820220720806580224,207,0,0
2191,Put your happiness first WhatIWouldTellA15YearOldMe,820226955236802560,207,0,0
2192,The most interesting person in any room is the weirdo sitting off to the side WhatIWouldTellA15YearOldMe ,820216482667909120,207,0,0
2193,WhatIWouldTellA15YearOldMe CALM THE FUCK DOWN,820227060790624256,207,0,0
2194,WhatIWouldTellA15YearOldMeLife doesnt get easier it gets harder,820242264643477504,207,0,0
2195,Yes you will graduate college stay focused  WhatIWouldTellA15YearOldMe,820239373132320768,207,0,0
2196,Stop believing that youre not perfect Youre beautiful and youre loved WhatIWouldTellA15YearOldMe,820232567458820096,207,0,0
2197,WAKE UPPP WhatIWouldTellA15YearOldMe,820219674105417728,207,0,0
2198,WhatIWouldTellA15YearOldMe GET OUT WHILE YOU STILL CAN HES A LIFE RUINER,820240618270105602,207,0,0
2199,Let those people go they dont care about you WhatIWouldTellA15YearOldMe,820225071503572992,207,0,0
2200,WhatIWouldTellA15YearOldMe  Its ok to be introvert  Its ok to be different  Its ok to take chances,820232258824982528,207,0,0
2201,WhatIWouldTellA15YearOldMe step your  collection game up,820222662320472064,207,0,0
2202,WhatIWouldTellA15YearOldMe Apply yourself Do better be kinder Grow and thrive no matter what gets thrown your way,820235440917807104,207,0,0
2203,WhatIWouldTellA15YearOldMe stop wasting time dwelling on what you wish you looked or acted like to embrace who you ar,820221015955542016,207,0,0
2204,WhatIWouldTellA15YearOldMe Have more FUN NOW youll  have plenty of time to work hard and be serious,820246871306211330,207,0,0
2205,Come out Itll be ok WhatIWouldTellA15YearOldMe,820229580086591490,207,0,0
2206,You failed in math but youll pass in life WhatIWouldTellA15YearOldMe,820242028164509696,207,0,0
2207,WhatIWouldTellA15YearOldMe Dont give a fuck about what people say you cant please everyone,820216785131565056,207,0,0
2208,WhatIWouldTellA15YearOldMe Youil get through it just wait a year or two and youll be fine and being fat doesnt mean uglylove yourself,820229960552054785,207,0,0
2209,WhatIWouldTellA15YearOldMeummm TIME TRAVEL EXISTS,820222023838433280,207,0,0
2210,Stay single is WhatIWouldTellA15YearOldMe,820231248392163329,207,0,0
2211,WhatIWouldTellA15YearOldMe after he happens to survive he will come out more damaged then you could imagine as will you,820238554982973441,207,0,0
2212,WhatIWouldTellA15YearOldMe shit will get harder and you mf will get stronger youre doing great ,820242219747725312,207,0,0
2213,Run far far away WhatIWouldTellA15YearOldMe,820223708157636609,207,0,0
2214,WhatIWouldTellA15YearOldMe Things are about to get really rough  but dont give up youve got this,820218740667219973,207,0,0
2215,You can say no Its not your fault The shame isnt yours WhatIWouldTellA15YearOldMe,820241877215674369,207,0,0
2216,WhatIWouldTellA15YearOldMe you dont have to help everyone,820224580715364353,207,0,0
2217,Dont date that weird kid that always kept looking at you Youll thank me one day  WhatIWouldTellA15YearOldMe,820225599436361729,207,0,0
2218,BE CONFIDENT AND STOP BEING SO KIND WhatIWouldTellA15YearOldMe,820227271554433024,207,0,0
2219,You dont have to change to impress anybody the right friends will accept you for who you are  WhatIWouldTellA15YearOldMe,820248099150934016,207,0,0
2220,WhatIWouldTellA15YearOldMe you are a smart person even though everyone makes you feel dumb,820232994808098816,207,0,0
2221,DONT DO IT WhatIWouldTellA15YearOldMe,820225816663617536,207,0,0
2222,WhatIWouldTellA15YearOldMe dont take it personally when they shame you for loving  she will outlast their petty asses,820238502239567872,207,0,0
2223,WhatIWouldTellA15YearOldMe TRUST ME YOULL MOVE ON,820248403716218880,207,0,0
2224,WhatIWouldTellA15YearOldMe being popular wont matter once you leave school,820226436158070784,207,0,0
2225,WhatIWouldTellA15YearOldMe  To enjoy your 20s skip the starter marriage,820227536508493824,207,0,0
2226,WhatIWouldTellA15YearOldMe Trust me hon that boy doesnt love you Please dont make friends with her she doesnt really,820223914794172416,207,0,0
2227,WhatIWouldTellA15YearOldMe  Stan BTS Thanks,820217459672236034,207,0,0
2228,WhatIWouldTellA15YearOldMe be unapologetic being sorry for existing will be your downfall,820248980324028417,207,0,0
2229,Your life WILL get better do not despair WhatIWouldTellA15YearOldMe,820222713344262144,207,0,0
2230,WhatIWouldTellA15YearOldMe There isnt a map and you dont know where the road ends so take time to view the scenery and enjoy the ride,820228182720712705,207,0,0
2231,Cherish the time with your father Vikings WhatIWouldTellA15YearOldMe ,820246383580082176,207,0,0
2232,Never believe in their promises Theyll hurt you A lot WhatIWouldTellA15YearOldMe,820234015538053120,207,0,0
2233,WhatIWouldTellA15YearOldMe Dont let the bullies win,820222403821195264,207,0,0
2234,Stop making such a big deal out of anythinglife goes on Youll find better opportunities along the way WhatIWouldTellA15YearOldMe,820223811530424320,207,0,0
2235,You matter stop letting peoples opinions hold you back from what you enjoy  WhatIWouldTellA15YearOldMe,820248152930295808,207,0,0
2236,Poulter leads by one stroke at Puerto Rico Open  sports,713891571574255616,208,0,0
2237,PGA Tour Championship 2016 Dustin Johnson takes 1shot lead after Round 2 ,779453543220523009,208,0,0
2238,Golf Dufner wins on second playoff hole  sports,691470857504358400,208,0,0
2239,Kim sets sights on Olympics after winning LPGA opener  sports,693951231367057410,208,0,0
2240,sports Golf LPGA gets ready for ANA Inspiration the seasons first major,715337918353510404,208,0,0
2241,Spieth sets out to try to make the cut at Valspar  sports,708225936810909697,208,0,0
2242,Spieth birdies final three holes to win Colonial  sports,737048601818365952,208,0,0
2243,sports Jordan Spieth takes route 66 to Masters lead,718406123317907456,208,0,0
2244,Spieth takes early share of lead at Singapore Open  sports,692682612234563584,208,0,0
2245,sports US Open Dustin Johnson finally gets his major,744736975668731904,208,0,0
2246,Kim Seiyoung wins playoff for second LPGA win of season  sports,744664813582704640,208,0,0
2247,Spieth storms five clear at Tournament of Champions  sports,686000430308966401,208,0,0
2248,Golf Montgomerie clinches British Open spot in qualifying  sports,747938481263935491,208,0,0
2249,Charley Hoffman birdies final hole to win Texas Open  sports,724387238218358784,208,0,0
2250,Spieth still on top but faces Masters showdown with McIlroy  sports,718701437593583617,208,0,0
2251,Flawless Spieth sets early pace at the Masters  sports,718162861562802176,208,0,0
2252,Sensational shotmaking in early Ryder Cup golf singles duels  sports,782652882323582976,208,0,0
2253,sports Golf Jason Day wins Dell Match Play,714285261765484544,208,0,0
2254,Golf Dramatic lastround duel bolsters golfs case  sports,764947494564339712,208,0,0
2255,Two area teams advance to state semifinals  ,837937232082255872,208,0,0
2256,Rory McIlroy Rickie Fowler among five in lead at Abu Dhabi Championship  sports,691082956849311745,208,0,0
2257,sports British Open Stenson leads Mickelson by one,754461166177427456,208,0,0
2258,Golf Willett wins Dubai Desert Classic  sports,696345949359058944,208,0,0
2259,Golf Mickelson off to strong start after long layoff  sports,690384632374824960,208,0,0
2260,US Open Dustin Johnson finally gets his major  sports,744686677751324673,208,0,0
2261,Spieth moves five ahead in Masters final round  sports,719276148874555392,208,0,0
2262,sports Golf Rickie Fowler shares Phoenix Open lead with two others,695441508967690240,208,0,0
2263,California is first state to approve 15 minimum wage  politics,715747580555071488,209,1,18
2264,TopNews California governor set to sign 15anhour minimum wage law,716953616150429696,209,1,18
2265,California is first state to approve 15 minimum wage  money,715751444956246016,209,1,18
2266,California minimum wage Assembly committee approves historic wage hike to 15 an hour  business,715328311639941120,209,1,18
2267,Gov Brown to sign bill to raise Californias minimum wage on Monday  news,715967956249763840,209,1,18
2268,Sunland Park EntriesSelections for Feb 7  ,828727841143525376,210,0,0
2269,Sunland Park EntriesSelections for March 26  ,845823455236964352,210,0,0
2270,Sunland Park EntriesSelections for Jan 1  ,815384166472761344,210,0,0
2271,Sunland Park EntriesSelections for Jan 31  ,826210230895800321,210,0,0
2272,5 Things to Know About the Corona Extra Beach House  ,814961114723258369,210,0,0
2273,Sunland Park EntriesSelections for Feb 5  ,828112294781530112,210,0,0
2274,Sunland Park EntriesSelections for Jan 28  ,825211394916245504,210,0,0
2275,Sunland Park entriesselections for Feb 4  ,827765004015394816,210,0,0
2276,Sunland Park EntriesSelections for Jan 3  ,816048541403676678,210,0,0
2277,Stand up for Trayvon and policebrutality WearHoodieForTrayvon,703269848575557632,211,0,0
2278,On this day in 2012 Trayvon Martin was shot so lets WearHoodieForTrayvon,703268372977324032,211,0,0
2279,WearHoodieForTrayvon and stop police brutality WeAreAllTrayvon,703236418064261120,211,0,0
2280,One time for the homie RIP RIPTreyvonMartin WearHoodieForTrayvon WeAreAllTrayvon ,703271482344865792,211,0,0
2281,Am I next WeAreAllTrayvon  WearHoodieForTrayvon ,703231485159931904,211,0,0
2282,this was a parent worst fear RIPTreyvonMartin  WearHoodieForTrayvon WeAreAllTrayvon ,703244954752172032,211,0,0
2283,WearHoodieForTrayvon its our new fight for justice WeAreAllTrayvon ,703225721284595712,211,0,0
2284,WearHoodieForTrayvon well never forget you Martin,703230222775111685,211,0,0
2285,WearHoodieForTrayvon policebrutality is the thing that must be put an end to,703217973121536000,211,0,0
2286,What about wearing a hoodie today and marching in the name of justice and TrayvonMartin WearHoodieForTrayvon,703269021047623680,211,0,0
2287,Poor boy WeAreAllTrayvon WearHoodieForTrayvon,703243369477246976,211,0,0
2288,WeAreAllTrayvon We all have to WearHoodieForTrayvon today RIP innocent victim of policebrutality ,703215583332970496,211,0,0
2289,Its so hard to believe that hes dead  WeAreAllTrayvon  WearHoodieForTrayvon ,703214485763334144,211,0,0
2290,WearHoodieForTrayvon We have hoodiesup for IAmTrayvonMartin,703271627329400832,211,0,0
2291,Trayvon is now part of BlackHistoryMonth WearHoodieForTrayvon  ,703242687311253504,211,0,0
2292,folks that suffer policebrutality I feel for deeply WeAreAllTrayvon WearHoodieForTrayvon ,703271441853255682,211,0,0
2293,Trayvon Martin we wont forget you WearHoodieForTrayvon WeAreAllTrayvon ,703268083301875712,211,0,0
2294,TrayvonMartins death is an obvious example of discrimination WearHoodieForTrayvon,703230784707043329,211,0,0
2295,WearHoodieForTrayvon He was shot just for nothing thats really outrageous outrage,703231230905622529,211,0,0
2296,Im totally fed up with policebrutality WearHoodieForTrayvon,703217464457437184,211,0,0
2297,WearHoodieForTrayvon there was no reason to kill him Zimmerman WHY,703224458845130752,211,0,0
2298,WearHoodieForTrayvon this is our protest This is our life Stop hating blk people WeAreAllTrayvon ,703272823330975746,211,0,0
2299,WearHoodieForTrayvon he was just an innocent boy who was killed by police ,703273865951064064,211,0,0
2300,Never forget Trayvon Martin WearHoodieForTrayvon WeAreAllTrayvon,703229724336586752,211,0,0
2301,IfIHadABodyDouble dates for her sex for me,776074751802355714,212,0,0
2302,IfIHadABodyDouble I would have a lot more free time to fool around,776076154989969409,212,0,0
2303,IfIHadABodyDouble She would be black because political correctness,776073991593209857,212,0,0
2304,IfIHadABodyDouble I hope she would be better at time management than me,776061060700856321,212,0,0
2305,IfIHadABodyDouble Id just stay at home all day,776066303660531712,212,0,0
2306,IfIHadABodyDouble wed be buddies,776064157401567233,212,0,0
2307,IfIHadABodyDouble I could sleep all day long,776058995928883200,212,0,0
2308,IfIHadABodyDouble wed get along Im sure of it ,776063177180274688,212,0,0
2309,IfIHadABodyDouble thatd be lesbian experience I really want to try,776062725214515201,212,0,0
2310,IfIHadABodyDouble I would send it to solve all my problems,776067473896529920,212,0,0
2311,IfIHadABodyDouble Id still be the one,776072735780900864,212,0,0
2312,IfIHadABodyDouble  Id get done twice as much,776067587251863552,212,0,0
2313,IfIHadABodyDouble it would be Teresa Barnwell,776069133519712256,212,0,0
2314,I love the smell of brunch in the morning OneWordOffMovieQuotes ,765462473927450624,213,0,0
2315, Thank you Happy Easter,714271321387966464,213,0,0
2316,Happy chocolateforbreakfast day EasterDay ,853635599135260673,213,0,0
2317,EasterIn4Words Im addicted to chocolate ,853970209488723968,213,0,0
2318,Chocolate for breakfast day EasterIn4Words ,853958473834516482,213,0,0
2319,EasterIn4Words chocolate and eggs overdose,853961628655788032,213,0,0
2320,So many deviled eggsEasterIn4Words,853970545892831233,213,0,0
2321,Easter Celebrations Across the Region  ,853243602679607296,213,0,0
2322,Happy Easter everyone How do you celebrate Easter ,853555015075672065,213,0,0
2323,Georgia Executes Man Who Wanted To Be Killed By A Firing Squad ,864834275568496640,214,0,0
2324,TopNews Georgia executes man for beating death over car keys,715726864703094784,214,0,0
2325,Man accused of killing Georgia police officer arrested,765235905460219904,214,0,0
2326,Georgia man who killed police officer takes his own life  ,806934654012063745,214,0,0
2327,TopNews Georgia executes man for beating death over car keys prison spokeswoman,715721669818454017,214,0,0
2328,Georgia to execute man who killed woman during burglary  news,719889658746777600,214,0,0
2329,TopNews Georgia man to be executed for 1997 killing of police officer,788744560931287041,214,0,0
2330,Missing Baltimore County teenager found safe  ,828749914117173250,215,0,0
2331,Missing Williamson County teen found safe  ,819675127604543488,215,0,0
2332,15yearold Westmont boy with autism who was reported missing found safe  ,834495077791760386,215,0,0
2333,Missing teen has been located and is fine Bridgeton police say  ,873629862103322624,215,0,0
2334,Troopers say missing Greensburg teen has been found and is safe  ,779522790638497792,215,0,0
2335,7yearold boy missing from League City found safe police say  ,817323895267196928,215,0,0
2336,Missing Child Found Safe On Big Pine Key  ,822930082062802945,215,0,0
2337,Kennedi High missing autistic 16yearold has been found Baltimore police say  ,841312718636359680,215,0,0
2338,NOPD Teen missing since Saturday found safe in Mississippi ,783079038814302208,215,0,0
2339,3yearold reported missing in New Orleans found safe  ,838054031197155328,215,0,0
2340,Missing Alexandria Teen Found Safe  ,819876500153450496,215,0,0
2341,Missing teen found safe  ,878395653742878720,215,0,0
2342,Missing 11YearOld Mountain View Boy Found Safe  ,872168318945423360,215,0,0
2343,Dodge City Police say missing 3yearold found safe  ,808848009299685376,215,0,0
2344,New Orleans Saints mock drafts version 10  ,832288792564334592,216,0,0
2345,10 takeaways from Saints first quarter of the 2016 season ,783988654871973888,216,0,0
2346,10 summer dining deals in New Orleans  ,879357452675887105,216,0,0
2347,NFL mock draft 10 Where might Leonard Fournette and others land in 2017 draft  ,829367720600883200,216,0,0
2348,10 New Orleans Saints who are questionable to return in 2016  sports,684406302731194368,216,0,0
2349,New Orleans Saints mock drafts 10  reader edition  ,831838331679932418,216,0,0
2350,US and allies urge UN action against Iran for missile tests  news,715008142505979905,217,1,24
2351,US urges Russia to pressure Ukraine rebels over attacks  world news,705841888549429248,217,1,24
2352,US officials say North Korea preparing missile launch report  world news,793523626385342464,217,1,24
2353,North Korea leader says will soon conduct nuclear warhead test KCNA  world news,709565748897665024,217,1,24
2354,North Korea seen readying another intermediate missile launch attempt report  world news,724875797253742592,217,1,24
2355,US website Images suggest NKorea preparing for nuke test  news,728753923905847296,217,1,24
2356,Iran fires ballistic missiles US hints at diplomatic response  world news,707317153830019072,217,1,24
2357,North Korean leader says will soon test nuclear warhead  world news,709664595447717888,217,1,24
2358,Iran Revolutionary Guards conduct ballistic missile test  world news,707176383072481280,217,1,24
2359,SouthKorean defense ministry NorthKorea tested submarinelaunched ballistic missile SLBM in the Sea of Japan ,724132770121957376,218,1,25
2360,South Korea says North Korea fired shortrange projectile  news,714813803175682048,218,1,25
2361,North Korea fires ballistic missile into sea Yonhap  world news,710598738612342784,218,1,25
2362,North Korea fires ballistic missile into sea off east coast South Korea  world news,760631442699276288,218,1,25
2363,Report North Korea fires missile shortrange projectiles  news,711814415813779456,218,1,25
2364,North Korea fires two shortrange missiles into sea South Korea  world news,707709550959284224,218,1,25
2365,North Korea fires three ballistic missiles into sea  SKorea  world news,772659298551762944,218,1,25
2366,North Korea says successfully conducts first Hbomb test experts cast doubt  world news,684777352849539073,219,1,25
2367,NorthKorea announces successful test of first hydrogen bomb ,684654834675482624,219,1,25
2368,North Korea says missile test proves it has capability to launch large nuclear warhead  ,864106345175408640,219,1,25
2369,politics North Korea claims it has detonated successful Hbomb,684588984941477890,219,1,25
2370,In latest threat to SKoreaUS NorthKorea claims to have nuclear warheads sm enough to fit on ballistic missiles ,707921555137961985,219,1,25
2371,North Korea says tested hydrogen nuclear device  world news,684585498619166720,219,1,25
