,tweet_text,tweetid,cluster_label,relevance,theme
28211,TopNews Obama announces historic Cuba visit Republicans fume,700384307093712896,189,1,12
99121,Rubio slams Obama for Cuba regime outreach,875901581576818689,189,1,12
7189,Obama Said to Plan Historic Trip to Cuba Next Month  politics,700163249354833921,189,1,12
91276,Obama to make historic trip to Cuba in coming weeks official says  world news,700173480155697152,189,1,12
93146,Obama meets Raul Castro in historic visit to Cuba  politics,711948065922416640,189,1,12
52785,Obama to meet Raul Castro dissidents on historic trip to Cuba  world news,700464747389386752,189,1,12
64442,Obama to meet Castro after historic arrival  politics,711934970026065920,189,1,12
81115,Obama arrives in Havana for historic visit to former Cold War foe  world news,711667685029851136,189,1,12
41849,Obama in Cuba Historic Castro summit a key test for detente  news,711875399605555202,189,1,12
10340,Obama to visit Cuba in March  politics,700299288367083520,189,1,12
10342,John Bel Edwards to meet with President Obama during Baton Rouge visit  politics,687055830252793856,189,1,12
73839,President Obama to visit Baton Rouge next week  politics,685338906020085760,189,1,12
24898,Obama tells Cuban dissidents he will discuss rights with Castro  world news,709123237301460992,189,1,12
14329,Cubans look forward to Obama visit  politics,711547225688571905,189,1,12
52033,Obama to meet Raul Castro on historic Cuba trip  world news,711858696146407424,189,1,12
53814,Facing South Florida Trump To Announce Cuba Policy Change,873940705219149831,190,1,14
41828,Trump Travels To Miami To Announce Cuba Policy Changes,875710381909475329,190,1,14
99547,Trump announces changes to Cuba policy,875777254697185280,190,1,14
54857,Trump to revise parts of Obamas Cuba policy,875577271960059904,190,1,14
66344,Trump to Reveal Cuba Policy Changes in Miami Next Week Source,873444443084476416,190,1,14
33547,Trump to reveal Cuba policy in Miami next Friday,873296424032710657,190,1,14
70605,The League of Stoned Gentlemen StonedComicBooks,854980193709981698,191,0,0
78852,The Flash Pipe StonedComicBooks,854974228868677633,191,0,0
60273,Stuporman StonedComicBooks,854974961332756480,191,0,0
62079,Power Pack that bowl StonedComicBooks,854995115495931904,191,0,0
32295,StonedComicBooks   Harry Pothead,854980975163351041,191,0,0
77230,StonedComicBooks Harry Pothead and the Sorcerer got stoned,854978882872594432,191,0,0
54206,Violent blazes StonedComicBooks,854981015059787776,191,0,0
85537,StonedComicBooks The High Times Of Super Chronic,854977955734462465,191,0,0
84618,Dr StrangeWhenStoned StonedComicBooks,854983450478100480,191,0,0
58190,StonedComicBooks  The Hash,854979830957436929,191,0,0
65855,sports Stanley Cup Final Penguins Top Sharks to Win Title,742213858979287040,192,0,0
19544,Its Sharks vs Penguins for the Stanley Cup  news,736052731962499072,192,0,0
466,sports Sharks vs Penguins for Stanley Cup,736230693068410882,192,0,0
43660,sports Stanley Cup Final Sharks Fall to Penguins in Game 4,740016115535908864,192,0,0
31231,sports Pittsburgh Penguins beat Sharks to win Stanley Cup,742263984049393664,192,0,0
8652,Yes Im a little lecher IfIWereTedCruz,727863212645961729,193,0,0
37905,Some Republicans see Cruz as best alternative to Trump  news,706665681622675456,193,1,29
5351,Some in GOP start seeing Cruz as best alternative to Trump,707030618844991489,193,1,29
33502,Not only IfIWereTedCruz,727863774271639553,193,0,0
40205,Some in GOP start seeing Cruz as best alternative to Trump  news,706835134859780096,193,1,11
24856,Me and my target audience IfIWereTedCruz,727873866362695680,193,0,0
79628,Some Republicans see Cruz as best alternative to Trump  politics,706702504659005442,193,1,11
629,Cruz seeks to appeal to supporters on fringe of GOP  news,696707097828814848,193,1,29
4026,IfIWereTedCruz Id be better than Edward Cullen,727874600919519234,193,1,29
32126,Venezuelas oppositionled Congress launches trial against Maduro  world news,790982833258889216,194,1,19
75540,Venezuela opposition lawmakers say they were attacked during antiMaduro protest  world news,740935975648428033,194,1,19
33712,Venezuela government aims to sink Maduro recall opposition protests  world news,758094921328840704,194,1,19
24053,Venezuela opposition begins protests Maduro counters  world news,708721999804112896,194,1,19
89711,With crisis escalating Venezuelas Maduro to meet opposition  world news,792775222822776832,194,1,19
59849,Venezuelas Maduro jeered dozens detained activists  world news,772129318818295808,194,1,19
51094,Venezuela government steps up fight with oppositionled congress  world news,685191609361678336,194,1,19
77666,Cop are feeling free to break the law Existing law doesnt affect cops who use nonexisting laws to oppress us,802812463322431488,195,1,8
31328,Cops think they are allowed to do everything they want  Theyre making a big mistake,727657802269921280,195,1,8
37038,Its bullshit to give random idiots that much power AntiPoliceBrutalityDay,709782942109675520,195,1,8
27612,cops get away with anything these days,758036353338732545,195,1,8
84147,And cops are going to get away with it,723173007661797376,195,1,8
82792,Coalition forces kill Houthi general on SaudiYemen border sources  world news,779729779897438213,196,1,28
38658,Blasts hit southern Yemen city  residents  world news,713443349240283136,196,1,28
43971,US strikes al Qaeda training camp in Yemen killing dozens  world news,712428274568142849,196,1,28
97698,Dozens Killed in Airstrike on Yemeni Funeral,784832453810675712,196,1,28
72306,Suicide bombing hits southern Yemen city of Mukalla residents  world news,732162821752918016,196,1,28
75993,Libya forces say conduct strikes on Islamic State in Derna plane crashes  world news,696740798075764736,196,1,28
31304,Heaviest air strikes yet rock Yemeni capital Sanaa residents  world news,685161899785207808,196,1,28
8103,Yemens Houthis launch missile toward Saudi holy city  world news,791799336698994688,196,1,28
67201,Foke Dozens of prisoners are killed as Saudi airstrikes reduce a JAIL to rubble in Yemen  Foke,792850389922029568,196,1,28
44262,Tens of thousands of Yemenis mark a year of war denounce Saudiled offensive  world news,713817063752466432,196,1,28
94700,Heaviest air strikes yet strike Yemeni capital Sanaa residents  world news,685056348040515584,196,1,28
85817,Saudiled strikes on al Qaeda kill wound dozens in Yemen  world news,712361435204968448,196,1,28
51752,In Yemen war hospitals bombed to rubble starvation spreads  world news,697440217112817664,196,1,28
17199,Bronson Arroyo agrees to minor league deal with Nationals  baseball,692210353724354560,197,0,0
98319,Alshon Jeffery Signs OneYear Contract With Eagles,839948433419038720,197,0,0
5117,AP source Royals Ian Kennedy reach 5year 70M deal  baseball,688439769768935424,197,0,0
75527,Clippard Diamondbacks agree to 2year contract  baseball,696847971493613568,197,0,0
98322,Report White Sox LHP Derek Holland Agree On 1Year Deal,809100959645364224,197,0,0
14348,Bears Sign DL Kapron LewisMoore To Futures Contract,817484495662280704,197,0,0
36037,Bears ReSign Prosinski to 1Year Deal,843964657840898052,197,0,0
3180,AP source Donaldson Blue Jays nearing 2865M 2year deal  baseball,697092531897511936,197,0,0
3934,sports OF Gordon Royals agree to 4year 72M deal,684803624552108032,197,0,0
49888,Blackhawks Sign Jan Rutta to 1Year Contract,872485839049293824,197,0,0
12914,Cardinals first baseman Matt Adams agree to oneyear deal,819765494752215040,197,0,0
89387,Bears Sign Victor Cruz to 1Year Contract,867827658914238464,197,0,0
33191,Cubs Sign OF Jon Jay To 1Year Deal,803753022916612096,197,0,0
47216,Royals and Ian Kennedy finalize 70 million 5year contract  baseball,693140128756142080,197,0,0
4566,Manny Machado Agrees To OneYear Deal With Orioles,819983187296342016,197,0,0
75801,AP source JD Martinez Tigers reach 185M 2year deal  baseball,696887624695308288,197,0,0
62512,OF Gordon Royals agree to 4year 72M deal  sports,684809236375732224,197,0,0
29462,Royals Ian Kennedy finalize 70 million 5year contract,693228409921490945,197,0,0
18475,Breaking Report Chris Davis Orioles agree to 7year 161 million deal,688359901341433856,197,0,0
88502,Sheriff David Clarke The Best Thing About the Obamas Presidency Right Now Is That Its Coming to an End,812728266712870916,198,2,0
94298,In final State of Union address Obama aims to define his legacy  news,685856554273247232,198,2,0
42238,ThanksObama And go away already,822474628396421121,198,2,0
35299,Full Circle Obama Returns Home for Farewell Address,818974761690796032,198,2,0
21882,For Obama a swan song on global stage in final UN speech,778241637730299904,198,2,0
86379,Obama leaves the WH for the last time,822475472604905472,198,2,0
101,MyNewYearStartedWith realizing we are the last year with Obama,684027379979796481,198,2,0
62438,President Obama Just Delivered His Last State Of The Union Address blacktolive,687307655233155072,198,2,0
19258,politics Watch Obamas final State of the Union live stream here,687089130975580160,198,2,0
47921,TheObamaYears are over Watch this to celebrate,821322627654569984,198,2,0
23073,Michelle Obama delivers her final speech as First Lady on Friday January 6 2017,817859970876211200,198,2,0
621,Donald is so right Get rid of Obama We nned Donald in WH,712104397912862725,198,1,12
52093,Watch Live President Obamas final State of the Union address  news,687089956427190272,198,2,0
41734,New Mexico Democrats to watch Obamas farewell speech,818842605094109185,198,1,12
67873,Less than a year till Obama leaves the office and probably we will get rid of muslimloving libtards in the WH,700694856385990656,198,1,1
89298,The only good thing about Obamas presidency is that it will end soon,719917378931449856,198,1,12
89413,Obama Delivers Farewell Address In Chicago,818994645002780673,198,2,0
48317,Obama Ciao to state dinners Italy gets final one  news,788474101157367808,198,2,0
65607,What time is the State of the Union address and how can I watch live or online President Obamas final State o  Cleveland politics,686958598551805952,198,2,0
7858,On Obamas last day a lowkey end to fastpaced presidency,822222183380488192,198,1,12
63736,ThanksObama  The divisive Obama era is Finally OVER,822474957720588288,198,1,12
25798,Obamas to Host One Last White House Bash,817141730222964736,198,2,0
41263,President Obama spends last full day in the White House video,822105716295172096,198,2,0
50228,Im so happy to know that its the last year we have to tolerate Obamas stupidity nobama Trump2016,733375012397305856,198,1,12
40956,Read President Obamas Full Farewell Address in Chicago,819020069372121092,198,2,0
84313,Police Armed Man At Orlando International Airport In Custody,869726728213712897,199,0,0
32901,Man arrested after high speed chase at San Diego Airport,826859685127081992,199,0,0
51781,Breaking Police capture the terrorist at Fort Lauderdale airport,817466134748430337,199,0,0
24196,Man who drove through BWI airport fence made it onto airplane before being detained police confirm,869287853536272386,199,0,0
18283,Lehigh Valley Man Arrested At Newark Airport After TSA Catches Him With Loaded Gun,863931771225862144,199,0,0
81653,Man caught with loaded handgun at NNWilliamsburg Airport,721093408232583168,199,0,0
46364,Police Man with fake gun in custody at Orlando airport,869815057873608705,199,0,0
58960,Man tried to bring loaded gun through security at Newark Airport feds say,725028218789482496,199,0,0
64080,Longtime New Orleans Archbishop Francis B Schulte dies at 89  news,689165192475746304,200,0,0
89349,Mockingbird author Harper Lee dies at 89  celebs news,700719138872827905,200,0,0
34061,Celebrated Roman Catholic exorcist dead at 91,777516797557780480,200,0,0
55674,Author Former State Librarian Kevin Starr Dies at 76,820803324115087360,200,0,0
79728,Antonin Scalia Supreme Court justice dies at 79,698652175568769024,200,0,0
70109,Gordie Howe known as Mr Hockey dies at 88  sports,741285054391820288,200,0,0
27810,Reaction to death of former first lady Nancy Reagan at 94  news,706822187542384640,200,0,0
47469,Actor Alan Rickman dies at 69 of cancer  news,687618950167805952,200,0,0
75287,Jazz singer and Grammy nominee Ernestine Anderson dies at 87  Texas,709187759571742720,200,0,0
55537,Monte Irvin Hall of Famer who helped integrate baseball dies at 96  sports,687073729906511872,200,0,0
55694,David Bowie wins posthumous BRIT Icon award  life,702876207889534977,200,0,0
52374,Nate Thurmond dead at 74 Warriors legend battled leukemia  sports,754387617563549696,200,0,0
8118,2time AllStar pitcher Luis Arroyo dies at 88  baseball,687489712794120192,200,0,0
41145,Country singersongwriter Jean Shepard dies at 82,780191084630544384,200,0,0
40873,Former Univision chairman Jerry Perenchio dies at age 86 family confirms,867548083239911425,200,0,0
60289,David Modell former Baltimore Ravens president dies,820045864345411584,200,0,0
25127,Alan Thicke actor and dad on 80s sitcom Growing Pains dies at 69,808870244831862789,200,0,0
34118,Buckwheat Zydeco leader Stanley Dural Jr dead at 68,779690411220570113,200,0,0
79974,Blues harmonica star James Cotton dead at 81,842559243567972352,200,0,0
72852,Muhammad Ali boxing great and cultural symbol dead at age 74  sports,738975896330113024,200,0,0
8346,David Lettermans mom who became unlikely celebrity dies at 95,852211543790039040,200,0,0
78767,Former First Lady Nancy Reagan dies at 94  life,706529378134458368,200,0,0
45135,Longtime Reds clubhouse manager Bernie Stowe dies at age 80  baseball,697253373360222208,200,0,0
89762,Influential former Iranian leader Rafsanjani dead at age 82,818145810101796865,200,0,0
8213,Frank Wyle aerospace innovator and LA museum benefactor dies at 97,776596033795002369,200,0,0
1387,R Joseph Scott who led the Bellevue and Sammamish orchestras dies at age 71  local,733821942189293568,200,0,0
47421,Everybody Loves Raymond star Doris Roberts dies at 90  news,722226242640945154,200,0,0
47423,Country singer Sonny James dies at age 87  news,702134596180119552,200,0,0
31021,FOX News contributor Alan Colmes dies at age 66,834838294500352001,200,0,0
82860,Former Colts coach Ted Marchibroda dead at 84  sports,688472083857182720,200,0,0
48920,George Curry Black press champion dies at 69,767470093949366279,200,0,0
51396,David Bowie dead at 69 Music legend loses cancer battle  showbiz,686447831402426368,200,0,0
30233,Gary Esolen founding editor of Gambit dies,778939259935870977,200,0,0
33632,Hadley Barrett revered San Antonio Stock Show amp Rodeo announcer dies at 87,837368170713387008,200,0,0
96647,Paula Fox prize winning author dead at 93,838046732621598723,200,0,0
47264,Local news Vietnam era Madison Mayor Bill Dyke dies at 85,708711373765672961,200,0,0
55517,Intel mastermind Silicon Valley statesman Andy Grove dead at 79  tech,712103325013921792,200,0,0
55108,Country music legend Merle Haggard dead at 79,7.17835E+17,200,0,0
10348,Missionary Msgr John J Moriarty dies at 81,694686009754189824,200,0,0
19576,Earth Wind amp Fire founder MauriceWhite dead at 74,696147722047397888,200,0,0
90825,Woman In Her 90s Found Dead In Braddock  news,699362294824718337,200,0,0
30575,Activist Roy Innis leader of Congress of Racial Equality dead at 82  RIP,819677109069066240,200,0,0
39170,Nate Thurmond dead at 74 Warriors legend battled leukemia  news,754434554148990976,200,0,0
66343,Longtime Giant Jim Davenport dies at 82  baseball,700761988742262786,200,0,0
20448,David Mack Henderson Fort Worth gay activist dies,806178671564390400,200,0,0
71247,Founder of Moreys Pier Dies at 87,820048882679824384,200,0,0
3224,Former Bulls GM Jerry Krause Dies at 77 Report,844266661154881543,200,0,0
30509,Country singer Jean Shepard dies was Grand Ole Opry staple,780108569509191680,200,0,0
67194,Allan Prell WBAL talk show host dies at 79,808799767740448773,200,0,0
36209,Ken Howard White Shadow star dies at 71  entertainment,712792713469362176,200,0,0
23314,Grammywinning jazz singer Al Jarreau dies at age 76,830864412571475970,200,0,0
56229,Hallelujah SingerSongwriter Leonard Cohen dead at age 82,797097405661507584,200,0,0
83219,Director John Avildsen Dies At 81 Won Oscar For Rocky,875911941256040450,200,0,0
33878,Phoenix Union district HOF football coach Ray Laing dies  sports,692094157230252032,200,0,0
48672,007 Actor Sir Roger Moore Dies At 89 Family Says,867028155130839040,200,0,0
16668,Jack Harris who produced horror film The Blob dies at 98,841902610999308289,200,0,0
25489,Raymond actress Doris Roberts dead at 90  entertainment,722232931662454784,200,0,0
72584,Former Intel CEO Andy Grove dead at 79  money,712120257851199488,200,0,0
47167,San Antonio pastor Buckner Fanning dead at 89  local news,699285647975063557,200,0,0
25420,Awardwinning novelist Shirley Hazzard has died at 85,808863192239767552,200,0,0
46825,Country music star Merle Haggard dead at 79 AP quoting manager  life,717783842564640769,200,0,0
56778,Woman 85 murdered in Leavenworth,749799609384312832,200,0,0
1009,Legendary NYC TV Reporter Gabe Pressman Dead at 93,878254918124978176,200,0,0
73165,Hall of Fame baseball player former New York Giant Monte Irvin dies at 96  news,687161461680898049,200,0,0
31274,Former first lady Nancy Reagan dies at 94 in California  news,706527424498966531,200,0,0
34680,Willie Rogers Tuskegee Airman dies at 101 in St Pete,800818191723364353,200,0,0
60786,Former East High principal who worked for years in Denver Public Schools dies at 97,854077093457666048,200,0,0
3993,Joe Garagiola catcher broadcaster and Hill icon dies at 90  sports,712873968127053825,200,0,0
20106,Muhammad Ali boxing great and cultural symbol dead at 74  sports,739009347703820288,200,0,0
64909,Jerry Krause GM during the Bulls dynasty dies at 77,844262967717826560,200,0,0
34214,Pulitzer Prize winner and To Kill A Mockingbird author Harper Lee dies aged 89,700712111391928320,200,0,0
26319,Legends of the Fall author Jim Harrison dead at 78  celebs news,714266099122966529,200,0,0
23611,Louis Heyd Orleans Parish sheriff for eight years dies at 83,826176004016238593,200,0,0
79682,Abe Vigoda dies at 94  entertainment,692087715391631360,200,0,0
28472,Actor Alan Thicke dies at age 69,808866977158725632,200,0,0
71299,Legendary Washington announcer rower Lou Gellermann dies at 79  local,732055114677002240,200,0,0
91854,Supreme Court Justice Antonin Scalia dies San Antonio ExpressNews reports,698679124102135808,200,0,0
36332,Irl Baris lawyer for mobsters and freespeech cases dies at 88  politics,692902312864407553,200,0,0
7583,Perry Mason actress Barbara Hale dies at 94,825196292955586560,200,0,0
31937,Former CSUF President Milton Gordon dead at 81,854529102241550336,200,0,0
63960,Rockford Files actor Joe Santos dies at 84  celebs news,710923039295148032,200,0,0
56563,Legendary columnist Jimmy Breslin dies at age 86,843478247610482689,200,0,0
82226,Reports Nancy Reagan widow of Ronald Reagan dead at 94  politics,706527090561019904,200,0,0
60127,Virginia Woolf playwright Edward Albee dead at 88,777439080510435328,200,0,0
58129,TopNews Former first lady Nancy Reagan dies at 94,706566076180529153,200,0,0
7758,Mott the Hoople drummer Dale Griffin dead at 67  showbiz,689254826455109632,200,0,0
58821,Muhammad Ali who riveted the world as The Greatest dies  news,738962021383733248,200,0,0
81256,Adam West TVs Batman Dies At 88,873586909330714628,200,0,0
24328,Man who gave name to Peanuts Linus dies at age 90  news,695996343546830848,200,0,0
5088,Muhammad Ali boxing great and cultural icon dead at age 74  life,738964356952526848,200,0,0
15144,GladysMarie Fry folklorist of black history dies at 84 news,684528564054568960,200,0,0
87827,R Joseph Scott who led the Bellevue and Sammamish orchestras dies at age 71  entertainment,733820794883571712,200,0,0
11841,Alan Simpson writer of classic British sitcoms dies at 87,829391725697302528,200,0,0
29853,Legends pay their tribute to the great Muhammad Ali during the funeral  The most pro black photo ever,745020831319785472,200,0,0
21674,Bob Lee Mayor of Fifth Ward dead at 74,844729518384435201,200,0,0
58624,Gregg Allman legendary Southern rock musician dies at 69,868566053651173377,200,0,0
42488,Famed boxer Muhammad Ali dies at 74,739109087820931072,200,0,0
61516,Soul singer Cuba Gooding Sr found dead in Woodland Hills,855339650797322240,200,0,0
17665,Former Warriors coach Bach dies at 91  sports,689259893988040708,200,0,0
81457,Guy Clark Grammywinning musician dead at 74  news,732591587008516097,200,0,0
22100,Gabe Pressman Dies at 93 Your Memories of Him,878240829009149952,200,0,0
38242,Charmian Carr who played Sound of Musics Liesl dies at age 73  life,777639028187238401,200,0,0
68238,Former Brooklyn Councilwoman Priscilla Wooten dead at age 80,833563918102646784,200,0,0
97984,Golf legend Arnold Palmer dies at 87  StLouis,780244551290105858,200,0,0
77361,Colin Dexter creator of Inspector Morse dies at 86,844246363001044992,200,0,0
48417,Armando Sosa husband of a MiamiDade commissioner dies at 79,862471083265597444,200,0,0
72422,Bob Michel Former Illinois Congressman Dies at 93,832731400826667008,200,0,0
62361,Foke Dads Army creator Jimmy Perry has died aged 93  Foke,790255520913305600,200,0,0
4959,Dan Hicks quirky pioneer of San Francisco music scene dies at 74  local,696472934374715392,200,0,0
80933,Bill Gaughan longest serving Jersey City councilman dies at 78,788590997617991680,200,0,0
83758,Rapper Prodigy of Mobb Deep Dead at 42,877246767196229632,200,0,0
4831,Everybody Loves Raymond star Doris Roberts dies at 90  entertainment,722221158133661696,200,0,0
59056,Backroad Anthem singer Craig Strickland found dead  showbiz,684087668662116352,200,0,0
21483,Fermi Lab cofounder physicist Dr Edwin Goldwasser dies,810189587305943040,200,0,0
5156,Golf legend Arnold Palmer died,780210193938255872,200,0,0
81171,Edward Lofgren physicist who built early particle accelerator dies at 102,779110489288695808,200,0,0
42984,Florence Henderson of The Brady Bunch Dies at 82,802077890644938753,200,0,0
29956,Legendary rock keyboardist Keith Emerson dead at age 71  life,708406409835065344,200,0,0
94384,Actress Florence Henderson Brady Bunch Mom Dies At 82,802055073136308224,200,0,0
93141,Chicago Radio Legend Herb Kent Dies At 88,790258316932898816,200,0,0
48288,Dan Hicks eclectic American folkjazz singer dies at 74  life,696418444514709505,200,0,0
17370,Missing 89yearold Lees Summit woman found dead,686317944238821376,200,0,0
24,Baltimore Former Colts Ravens coach Ted Marchibroda dies,688470519474081792,200,0,0
68139,SanAntonio pastor Buckner Fanning dead at 89,699594692908822528,200,0,0
17300,ExPistons coach George Irvine dies at age 69,862026254228357123,200,0,0
97850,Awardwinning Baltimore sports writer Frank Deford dies at 78,869340631851814913,200,0,0
94114,Harvey Danger bassist and songwriter Aaron Huffman dies at 43  entertainment,706991429227184128,200,0,0
46288,DA Henderson who led effort to eradicate smallpox dies at 87  health,767522059723288576,200,0,0
68410,Former Astronaut US Sen John Glenn Of Ohio Has Died At 95,806966710771261441,200,0,0
76408,Warriors great Nate Thurmond dies at 74,754541816473653252,200,0,0
4778,sports NFL Coach Buddy Ryan Dies at 82,747854320473800704,200,0,0
24562,Former First Lady Nancy Reagan dies at 94 in California  news,706853133159256064,200,0,0
70867,Pat Conroy author of The Great Santini dies at 70  entertainment,706022260847435780,200,0,0
48453,Former Astronaut US Senator John Glenn Has Died At 95,806976021853511680,200,0,0
43739,Gary Rogers Oakland businessman who built Dreyers ice cream dies at 74,860233940543700992,200,0,0
64357,Sergio Bendixen pioneer pollster of Hispanics dies at 68,868324136774488064,200,0,0
62101,Gong Show Creator Philly Native Chuck Barris Dies At 87,844506750279659520,200,0,0
54254,Ralph Stanley US bluegrass music pioneer dies at 89  life,746180313592668161,200,0,0
17156,Bee Gees manager Robert Stigwood dies at 81  showbiz,684362756166795264,200,0,0
1975,Supreme Court Justice Antonin Scalia died,698629149443891200,200,0,0
87770,Chicago Native Gene Cernan Last Man To Walk On The Moon Dies At 82,821115205279186945,200,0,0
83934,Lawrence teenager to be tried as adult in grandmas death  news,793242229007523840,201,0,0
38055,TopNews Texas judge sends affluenza teens case to adult system,700736540159266816,201,0,0
98971,TopNews Affluenza teens mother soon to be sent to Texas sheriff,684838152154923008,201,0,0
74065,Texas authorities move affluenza teen to adult jail  news,696104732713025536,201,0,0
96511,Judge moves affluenza teens case to adult court  news,700766129036226560,201,0,0
25744,Affluenza teens mom set for extradition hearing  Texas,684312016861831169,201,0,0
57186,Judge reduces bond for mother of Texas affluenza teen  Texas,686704331966398465,201,0,0
45333,TopNews Mother of affluenza teen arrives back in Texas to face charges live TV,685190944912637952,201,0,0
89173,TopNews Teens in Slenderman case should be tried as adults  Wisconsin court,758365331836407808,201,0,0
19606,The Latest Affluenza teens mom set for arraignment  news,685351622818463745,201,0,0
16991,TopNews Texas affluenza teen moved to less restrictive jail,732703299946733568,201,0,0
52843,TopNews Affluenza teen back in Texas taken to juvenile detention,692780686407634945,201,0,0
28396,Thousands mark May Day with protests in San Francisco,859213470667091973,202,1,15
25866,Immigrant workers rights advocates hit streets on May Day  Wisconsin,726919483424542720,202,1,15
73595,May Day Protests March Planned at Union Square,859071983463673857,202,1,15
58724,Thousands expected to march and protest Monday for May Day,858892821104795648,202,1,15
96813,May Day marchers take to US streets in heated election year  business,726896877182947328,202,1,15
20985,Woman stopped for speeding caught with marijuana Independence Police Blotter Drug Offense Interstate 77 A Cleveland woman  crime,684085548705693696,203,0,0
36557,Man arrested in deadly botched robbery of marijuana dealer in Cleveland,821082140653879301,203,0,0
47649,Man caught with marijuana residue in drug paraphernalia Olmsted Township Police Blotter,880924000179847172,203,0,0
80464,Manhattan man arrested for possession of meth,828999120945868802,203,0,0
42744,Newark man arrested in Guttenberg on crack heroin and marijuana charges,708445998775816192,203,0,0
72651,Woman cited for possession of marijuana after traffic stop Olmsted Township Blotter,873527014132764672,203,0,0
10699,sports Johnny Manziel indicted on assault charge,725093004013240320,204,0,0
27376,TopNews Dallas grand jury to indict former quarterback Manziel lawyer,724755121809186816,204,0,0
94976,sports ExNFL QB Johnny Manziel indicted on assault charge,725013416427933697,204,0,0
87865,Dallas grand jury to indict former quarterback Manziel lawyer  sports,724754099791515649,204,0,0
85816,TopNews Dallas police announce criminal investigation of Manziel,695867501876391936,204,0,0
61699,News Guide Attorney says Manziel to be indicted in Texas  sports,724954231250149376,204,0,0
77338,Johnny Manziel booked in domestic violence case  sports,727997864987623424,204,0,0
41322,TopNews Quarterback Manziel booked by Texas police on assault charge,727994756752498688,204,0,0
55444,Police probe possible assault involving Manziel  sports,693577618294071296,204,0,0
9064,Johnny Manziel being investigated following altercation  news,693521459923148800,204,0,0
81989,sports Police probe possible assault involving Manziel,693576982727004160,204,0,0
80459,Dilma Rousseff impeachment Brazils President in for a fight  politics,721103934002081792,205,1,19
89170,Votes mount against Brazils Rousseff at impeachment trial  world news,770847192118472704,205,1,19
23062,Brazil Senate opens session on Rousseff impeachment trial  world news,730385261184450560,205,1,19
43952,Brazil impeachment trial closer to sealing Rousseff fate  world news,760565361020239872,205,1,19
59845,Defiant Rousseff says Brazils democracy on trial with her  world news,770412791307964416,205,1,19
77794,Brazil prosecutor asks Supreme Court to investigate Lula  world news,727640276597149698,205,1,19
72268,Brazils Rousseff decries conspiracy as impeachment advances  world news,720024021010489344,205,1,19
98560,Supreme Court justice in Brazil blocks post for expresident  news,711065993569640448,205,1,19
8281,Rousseffs woes mount as Brazilian senator backs impeachment trial  world news,727954788151758848,205,1,19
85805,Brazils Rousseff appears before Senate in impeachment trial  world news,770245129974132736,205,1,19
77084,Brazil justice orders impeachment process for VP Temer heightens crisis  world news,717450447737397248,205,1,19
32065,Brazil Senate committee to vote on Rousseff impeachment trial  world news,728591041314488322,205,1,19
58489,Brazil Supreme Court rejects government bid to suspend impeachment vote  world news,720819783822757888,205,1,19
25684,Hope fades for Rousseff as Brazil court rejects impeachment halt  world news,720830453532401664,205,1,19
48046,Brazil Senate meets to indict suspended President Rousseff  world news,763167525332848640,205,1,19
88277,Brazil prosecutor seeks arrest of Senate president ruling party leader report  world news,740164299629297666,205,1,19
92223,Brazil Senate debates impeachment trial as Rousseffs removal looms  world news,730512894534651904,205,1,19
20980,Brazil Senate expected to dismiss Rousseff in impeachment vote  world news,770869064512049153,205,1,19
69942,Brazil electoral court poses further legal challenge for Rousseff  world news,723199875966332928,205,1,19
12106,Brazil impeachment trial closer to sealing Rousseffs fate  world news,760632292448403457,205,1,19
33717,Teen accused of killing parents expected in court,848902276219629568,206,0,0
77897,Convicted murderer seeks new trial in Newark schoolyard killings,684369604903239681,206,0,0
49618,Teen accused of killing bystander on bus gets retrial  NewYork,689904355525275648,206,0,0
36401,Target of spy probe asks for new trial in child porn case  politics,721952351326572544,206,0,0
36542,Teen Accused of High School Rape Heads Back to Court,847750701035921409,206,0,0
65916,Convicted murderer seeks new trial in Newark schoolyard killings,684528775351132164,206,0,0
10023,Sports Boys basketball Hopkins DeLaSalle win title games,709023669402533888,207,0,0
3549,sports Boys basketball Dougherty Valley beats Miramonte,690769625391304706,207,0,0
9004,CIF boys basketball Serra beats Long Beach Poly to win state Division II championship  sports,713932204032729089,207,0,0
11757,High school basketball St Francis boys edge Serra in WCAL  sports,685721038034829312,207,0,0
99820,Boys soccer Dublin edges Amador Valley in North Coast Section Division 1 playoffs  sports,700205175785435137,207,0,0
31942,sports High school basketball St Francis boys edge Serra in WCAL,685721380806000640,207,0,0
49611,Gunman guilty in road rage slay of exSaints player Will Smith,808182911283462144,208,0,0
39785,sports Business owner indicted in shooting death of retired Saints player Will Smith,726034100478300160,208,0,0
36214,Will Smith shot dead in road rage incident had storied career with Saints  sports,719060668184289284,208,0,0
87472,sports Sports digest Business owner indicted in shooting death of retired Saints player Will Smith,725935785753497601,208,0,0
64395,TopNews Man indicted for killing former NFL player Will Smith in New Orleans,725763729430708224,208,0,0
88223,Former Saints Footballer Will Smith shot To Death in New Orleans  BlackMattersUS,719661566862299136,208,0,0
94410,Man who shot exNFL player charged with manslaughter,806188067224743936,208,0,0
73621,Sports digest Former Saint Will Smith killed in apparent roadrage shooting  sports,719345833829728256,208,0,0
16502,TopNews Retired NFL star Will Smith shot dead in New Orleans,719272422562607108,208,0,0
61972,sports Former Saints player Will Smith shot and killed in apparent roadrage incident suspect arrested,719190375932436480,208,0,0
