,tweet_text,tweetid,cluster_label,relevance,theme
42497,WeedsIllegalBut that doesnt stop anyone from having a good time,761156513352257536,205,0,0
21558,WeedsIllegalBut Im not,761127964184604674,205,0,0
80607,WeedsIllegalBut If you are young,761127533060378624,205,0,0
12032,WeedsIllegalBut cigarettes arent,761131748046544896,205,0,0
43676,WeedsIllegalBut it shouldnt be,761152598883733504,205,0,0
4419,WeedsIllegalBut no one has a concrete answer as to why,761139947042725888,205,0,0
80468,WeedsIllegalButwait its illegal Why didnt anyone tell me Oh my god Im nothing but a common criminal,761146577540886528,205,0,0
32302,WeedsIllegalBut for a very good reason,761123471980134401,205,0,0
5559,WeedsIllegalBut no one cares,761158018075652096,205,0,0
67009,WeedsIllegalBut its far safer than alcohol,761147988567744512,205,0,0
66525,WeedsIllegalBut it depends on what your definition of is is,761125264038375424,205,0,0
94353,WeedsIllegalBut nobody cares,761134939937071104,205,0,0
82442,WeedsIllegalBut nobody really cares about the Idiocy of that law,761124514004598784,205,0,0
28534,German court rejects suit by publishers against Google  tech,700745814205792256,206,1,28
59548,German court rules against use of Facebook like button  tech,707639129182380032,206,1,28
62994,Germany denies investigating Tesla over software updates  tech,751501616973434880,206,1,28
54294,Germany Mayor BOOED  He says Girls Should NOT PROVOKE SyrianRefugees By Walking Near Them  tco,700262532246827008,206,1,28
25996,China says German robot maker deal should not be politicized  tech,738296051103236096,206,1,28
18042,Facebook denies reluctance to give data to German investigators  tech,762639814919266306,206,1,28
7109,US Supreme Court rejects Apple ebooks conspiracy appeal  tech,706857087179968512,206,1,28
59389,Germany says Tesla should not use Autopilot in advertising  tech,787651597899698176,206,1,28
8291,General Atomics lawsuit to delay Heron drone program Germany  tech,770715262173650945,206,1,28
75804,Germany says Tesla should not use Autopilot in advertising,788005913151938560,206,1,28
45169,Tim Cooks letter Why Apple opposes order to help FBI  business,700024522678804480,206,1,28
69809,Turkey blocking German officials visit to Incirlik base Germany  world news,745672116020748288,206,1,28
82736,Make your show great and not cringey WhatIWouldTellA15YearOldMe,820248610558398465,207,0,0
47925,WhatIWouldTellA15YearOldMe Make time for people that are making time for you Ignore the rest,820248203132018688,207,0,0
73230,WhatIWouldTellA15YearOldMe you did it,820240257132199936,207,0,0
58543,WhatIWouldTellA15YearOldMe it gets worse from here,820241932978888704,207,0,0
2130,WhatIWouldTellA15YearOldMe love yourself FIRST ALWAYS its important,820227104331694080,207,0,0
81857,WhatIWouldTellA15YearOldMe make decisions that are best for you You dont need anyones approval be centered but not selfish,820240769919295488,207,0,0
69644,WhatIWouldTellA15YearOldMe be yourself dont try to fit In,820228816509554688,207,0,0
9201,WhatIWouldTellA15YearOldMe Im 15 right now but Id say that dont waste your time just being on your phone all day,820228568307220481,207,0,0
14806,Stay true to yourself and people are temporary  WhatIWouldTellA15YearOldMe,820233578395078656,207,0,0
39221,WhatIWouldTellA15YearOldMe Someone will actually like you for you and the toxic people in your life will be cut out han,820219524817571844,207,0,0
63057,Dont pretend youre someone else for peoples sake WhatIWouldTellA15YearOldMe,820243873863729152,207,0,0
16667,WhatIWouldTellA15YearOldMe when youre older youll feel regret wasting your time and emotions Be selfish for now,820226899611910144,207,0,0
31878,WhatIWouldTellA15YearOldMe youre gay as fuck,820225971009662977,207,0,0
82245,WhatIWouldTellA15YearOldMe Stay strong You may feel alone but Im here for you,820235548002422784,207,0,0
4294,WhatIWouldTellA15YearOldMe Just be you Dont try to be like any one else Be proud of how smart you are Do something big to help mankind,820220567387148288,207,0,0
56133,WhatIWouldTellA15YearOldMe love yourself and dump that bitch ass He dont deserve you,820247665548075008,207,0,0
83179,WhatIWouldTellA15YearOldMe Coin this term,820220720806580224,207,0,0
18769,Put your happiness first WhatIWouldTellA15YearOldMe,820226955236802560,207,0,0
26589,The most interesting person in any room is the weirdo sitting off to the side WhatIWouldTellA15YearOldMe,820216482667909120,207,0,0
29099,WhatIWouldTellA15YearOldMe CALM THE FUCK DOWN,820227060790624256,207,0,0
89317,WhatIWouldTellA15YearOldMeLife doesnt get easier it gets harder,820242264643477504,207,0,0
86491,Yes you will graduate college stay focused  WhatIWouldTellA15YearOldMe,820239373132320768,207,0,0
77139,Stop believing that youre not perfect Youre beautiful and youre loved WhatIWouldTellA15YearOldMe,820232567458820096,207,0,0
78720,WAKE UPPP WhatIWouldTellA15YearOldMe,820219674105417728,207,0,0
19706,WhatIWouldTellA15YearOldMe GET OUT WHILE YOU STILL CAN HES A LIFE RUINER,820240618270105602,207,0,0
71680,Let those people go they dont care about you WhatIWouldTellA15YearOldMe,820225071503572992,207,0,0
39412,WhatIWouldTellA15YearOldMe  Its ok to be introvert  Its ok to be different  Its ok to take chances,820232258824982528,207,0,0
49913,WhatIWouldTellA15YearOldMe step your  collection game up,820222662320472064,207,0,0
68436,WhatIWouldTellA15YearOldMe Apply yourself Do better be kinder Grow and thrive no matter what gets thrown your way,820235440917807104,207,0,0
91246,WhatIWouldTellA15YearOldMe stop wasting time dwelling on what you wish you looked or acted like to embrace who you ar,820221015955542016,207,0,0
94728,WhatIWouldTellA15YearOldMe Have more FUN NOW youll  have plenty of time to work hard and be serious,820246871306211330,207,0,0
48786,Come out Itll be ok WhatIWouldTellA15YearOldMe,820229580086591490,207,0,0
95500,You failed in math but youll pass in life WhatIWouldTellA15YearOldMe,820242028164509696,207,0,0
65543,WhatIWouldTellA15YearOldMe Dont give a fuck about what people say you cant please everyone,820216785131565056,207,0,0
5690,WhatIWouldTellA15YearOldMe Youil get through it just wait a year or two and youll be fine and being fat doesnt mean uglylove yourself,820229960552054785,207,0,0
77699,WhatIWouldTellA15YearOldMeummm TIME TRAVEL EXISTS,820222023838433280,207,0,0
66481,Stay single is WhatIWouldTellA15YearOldMe,820231248392163329,207,0,0
34414,WhatIWouldTellA15YearOldMe after he happens to survive he will come out more damaged then you could imagine as will you,820238554982973441,207,0,0
88041,WhatIWouldTellA15YearOldMe shit will get harder and you mf will get stronger youre doing great,820242219747725312,207,0,0
81660,Run far far away WhatIWouldTellA15YearOldMe,820223708157636609,207,0,0
19254,WhatIWouldTellA15YearOldMe Things are about to get really rough  but dont give up youve got this,820218740667219973,207,0,0
88514,You can say no Its not your fault The shame isnt yours WhatIWouldTellA15YearOldMe,820241877215674369,207,0,0
76656,WhatIWouldTellA15YearOldMe you dont have to help everyone,820224580715364353,207,0,0
6631,Dont date that weird kid that always kept looking at you Youll thank me one day  WhatIWouldTellA15YearOldMe,820225599436361729,207,0,0
76915,BE CONFIDENT AND STOP BEING SO KIND WhatIWouldTellA15YearOldMe,820227271554433024,207,0,0
53647,You dont have to change to impress anybody the right friends will accept you for who you are  WhatIWouldTellA15YearOldMe,820248099150934016,207,0,0
73990,WhatIWouldTellA15YearOldMe you are a smart person even though everyone makes you feel dumb,820232994808098816,207,0,0
27720,DONT DO IT WhatIWouldTellA15YearOldMe,820225816663617536,207,0,0
64007,WhatIWouldTellA15YearOldMe dont take it personally when they shame you for loving  she will outlast their petty asses,820238502239567872,207,0,0
20123,WhatIWouldTellA15YearOldMe TRUST ME YOULL MOVE ON,820248403716218880,207,0,0
54550,WhatIWouldTellA15YearOldMe being popular wont matter once you leave school,820226436158070784,207,0,0
77004,WhatIWouldTellA15YearOldMe  To enjoy your 20s skip the starter marriage,820227536508493824,207,0,0
21497,WhatIWouldTellA15YearOldMe Trust me hon that boy doesnt love you Please dont make friends with her she doesnt really,820223914794172416,207,0,0
49789,WhatIWouldTellA15YearOldMe  Stan BTS Thanks,820217459672236034,207,0,0
73322,WhatIWouldTellA15YearOldMe be unapologetic being sorry for existing will be your downfall,820248980324028417,207,0,0
52212,Your life WILL get better do not despair WhatIWouldTellA15YearOldMe,820222713344262144,207,0,0
93185,WhatIWouldTellA15YearOldMe There isnt a map and you dont know where the road ends so take time to view the scenery and enjoy the ride,820228182720712705,207,0,0
40109,Cherish the time with your father Vikings WhatIWouldTellA15YearOldMe,820246383580082176,207,0,0
86865,Never believe in their promises Theyll hurt you A lot WhatIWouldTellA15YearOldMe,820234015538053120,207,0,0
4100,WhatIWouldTellA15YearOldMe Dont let the bullies win,820222403821195264,207,0,0
94444,Stop making such a big deal out of anythinglife goes on Youll find better opportunities along the way WhatIWouldTellA15YearOldMe,820223811530424320,207,0,0
38738,You matter stop letting peoples opinions hold you back from what you enjoy  WhatIWouldTellA15YearOldMe,820248152930295808,207,0,0
16650,Poulter leads by one stroke at Puerto Rico Open  sports,713891571574255616,208,0,0
29243,PGA Tour Championship 2016 Dustin Johnson takes 1shot lead after Round 2,779453543220523009,208,0,0
72748,Golf Dufner wins on second playoff hole  sports,691470857504358400,208,0,0
9607,Kim sets sights on Olympics after winning LPGA opener  sports,693951231367057410,208,0,0
27427,sports Golf LPGA gets ready for ANA Inspiration the seasons first major,715337918353510404,208,0,0
2935,Spieth sets out to try to make the cut at Valspar  sports,708225936810909697,208,0,0
24263,Spieth birdies final three holes to win Colonial  sports,737048601818365952,208,0,0
4787,sports Jordan Spieth takes route 66 to Masters lead,718406123317907456,208,0,0
52523,Spieth takes early share of lead at Singapore Open  sports,692682612234563584,208,0,0
15435,sports US Open Dustin Johnson finally gets his major,744736975668731904,208,0,0
82497,Kim Seiyoung wins playoff for second LPGA win of season  sports,744664813582704640,208,0,0
53758,Spieth storms five clear at Tournament of Champions  sports,686000430308966401,208,0,0
29053,Golf Montgomerie clinches British Open spot in qualifying  sports,747938481263935491,208,0,0
61186,Charley Hoffman birdies final hole to win Texas Open  sports,724387238218358784,208,0,0
88695,Spieth still on top but faces Masters showdown with McIlroy  sports,718701437593583617,208,0,0
13180,Flawless Spieth sets early pace at the Masters  sports,718162861562802176,208,0,0
21358,Sensational shotmaking in early Ryder Cup golf singles duels  sports,782652882323582976,208,0,0
58968,sports Golf Jason Day wins Dell Match Play,714285261765484544,208,0,0
72130,Golf Dramatic lastround duel bolsters golfs case  sports,764947494564339712,208,0,0
23581,Two area teams advance to state semifinals,837937232082255872,208,0,0
23781,Rory McIlroy Rickie Fowler among five in lead at Abu Dhabi Championship  sports,691082956849311745,208,0,0
32564,sports British Open Stenson leads Mickelson by one,754461166177427456,208,0,0
78547,Golf Willett wins Dubai Desert Classic  sports,696345949359058944,208,0,0
68300,Golf Mickelson off to strong start after long layoff  sports,690384632374824960,208,0,0
79719,US Open Dustin Johnson finally gets his major  sports,744686677751324673,208,0,0
28527,Spieth moves five ahead in Masters final round  sports,719276148874555392,208,0,0
50076,sports Golf Rickie Fowler shares Phoenix Open lead with two others,695441508967690240,208,0,0
96244,California is first state to approve 15 minimum wage  politics,715747580555071488,209,1,18
84041,TopNews California governor set to sign 15anhour minimum wage law,716953616150429696,209,1,18
92021,California is first state to approve 15 minimum wage  money,715751444956246016,209,1,18
70454,California minimum wage Assembly committee approves historic wage hike to 15 an hour  business,715328311639941120,209,1,18
604,Gov Brown to sign bill to raise Californias minimum wage on Monday  news,715967956249763840,209,1,18
28207,Sunland Park EntriesSelections for Feb 7,828727841143525376,210,0,0
15761,Sunland Park EntriesSelections for March 26,845823455236964352,210,0,0
57306,Sunland Park EntriesSelections for Jan 1,815384166472761344,210,0,0
67671,Sunland Park EntriesSelections for Jan 31,826210230895800321,210,0,0
30256,5 Things to Know About the Corona Extra Beach House,814961114723258369,210,0,0
53018,Sunland Park EntriesSelections for Feb 5,828112294781530112,210,0,0
61630,Sunland Park EntriesSelections for Jan 28,825211394916245504,210,0,0
65019,Sunland Park entriesselections for Feb 4,827765004015394816,210,0,0
75550,Sunland Park EntriesSelections for Jan 3,816048541403676678,210,0,0
27573,Stand up for Trayvon and policebrutality WearHoodieForTrayvon,703269848575557632,211,0,0
20291,On this day in 2012 Trayvon Martin was shot so lets WearHoodieForTrayvon,703268372977324032,211,0,0
5842,WearHoodieForTrayvon and stop police brutality WeAreAllTrayvon,703236418064261120,211,0,0
2348,One time for the homie RIP RIPTreyvonMartin WearHoodieForTrayvon WeAreAllTrayvon,703271482344865792,211,0,0
81558,Am I next WeAreAllTrayvon  WearHoodieForTrayvon,703231485159931904,211,0,0
33168,this was a parent worst fear RIPTreyvonMartin  WearHoodieForTrayvon WeAreAllTrayvon,703244954752172032,211,0,0
68544,WearHoodieForTrayvon its our new fight for justice WeAreAllTrayvon,703225721284595712,211,0,0
95542,WearHoodieForTrayvon well never forget you Martin,703230222775111685,211,0,0
24942,WearHoodieForTrayvon policebrutality is the thing that must be put an end to,7.03218E+17,211,0,0
86363,What about wearing a hoodie today and marching in the name of justice and TrayvonMartin WearHoodieForTrayvon,703269021047623680,211,0,0
70087,Poor boy WeAreAllTrayvon WearHoodieForTrayvon,703243369477246976,211,0,0
16619,WeAreAllTrayvon We all have to WearHoodieForTrayvon today RIP innocent victim of policebrutality,703215583332970496,211,0,0
11018,Its so hard to believe that hes dead  WeAreAllTrayvon  WearHoodieForTrayvon,703214485763334144,211,0,0
24231,WearHoodieForTrayvon We have hoodiesup for IAmTrayvonMartin,703271627329400832,211,0,0
73841,Trayvon is now part of BlackHistoryMonth WearHoodieForTrayvon,703242687311253504,211,0,0
80410,folks that suffer policebrutality I feel for deeply WeAreAllTrayvon WearHoodieForTrayvon,703271441853255682,211,0,0
81809,Trayvon Martin we wont forget you WearHoodieForTrayvon WeAreAllTrayvon,703268083301875712,211,0,0
10904,TrayvonMartins death is an obvious example of discrimination WearHoodieForTrayvon,703230784707043329,211,0,0
26549,WearHoodieForTrayvon He was shot just for nothing thats really outrageous outrage,703231230905622529,211,0,0
12103,Im totally fed up with policebrutality WearHoodieForTrayvon,703217464457437184,211,0,0
56705,WearHoodieForTrayvon there was no reason to kill him Zimmerman WHY,703224458845130752,211,0,0
9741,WearHoodieForTrayvon this is our protest This is our life Stop hating blk people WeAreAllTrayvon,703272823330975746,211,0,0
56536,WearHoodieForTrayvon he was just an innocent boy who was killed by police,703273865951064064,211,0,0
89599,Never forget Trayvon Martin WearHoodieForTrayvon WeAreAllTrayvon,703229724336586752,211,0,0
6317,IfIHadABodyDouble dates for her sex for me,776074751802355714,212,0,0
51119,IfIHadABodyDouble I would have a lot more free time to fool around,776076154989969409,212,0,0
33813,IfIHadABodyDouble She would be black because political correctness,776073991593209857,212,0,0
60405,IfIHadABodyDouble I hope she would be better at time management than me,776061060700856321,212,0,0
72210,IfIHadABodyDouble Id just stay at home all day,776066303660531712,212,0,0
51059,IfIHadABodyDouble wed be buddies,776064157401567233,212,0,0
81642,IfIHadABodyDouble I could sleep all day long,776058995928883200,212,0,0
85124,IfIHadABodyDouble wed get along Im sure of it,776063177180274688,212,0,0
32065,IfIHadABodyDouble thatd be lesbian experience I really want to try,776062725214515201,212,0,0
3424,IfIHadABodyDouble I would send it to solve all my problems,776067473896529920,212,0,0
13287,IfIHadABodyDouble Id still be the one,776072735780900864,212,0,0
64153,IfIHadABodyDouble  Id get done twice as much,776067587251863552,212,0,0
9387,IfIHadABodyDouble it would be Teresa Barnwell,776069133519712256,212,0,0
95028,I love the smell of brunch in the morning OneWordOffMovieQuotes,765462473927450624,213,0,0
86698,Thank you Happy Easter,714271321387966464,213,0,0
39189,Happy chocolateforbreakfast day EasterDay,853635599135260673,213,0,0
92326,EasterIn4Words Im addicted to chocolate,853970209488723968,213,0,0
30556,Chocolate for breakfast day EasterIn4Words,853958473834516482,213,0,0
55385,EasterIn4Words chocolate and eggs overdose,853961628655788032,213,0,0
91170,So many deviled eggsEasterIn4Words,853970545892831233,213,0,0
63890,Easter Celebrations Across the Region,853243602679607296,213,0,0
35813,Happy Easter everyone How do you celebrate Easter,853555015075672065,213,0,0
45284,Georgia Executes Man Who Wanted To Be Killed By A Firing Squad,864834275568496640,214,0,0
13322,TopNews Georgia executes man for beating death over car keys,715726864703094784,214,0,0
77760,Man accused of killing Georgia police officer arrested,765235905460219904,214,0,0
96828,Georgia man who killed police officer takes his own life,806934654012063745,214,0,0
16810,TopNews Georgia executes man for beating death over car keys prison spokeswoman,715721669818454017,214,0,0
93246,Georgia to execute man who killed woman during burglary  news,719889658746777600,214,0,0
1043,TopNews Georgia man to be executed for 1997 killing of police officer,788744560931287041,214,0,0
48288,Missing Baltimore County teenager found safe,828749914117173250,215,0,0
96748,Missing Williamson County teen found safe,819675127604543488,215,0,0
97171,15yearold Westmont boy with autism who was reported missing found safe,834495077791760386,215,0,0
43244,Missing teen has been located and is fine Bridgeton police say,873629862103322624,215,0,0
4529,Troopers say missing Greensburg teen has been found and is safe,779522790638497792,215,0,0
69883,7yearold boy missing from League City found safe police say,817323895267196928,215,0,0
87587,Missing Child Found Safe On Big Pine Key,822930082062802945,215,0,0
67278,Kennedi High missing autistic 16yearold has been found Baltimore police say,841312718636359680,215,0,0
14476,NOPD Teen missing since Saturday found safe in Mississippi,783079038814302208,215,0,0
18137,3yearold reported missing in New Orleans found safe,838054031197155328,215,0,0
46601,Missing Alexandria Teen Found Safe,819876500153450496,215,0,0
36875,Missing teen found safe,878395653742878720,215,0,0
23390,Missing 11YearOld Mountain View Boy Found Safe,872168318945423360,215,0,0
74005,Dodge City Police say missing 3yearold found safe,808848009299685376,215,0,0
16758,New Orleans Saints mock drafts version 10,832288792564334592,216,0,0
20390,10 takeaways from Saints first quarter of the 2016 season,783988654871973888,216,0,0
50332,10 summer dining deals in New Orleans,879357452675887105,216,0,0
87092,NFL mock draft 10 Where might Leonard Fournette and others land in 2017 draft,829367720600883200,216,0,0
90425,10 New Orleans Saints who are questionable to return in 2016  sports,684406302731194368,216,0,0
16757,New Orleans Saints mock drafts 10  reader edition,831838331679932418,216,0,0
10475,US and allies urge UN action against Iran for missile tests  news,715008142505979905,217,1,24
91198,US urges Russia to pressure Ukraine rebels over attacks  world news,705841888549429248,217,1,24
36301,US officials say North Korea preparing missile launch report  world news,793523626385342464,217,1,24
5861,North Korea leader says will soon conduct nuclear warhead test KCNA  world news,709565748897665024,217,1,24
62098,North Korea seen readying another intermediate missile launch attempt report  world news,724875797253742592,217,1,24
32555,US website Images suggest NKorea preparing for nuke test  news,728753923905847296,217,1,24
15306,Iran fires ballistic missiles US hints at diplomatic response  world news,707317153830019072,217,1,24
75139,North Korean leader says will soon test nuclear warhead  world news,709664595447717888,217,1,24
76356,Iran Revolutionary Guards conduct ballistic missile test  world news,707176383072481280,217,1,24
53430,SouthKorean defense ministry NorthKorea tested submarinelaunched ballistic missile SLBM in the Sea of Japan,724132770121957376,218,1,25
48233,South Korea says North Korea fired shortrange projectile  news,714813803175682048,218,1,25
90838,North Korea fires ballistic missile into sea Yonhap  world news,710598738612342784,218,1,25
55142,North Korea fires ballistic missile into sea off east coast South Korea  world news,760631442699276288,218,1,25
93737,Report North Korea fires missile shortrange projectiles  news,711814415813779456,218,1,25
7419,North Korea fires two shortrange missiles into sea South Korea  world news,707709550959284224,218,1,25
14264,North Korea fires three ballistic missiles into sea  SKorea  world news,772659298551762944,218,1,25
19942,North Korea says successfully conducts first Hbomb test experts cast doubt  world news,684777352849539073,219,1,25
5025,NorthKorea announces successful test of first hydrogen bomb,684654834675482624,219,1,25
51188,North Korea says missile test proves it has capability to launch large nuclear warhead,864106345175408640,219,1,25
51267,politics North Korea claims it has detonated successful Hbomb,684588984941477890,219,1,25
97581,In latest threat to SKoreaUS NorthKorea claims to have nuclear warheads sm enough to fit on ballistic missiles,707921555137961985,219,1,25
57769,North Korea says tested hydrogen nuclear device  world news,684585498619166720,219,1,25
7426,North Korea successfully conducts nuclear test  world news,684612666627772416,219,1,25
97789,TalkGunSense Never give up your freedom,768881590327873536,220,1,14
68010,Do not give up your right to bear arms 2A 2ADefenders WakeUpAmerica MolonLabe guncontrol,697929617579995136,220,1,14
15095,Defend the constitution DefendTheSecond Amendment Never abandon your guns 2a secondamendment,695027413726658561,220,1,14
99270,We will keep our God We will keep our guns And we will keep our Constitution,760578548168097792,220,1,14
55487,Do not ever let anyone take away any of your firearms 2A,689201670471954432,220,1,14
97147,Despite recording McCain sticking with Trump  politics,728613600412078081,220,1,14
70673,politics Trump Vows to Save Gun Rights at Texas Rally,744201134445756418,220,1,14
52857,That is why I will never give up my right to keep and bear arms Gun Rights  Civil Rights,791105500763029504,220,1,14
72278,GOP hopeful Donald Trump stands by his campaign rhetoric  politics,709093798052139008,220,1,14
74888,Trump Vows to Save Gun Rights at Texas Rally  politics,744045671725076484,220,1,14
48431,Donald Trump says his supporters would stick with him even if he shot someone  politics,690995341563293697,220,1,14
13860,USallies conduct 16 strikes against Islamic State in Iraq US military  world news,711567898796367873,221,1,21
52353,US air strikes in Yemen kill 15 al Qaeda militants Pentagon  world news,738784767416500224,221,1,21
19277,Raqqa  Breaking 16 civilians dead in USled coalition strikes near Syrias Raqqa,867372987581947904,221,1,21
20829,Bomb blast kills at least 16 Turkishbacked rebels in northern Syria monitors  world news,783930959972274176,221,1,21
92350,Syria  Turkish F16 hiting ISIS targets at Ihtaymilat,786505890350465024,221,1,21
77985,16 dead after tornadoes floods ravage Midwest South,859155565989306370,221,1,21
90746,16 killed in fiery bus crash on Italian highway,822842056125153281,221,1,21
3687,TopNews Fiery crash of hot air balloon kills 16 in central Texas,759771987057053697,221,1,21
33713,USled strikes kill 15 civilians in northeast Syria,700331457584050177,221,1,21
2530,Guyana prison riot over seized cell phones leaves 16 dead  world news,705507003691446273,221,1,21
43161,Rebel Shelling Kills 15 in Aleppo,791968034583826433,221,1,21
9788,Southern Illinois man arrested in murder sexual assault of 8yearold girl,803019906228879361,222,0,0
56853,Man gets 8 years in prison for PHX hitandrun,816733047102042112,222,0,0
61888,NYC man gets eight years behind bars in child sex assault case,852384948212445184,222,0,0
23532,Former Coach at LA Elementary Schools Convicted of Sexually Assaulting at Least 7 Young Girls,872634630545055744,222,0,0
31735,Man reportedly accused of sexually assaulting girl for 8 years,786171204298088448,222,0,0
79346,AfterSchool Coach Charged With Sex Abuse of Girls 8 DA,847195263173365761,222,0,0
63483,Man Accused of Raping 6 and 7YearOld Girls,822463238872924161,222,0,0
61493,IslamKills Germany took in refugees as a humanitarian effort and what happens Women get mass raped in Cologne Brussels,712349034309160961,223,1,6
9101,Brussels Obama wants to help refugees Why doesnt he want to help fellow Americans first IslamKills,712346550937083904,223,1,6
63661,Brussels I am eager to help others from other countries but not at the cost of our own people IslamKills,712357960643530753,223,1,6
57700,Brussels IslamKills Why dont we find housing for our homeless Veterans first then we can talk about refugees,712355521500745728,223,1,6
33616,Brussels IslamKills Obama wants to take care of refugees what about taking care of our homeless vets first,712354303621664769,223,1,6
16075,Brussels I think we should help people in need in our country before accepting refugees IslamKills,712349129922387968,223,1,6
58544,We dont allow refugees into this country until we help our homeless first IslamKills Brussels,712344999539552256,223,1,6
9522,Brussels those refugees rape women in europe and thats humaneand legal IslamKills,712349516406636544,223,1,6
29267,TheTroubleWithAddiction when you date many people,775279383577661440,224,0,0
62883,TheTroubleWithAddiction Is that there is no quick fix for it,775278717480366080,224,0,0
48260,TheTroubleWithAddiction Is only one entry on your To Do list Every day,775287071657238528,224,0,0
21116,TheTroubleWithAddiction it becomes part of your life,775285213286903808,224,0,0
17259,TheTroubleWithAddiction it affects everyone,775282545596301312,224,0,0
48358,TheTroubleWithAddiction is the sleepless nights,775279759634927616,224,0,0
51464,thetroublewithaddiction is that you depend on it and use it all the time you forget what sober feels like,775278044441407488,224,0,0
79152,If youve trouble with gettin enough love from the closest people around u  u can easily get addicted to anything TheTroubleWithAddiction,775285897768144896,224,0,0
85226,TheTroubleWithAddiction is that the inherent greed of humans doesnt leave enough compassion to help everyone who needs it,775281888344829952,224,0,0
18350,TheTroubleWithAddiction is its so damn addictive,775276444733898752,224,0,0
49536,TheTroubleWithAddiction that Im addicted,775288329554329600,224,0,0
27936,TheTroubleWithAddiction IT enslaves our mind,775288057276891137,224,0,0
87581,TheTroubleWithAddiction is that those who need to read this are too busy with their addictions,775279996822773760,224,0,0
25411,TheTroubleWithAddiction  Is that alcohol is so damn wonderful,775281105842888704,224,0,0
74541,TheTroubleWithAddiction is I just cant get enough,775283157700521988,224,0,0
84458,TheTroubleWithAddiction is there is never enough money,775279406826729472,224,0,0
37737,Puking At the Disco DrunkBands,824570316987006976,225,0,0
46504,DrunkBands  The Wut,824582689739120640,225,0,0
92674,At the Designated DriveIn DrunkBands,824562780040818689,225,0,0
98201,Hoobadrank  DrunkBands,824561377528385536,225,0,0
2427,Drunken Rage Against the Machine DrunkBands,824568761491587073,225,0,0
75093,Culture Club Soda with Vodka     DrunkBands,824568105192091648,225,0,0
66907,Ale Supply  DrunkBands,824546798966624257,225,0,0
52719,Rage Against The Margarita Machine DrunkBands,824556556838694912,225,0,0
45371,Smashed Mouth  DrunkBands,824560109556731904,225,0,0
63950,Rage Against the Everything  DrunkBands,824582542699483139,225,0,0
97905,Drinks INXS DrunkBands,824556227225120768,225,0,0
49982,Spinning on the Flo Rida DrunkBands,824579334711214080,225,0,0
78335,Rums n Roses DrunkBands,824555005646667778,225,0,0
82739,Justin Beerber DrunkBands,824570852951859200,225,0,0
17693,The Rolling Kegs DrunkBands,824579298984091649,225,0,0
48356,Rage Against The Breathalyzer DrunkBands,824575650564632576,225,0,0
71395,DrunkBands   The Spins,824570030113378304,225,0,0
70517,DrunkBands I gotta PISS again,824565337463087104,225,0,0
9281,Hurl Jam drunkbands,824561558873407488,225,0,0
66446,The Tragically Hiccup DrunkBands,824548511454785536,225,0,0
74631,Motley Brew DrunkBands,824579242264518656,225,0,0
49127,The Who are you again DrunkBands,824546856042651648,225,0,0
20317,Alize In Chains DrunkBands,824567270852689920,225,0,0
57067,AACDC DrunkBands,824563625520140288,225,0,0
92612,Drinkin Park DrunkBands,824573379218984960,225,0,0
20654,Smash Mouth on Floor DrunkBands,824580046203400192,225,0,0
59452,Booze Fighters DrunkBands,824553334342373381,225,0,0
71394,DrunkBands Bombed Petty and The Heart Breakers,824547923572711425,225,0,0
12824,Notorious IPA DrunkBands,824571092752863232,225,0,0
90753,Stir Mix A Lot DrunkBands,824571004596944896,225,0,0
12693,Smashedmouth DrunkBands,824578817188585472,225,0,0
39476,Hurl and Storm   DrunkBands,824571349410713600,225,0,0
52948,DrunkBands  PISS,824578257836240896,225,0,0
86069,Smashing Drunkins DrunkBands,824577951362613248,225,0,0
39477,Blind Drunk Mellon DrunkBands,824554160360214528,225,0,0
687,REO Paddy Wagon drunkbands,824553826044837890,225,0,0
14967,Slurred Base DrunkBands,824569836567220224,225,0,0
5237,The Whos my AA Sponsor DrunkBands,824582090641514496,225,0,0
51162,The White Russian Stripes DrunkBands,824562432093917184,225,0,0
686,IPA for Africa DrunkBands,824582648890789889,225,0,0
56268,The Notorious IPA DrunkBands,824578213280157698,225,0,0
30023,DrunkBands The Rolling Rock Stones,824552274244595712,225,0,0
76143,Alcohol and Oates DrunkBands,824554695138168832,225,0,0
80407,Black Out Boy DrunkBands,824558529147273217,225,0,0
57573,Huey Lewis And The Booze DrunkBands,824571742572187648,225,0,0
60092,Mint Julipps Inc DrunkBands,824550358202646528,225,0,0
43293,DrunkBands  Rum DMC,824554442561351680,225,0,0
64527,Each masked cosplayer is  ComicConIn5Words,756764258159824896,226,0,0
18490,Celebrity dressed as themself GENIUS ComicConIn5Words,756778241948524544,226,0,0
34196,ComicConIn5Words Gorgeous cosplay girls all over,756770164943749120,226,0,0
14316,Everyone is dressed as Pikachu ComicConIn5Words,756765026900447232,226,0,0
11082,Bring me for SD 2017 ComicConIn5Words,756769245564801024,226,0,0
73896,ComicConIn5Words Panelist More Important than Baio,756778002734690304,226,0,0
29854,Draw your own ComicConclusions ComicConIn5Words,756767209276440576,226,0,0
47373,Better candidates at this convention ComicConIn5Words,756769088727191552,226,0,0
65790,ComicConIn5Words its on my bucket list,756763331256471552,226,0,0
34730,ComicConIn5Words Dont dream it Be it,756780264190246912,226,0,0
61716,ComicConIn5Words Halloween costumes worn in July,756766440972103681,226,0,0
