,tweet_text,tweetid,cluster_label,relevance,theme
1129,Spread of Zika alarming 4 million cases a possibility WHO  health,692734280556916736,107,2,0
1130,Puerto Rico declares public health emergency over Zika virus  health,695668843411165184,107,2,0
1131,Virginia resident tests positive for Zika virus AP  health,692143335780306945,107,2,0
1132,Why the Zika virus is causing alarm  health,724720015975407616,107,2,0
1133,WHO calls expert talks amid accumulating evidence of Zika link to disorders  health,705837762222518272,107,2,0
1134,Singapore Zika outbreak a concern for Formula One  health,771435006061256704,107,2,0
1135,WHO starts special meeting on Zika virus amid rising concern  health,694160011048517632,107,2,0
1136,World Health Organization declares Zika a global emergency  health,694251822706364416,107,2,0
1137,Health officials promote flu shot ahead of peak flu season  ,825015545628069888,107,2,0
1138,health Zika virus spreading explosively WHO says,692877065767374848,107,2,0
1139,Africa Asia vulnerable to spread of Zika virus WHO  health,694504211925458946,107,2,0
1140,Health officials encourage influenza vaccinations after flu activity spotted in San Diego County ,785625012942233601,107,2,0
1141,White House and states to craft Zika attack plan at summit  health,705760601226620928,107,2,0
1142,Nations Top Scientific Minds Gather For Forum On Zika Virus  news,699784573769519104,107,2,0
1143,sports Olympic Panel to Address Zika,706131290509062145,107,2,0
1144,Video American Airlines plane catches fire in Chicago ,792117486913069056,108,0,0
1145,TopNews American Airlines jet catches fire on takeoff at Chicago airport,792128341100797952,108,0,0
1146,ExtraAlarm Fire Tears Through Rogers Park Apartment Building  Chicago,686583999150473216,108,0,0
1147,TopNews American Airlines jet blows tire on takeoff at Chicago airport,792106163550629888,108,0,0
1148,Plane runs off runway at Tune Airport  ,814577820928086016,108,0,0
1149,Trump fires FBI Director James Comey ,862069217096544258,109,1,14
1150,The actual reason why Comey was fired ComeyFiring ,862652511722684416,109,1,14
1151,JUST IN Trump has fired FBI Director James Comey ,862062242891739136,109,1,14
1152,Text Trump letter to Comey ,862147881339375616,109,1,14
1153,Trump fires Comey Reaction to FBI Directors termination ,862255324954341376,109,1,14
1154,Trump Firing of Comey Troubles Fmr Justice Dept Prosecutor  ,862483502457028609,109,1,14
1155,IfICouldntLie I wont be a producer,773524758503759872,110,0,0
1156,IfICouldntLie there would be no fun ,773539244660916225,110,0,0
1157,IfICouldntLie I would never pass that damn exam,773528905319903232,110,0,0
1158,IfICouldntLie dead people dont lie,773533378494787584,110,0,0
1159,IfICouldntLie its impossible,773528056984064001,110,0,0
1160,PHOTOS Divers retrieve capsized boat out of San Francisco Bay ,786683808200400896,111,0,0
1161,Coast Guard rescues Florida fisherman before boat sinks  ,845321428396376065,111,0,0
1162,Coast Guard rescues injured man from boat  ,844621207525888000,111,0,0
1163,Footage Shows Rescue of Windsurfer Who Called in Distress ,788151332674805760,111,0,0
1164,2 rescued after canoe overturns in Grapevine Lake  ,850140351943913472,111,0,0
1165,Coast Guard rescues 5 from sinking boat near La Push  local,691707902650757120,111,0,0
1166,Stranded mariners rescued after spelling help in palm fronds ,718612296193282048,111,0,0
1167,Driver pulled to safety after car lands in San Ysidro pond  ,868125655665397763,111,0,0
1168,Two kayakers were rescued off the coast of Marin County  news,691464870529626112,111,0,0
1169,Coast Guard boat capsizes during rescue mission ,702878442086248448,111,0,0
1170,Kite surfer gets back to shore with help of rescue swimmer ,721690430966902784,111,0,0
1171,ReasonsToGetDivorced Reasons,778617491094396928,112,0,0
1172,Sounds legit ReasonsToGetDivorced ,778612919621869569,112,0,0
1173,Unconscious coupling ReasonsToGetDivorced,778622199951425536,112,0,0
1174,Did you know the 1 cause of divorce is marriage  ReasonsToGetDivorced ,778621627982450689,112,0,0
1175,ReasonsToLeaveEU Suddenly it all makes perfect sense ,745968744279711744,112,0,0
1176,Dead whale washes up at popular California surf spot ,724659021035130880,113,0,0
1177,Its An Orca Last Killer Whale Born At A SeaWorld Park  ,855034375884460032,113,0,0
1178,TopNews Embattled SeaWorld to stop breeding killer whales,710552708416020480,113,0,0
1179,SeaWorld San Diego ending killer whale show Sunday  ,817906010136387584,113,0,0
1180,SeaWorld says it will end killer whale breeding program  news,710432226391883777,113,0,0
1181,Last Killer Whale Born At SeaWorld Park  ,855003224734146560,113,0,0
1182,Photos Scenes from the Dakota Access pipeline protest ,787285710839517184,114,1,15
1183,Dozens march in Phoenix against Dakota Access Pipeline ,774861017402662912,114,1,15
1184,TopNews Dozens of demonstrators arrested at North Dakota pipeline,789940441437184000,114,1,15
1185,Army Corps blocks route of Dakota Access oil pipeline  ,805639347131285504,114,1,15
1186,Thousands to march against Dakota Access Pipeline at Pershing Square  ,828300243401895936,114,1,15
1187, Smoke Groot Everyday StonedComicBooks,854973681646190592,115,0,0
1188,Calvin And Hobbes And Some WEED StonedComicBooks ,854976429741805569,115,0,0
1189,The Vaped Crusader StonedComicBooks ,854974330245087232,115,0,0
1190,HellGettingBlazered StonedComicBooks ,854978070658260992,115,0,0
1191,Stonermoon StonedComicBooks,855006624741826561,115,0,0
1192,Wander Woman StonedComicBooks ,854979160141217792,115,0,0
1193,The Incredible Huff StonedComicBooks ,854977202449862656,115,0,0
1194,Batman and Chronic StonedComicBooks,855005927380054016,115,0,0
1195,Dr Hookah StonedComicBooks ,854984105473200129,115,0,0
1196,Cannabis and Hobbes  StonedComicBooks,854994252308205568,115,0,0
1197,Hacktress  StonedComicBooks,854975032493309952,115,0,0
1198,Womens Marches in Washington DC and Philadelphia Live updates  ,822822927003516932,116,1,15
1199,The million dildoless march RenameMillionWomenMarch,822079151721107456,116,1,15
1200,Activists rally against Trump climate policies in Philly  ,858396568516427777,116,1,15
1201,politics Protests Marches and More from the DNC in Philly,758311971800227840,116,1,15
1202,The woman who are liberal only march RenameMillionWomenMarch,822086853109092353,116,1,15
1203,Rallies Marches Held Around NYC for Day Without a Woman  ,839557122660712449,116,1,15
1204,ProDeath March RenameMillionWomenMarch,822078374457786369,116,1,15
1205,Thousands gather in DTLA for Womens March Los Angeles  ,822879735537614849,116,1,15
1206,The Real HATERS  RenameMillionWomenMarch,822085084954132481,116,1,15
1207,Women against hate march RenameMillionWomenMarch,822090234280247300,116,1,15
1208,RenameMillionWomenMarch The Macys Vagenda Parade,822090411200184320,116,1,15
1209,Chicagoans Take A Stand On Womens Rights At March And Rally  ,822946779629060096,116,1,15
1210,Thousands Take Part In Womens March In Philadelphia  ,822844991680737280,116,1,15
1211,Womens March on Washington floods DC streets  ,823048385204719616,116,1,15
1212,RenameMillionWomenMarch March of the Unfuckables,822079667230375936,116,1,15
1213,RenameMillionWomenMarch  The Bitter Bitch Stroll,822076577789968388,116,1,15
1214,Womens March Organizers Call For A Day Without a Woman  ,839468096662482944,116,1,15
1215,Thots on Parade RenameMillionWomenMarch,822086427789901825,116,1,15
1216,Cleveland demonstration planned as part of Womens March on Washington  ,821030625650024448,116,1,15
1217,Cincinnatiarea women organize local march to coincide with Women March on Washington  ,817527538310324224,116,1,15
1218,Pussies Revenge  RenameMillionWomenMarch,822090840747163650,116,1,15
1219,9yearold girl killed father injured in Mt Auburn shooting  ,822081547868262402,117,0,0
1220,TopNews Suspect in gangrelated murder of nineyearold Chicago boy arrested,732232264675778562,117,0,0
1221,Suspect arrested in PHX shootings that killed 9  ,861715695549239296,117,0,0
1222,9 wounded in Houston shooting suspect dead was a lawyer  news,780420960167997440,117,0,0
1223,Phoenix police officer who killed man is 9year veteran  ,839264684092051456,117,0,0
1224,Parents arrested after 9yearold boy fatally shot in head in Phoenix  ,844440787916111872,117,0,0
1225,9 dead more missing after fire races through Oakland warehouse during concert  ,805099606552051712,118,0,0
1226,9 More Victims Of Oakland Warehouse Fire Identified By Coroner  ,806388105922117632,118,0,0
1227,Official says 9 dead in fire at warehouse party  ,805083754280742912,118,0,0
1228,Fire Chief 9 Killed In Warehouse Party Fire  ,805097090795839488,118,0,0
1229,Fire Rips Through Oakland Warehouse Killing 9  ,805149695815405569,118,0,0
1230,German establishment rounds on antiimmigration party over Islam  world news,727111780565032963,119,1,6
1231,That moment when libs compare you to Hitler and muslims in Germany do this   ,725671085123854336,119,1,6
1232,Turkeys Erdogan says does not respect court ruling on journalists  world news,703908598875729921,119,1,6
1233,Russia Turkey Iran to meet in Moscow on Syria  ,810855422714322944,119,1,6
1234,Turkey chides US Europe as Erdogan meets Russias Putin  world news,763024470504157184,119,1,6
1235,Germanys Gabriel compares antiimmigrant AfD party to Nazis  world news,741829943370219520,119,1,6
1236,  calls Turkeys Erdogan as allies row over Syrian Kurds  ,700800702512177152,119,1,6
1237,Turkeys Erdogan cites Hitlers Germany as example of presidential system  world news,682955669448728577,119,1,6
1238,Germany says Merkel discussed press freedom with Turkish PM  world news,706799526598746112,119,1,6
1239,German politicians activists file complaint against Turkeys Erdogan  world news,747457435678318593,119,1,6
1240,Antiimmigrant AfD says Muslims not welcome in Germany  world news,726756505223995392,119,1,6
1241,Turkish Russian military chiefs meet on Syria  ,776409550752780289,119,1,6
1242,PartyWentWrongWhen my friends got absolutely drunk,742353886103666689,120,0,0
1243,PartyWentWrongWhen I stared to talk to my alcohol ,742354767331069952,120,0,0
1244,PartyWentWrongWhen my friend said I want more alcohol,742350149331128320,120,0,0
1245,PartyWentWrongWhen I realized it was a theme party ,742357801478066176,120,0,0
1246,PartyWentWrongWhen you didnt have enough alcohol,742353924565434368,120,0,0
1247,ThingsDoneByMistake getting drunk,836225459083968512,120,0,0
1248,PartyWentWrongWhen  I realized I craped ,742347346676088833,120,0,0
1249,PartyWentWrongWhen someone had a camera,742356412509085696,120,0,0
1250,Hardluck Cubs open season as World Series favorites  sports,716267529367265281,121,0,0
1251,Series preview Cubs at Pirates  ,875702077678374913,121,0,0
1252,Hosmer homers drives in 4 as Royals top White Sox 75 ,736580569987829764,121,0,0
1253,How Should Cubs Set Up World Series Pitching Rotation ,790296230362361856,121,0,0
1254,Series preview Phillies at Cubs  ,858836935699288064,121,0,0
1255,Monteros PH slam lifts Cubs over Dodgers in NLCS opener ,787547442849779712,121,0,0
1256,Cubs Top Dodgers In Game 5 Sit 1 Win Away From First World Series Berth Since 1945 ,789321965651697664,121,0,0
1257,sports Giants Victorious Against Cubs Win 53,734240370314223616,121,0,0
1258,White Sox beat Royals in home run showdown  news,741481237081034752,121,0,0
1259,Cubs Clinch HomeField Advantage in NL Playoffs ,779529931986305025,121,0,0
1260,Cueto pitches another gem for Giants  sports,735007077848883200,121,0,0
1261,UMs DJ Wilson on win over Illinois  ,822994012734967809,121,0,0
1262,Cubs Announce Midwestern World Series Trophy Tour  ,806970916865445888,121,0,0
1263,Cubs Announce New Dates on World Series Trophy Tour  ,818575891475427328,121,0,0
1264,Going to a Cubs Game This Weekend Things You Need to Know ,789610281852743680,121,0,0
1265,Dodgers Score 4 In Ninth To Beat Phillies 65  ,858647968794193921,121,0,0
1266,Renfroes grand slam lifts Padres over slumping Cubs 52  ,869399290958970881,121,0,0
1267,Poseys walkoff single lifts Giants over Dodgers  sports,741841130887598081,121,0,0
1268,Chicago Cubs Announce Championship Ring Bearer Fan Contest  ,820403951103262722,121,0,0
1269,Straily Marlins Go For Series Win Over First Place Mets  ,853621292842586112,121,0,0
1270,sports Dodgers beat Giants on ninthinning home run,741534147361931264,121,0,0
1271,Postgame notes Leonys Martin wins it for the Mariners on a tworun walkoff homer roster move expected  sports,735378106614173696,121,0,0
1272,Cubs home opener festivities  ,851653337925791744,121,0,0
1273,Wild Card Walkoff Blue Jays beat Orioles advance to ALDS  news,783514482593107972,121,0,0
1274,Cubs vs Dodgers Game 6 of NLCS at Wrigley Field ,790012395066318848,121,0,0
1275,Given Louisianas spending problem why are legislators struggling with budget cuts  politics,717432044687482880,122,0,0
1276,Louisiana fiscal groups push ideas to overhaul state tax structure WAFB  ,839284656696672256,122,0,0
1277,Louisiana budget woes An even higher sales tax is being floated  politics,705905960154329088,122,0,0
1278,Louisiana House votes to raise sales tax cut budget  but its not enough  politics,703022934877601792,122,0,0
1279,Louisiana Flood of 2016 made worse by growthfocused policies  politics,779324343994101760,122,0,0
1280,Louisiana budget woes An even higher sales tax is being floated  news,705906015762427905,122,0,0
1281,What budget crisis Louisiana lawmakers raising campaign cash  news,705159694441025536,122,0,0
1282,Police fines fuel local government the most in Louisiana ,781544544940634112,122,0,0
1283, so as Allah,742404686699974656,123,0,0
1284,Muhammad Ali amp Malcolm X   Inspiration amp History ,821429282492862468,123,0,0
1285,Muhammad Ali the Greatest ,784854127373189120,123,0,0
1286,Muhammad Ali is and always has been my hero He taught me to be unapologetic and to take pride in who I am ,742325482113236992,123,0,0
1287,sports Muhammad Ali Through the Years,739098625691684864,123,0,0
1288,The essence of Muhammad Ali legend symbol icon and one hell of a fighter  sports,738983450070261760,123,0,0
1289,The Greatest A hero to generations RIPMuhammadAli ,739263717720887296,123,0,0
1290,ThingsThatShouldBeCensored My mirror No one wants to see that shit yet,801459307611115520,124,0,0
1291,slantings mustbebanned ,768471829417787392,124,0,0
1292,Political Correctness MustBeBanned,768466265774100481,124,0,0
1293,Anything By Kanye West ThingsThatShouldBeCensored,801455387228696576,124,0,0
1294,nick mustbebanned,768471895444430849,124,0,0
1295,My insults ThingsThatShouldBeCensored,801462217778589696,124,0,0
1296,Your filthy mind ThingsThatShouldBeCensored,801460091396489216,124,0,0
1297,ThingsThatShouldBeCensored feminists ,801442634476687360,124,0,0
1298,Dick pics ThingsThatShouldBeCensored,801455650693873664,124,0,0
1299,Elton John ThingsThatShouldBeCensored,801448389493878784,124,0,0
1300,ThingsThatShouldBeCensored yogapants ,801450486922547202,124,0,0
1301,Love Potion Number Canine DogSongs ,826362162117484544,125,0,0
1302, DogSongs Riding Dirty Paws,826369332859064321,125,0,0
1303,DogSongs  Hes not heavy hes my schnauzer,826356567989698560,125,0,0
1304,DogSongs Licking Ball ,826369910712438785,125,0,0
1305,Whippet Good  DogSongs ,826365876395978752,125,0,0
1306,Hanging Ruff DogSongs ,826355063929073664,125,0,0
1307,Whippet Good   DogSongs,826360988869996544,125,0,0
1308,LICK  DogSongs,826367701815791616,125,0,0
1309,Touch of Greyhound DogSongs ,826368586671349760,125,0,0
1310,Now Im A Retriever     DogSongs,826352327120519168,125,0,0
1311,ImAlwaysOkWith puppy kisses ,799912704404242433,125,0,0
1312,Every Sniff You Take  DogSongs ,826370898286493696,125,0,0
1313,I Will Always Love Poo  DogSongs,826351686805491712,125,0,0
1314,Sniffing Me Softly With His Nose DogSongs,826359771993346048,125,0,0
1315,Black Beagles DogSongs ,826353645184806912,125,0,0
1316, DogSongs Collie me maybe,826365030211911682,125,0,0
1317,Notorious Pugs DogSongs ,826361070218534912,125,0,0
1318,Barky Mark and the Funky Bunch DogSongs ,826362469320945664,125,0,0
1319,Fly like a beagle  DogSongs ,826352144840327168,125,0,0
1320,Tick on Me  DogSongs ,826369162305994752,125,0,0
1321,Frosh Maryland could join legal action against Trump order  ,826189593250762752,126,1,14
1322,Maryland DC attorneys general plan lawsuit against Donald Trump  ,874287458506215428,126,1,14
1323,Developer Of State Center In Baltimore Sues Maryland  ,823952108227559429,126,1,14
1324,Maryland Senate votes to give Frosh authority to sue Trump administration  ,830115450969325568,126,1,14
1325,Maryland DC attorneys general plan lawsuit against Trump  ,874299383700914176,126,1,14
1326,Maryland Among States Wanting New Hearing Over Trump Travel Ban  ,841391009984569345,126,1,14
1327,Maryland to join lawsuit against Trump travel ban  ,840361444914937857,126,1,14
1328,Cosbys wife to continue deposition in defamation lawsuit  news,722411592663478272,127,1,28
1329,Cosby lawyers ask to delay Camille Cosbys deposition  life,684117376946716672,127,1,28
1330,Back in court Cosby lawyers renew pitch to keep his past statement from jurors ,793505121766219776,127,1,28
1331,TopNews Judge refuses to toss models defamation lawsuit against Bill Cosby,714883148497051649,127,1,28
1332,DA Kevin Steele Will Follow Through With Cosby Retrial  ,876750000801406979,127,1,28
1333,Cosby sex assault prosecution can move ahead Pennsylvania court  life,724679516363182084,127,1,28
1334,Bill Cosby sued an accuser of sex assault and her attorneys NY Times  life,700130335686668288,127,1,28
1335,Cosbys lawyer attacks accuser in sex assault trial  ,872059888872148992,127,1,28
1336,Cosby Accuser To Resume Testimony In Sex Assault Trial  ,872410398305210368,127,1,28
1337,BillCosby is accused in sexual battery,734526489681637377,127,1,28
1338,Judge refuses to toss models defamation lawsuit against Bill Cosby  life,714883429863542784,127,1,28
1339,Cosbys wife must give deposition in civil suit judge rules  life,697939956807827456,127,1,28
1340,In Cosby criminal case accusers turn to face scrutiny  life,750282279373512704,127,1,28
1341,ToSaveMoneyI invest,724591090678919168,128,0,0
1342, everything this greedy woman wants is to get money,774317210974183424,128,0,0
1343,its all about profit ,794947390646157312,128,0,0
1344,Money and Influence in US Presidential Campaign  politics,696679365971562497,128,0,0
1345,Money is a popular motive ,801818189420265472,128,0,0
1346, She loves money more than our country,776841626840735745,128,0,0
1347,ToSaveMoneyI use coupons ,724597102572015617,128,0,0
1348, Yes Wall Street is a giant Ponzi Scheme,696878632158040064,128,0,0
1349, I think their only purpose is to stay rich no matter what,693776778641412096,128,0,0
1350,Questions swirl after Trump admin says tax will pay for wall  ,824999274517819392,129,1,14
1351,Can you make President Trumps budget proposal work ,836311671358517248,129,1,14
1352,Trump budget calls for border wall border prosecutions  ,842475223400239104,129,1,14
1353,Deficit be damned As Trump pushes tax cuts a majority wants more government ,857205394602590210,129,1,14
1354,TrumpsFavoriteHeadline Mexico agrees to pay for the wall ,765912578493149184,129,1,14
1355,Trump moves to jumpstart border wall cut sanctuary city funds  ,824346967321022465,129,1,14
1356,Trump says revved up economy will pay for budget proposals Fox ,836550108967763968,129,1,14
1357,Trump urges future government shutdown easier passage of laws ,859461460388392960,129,1,14
1358,RetireASongOrBand Paul McCartney,853915559544729603,130,0,0
1359,Caterpillar CEO To Retire In 2017 ,788029052086915072,130,0,0
1360,Peyton Manning says goodbye to NFL playing days  sports,706962324091854848,130,0,0
1361,In my Green Day RetireASongOrBand,853895203392040960,130,0,0
1362,Coughlin resigns as Giants coach after 12 seasons  sports,684115380432834560,130,0,0
1363,House of the Rising Pension RetireASongOrBand,853911391069024258,130,0,0
1364,Tom Petty and the Hip Breakers RetireASongOrBand,853917327707996160,130,0,0
1365,Free Fallin And I Cant Get Up     RetireASongOrBand,853901433678184449,130,0,0
1366,LIVE Peyton Mannings retirement conference  sports,706917822392176641,130,0,0
1367,RetireASongOrBand thrombosis ter sledge,853918396030656512,130,0,0
1368,Agent says Cliff  Lee will retire  sports,702192433518419968,130,0,0
1369,RetireASongOrBand Early bird,853894708250148865,130,0,0
1370,Kings Broadcaster Bob Miller Officially Announces Retirement  ,837459057707479040,130,0,0
1371,Hot Flash Donna Summer RetireASongOrBand,853906102320320512,130,0,0
1372,Brenner to retire as president of Milwaukee Journal Sentinel  Milwaukee,732263571317358592,130,0,0
1373,System of a Sundown RetireASongOrBand,853914248757493760,130,0,0
1374,Longtime La Salle coach Dan Fleming to retire  ,848999613294161922,130,0,0
1375,RetireASongOrBand All the wrinkle ladies All the wrinkle ladies ,853895822102204417,130,0,0
1376,Staying alive RetireASongOrBand,853918006224629760,130,0,0
1377,System of a Downsize RetireASongOrBand,853913819193659393,130,0,0
1378,Rascal Scooter Flats  RetireASongOrBand,853902627049832448,130,0,0
1379,Barret Jackman retires as a St Louis Blue ,783417716979802112,130,0,0
1380,Magic AARP Ride      RetireASongOrBand,853898878109630464,130,0,0
1381,The Beached Boys RetireASongOrBand,853903753258426370,130,0,0
1382,Ill Wake up and have to gogo   RetireASongOrBand,853901354485534720,130,0,0
1383,RetireASongOrBand  culture old age home club,853910748820512768,130,0,0
1384,Trump opens address to Congress with condemnation of antiSemitism ,836766693842173957,131,1,14
1385,Trump issues first public condemnation of antiSemitic incidents ,834144470476136448,131,1,14
1386,White House condemns antiSemitic threats ,839192724515467264,131,1,14
1387,Trump denounces antiSemitism in newly forceful condemnation  ,834196052915974144,131,1,14
1388,Trump speaks out on horrible antiSemitic threats ,834102010316197889,131,1,14
1389,Brexit town wants government to get on with it and leave EU  world news,770949622382534656,132,1,19
1390,Britain votes to leave EU unleashing global turmoil  world news,746221997202382848,132,1,19
1391,Explosive shock as Britain votes to leave EU Cameron quits  world news,746319091531538434,132,1,19
1392,ReasonsToLeaveEU so the country is OKAY ,745977742596923392,132,0,0
1393,DELET THIS  ,728711616007700480,132,0,0
1394,EU leaders tell Britain to exit swiftly markets steadier  world news,747945516420337664,132,1,19
1395, They must be deported,737420734746759168,132,0,0
1396,Get Out ,843612438847275009,132,0,0
1397,syrianarmy kills 28 jihadist rebels in southern Idlib  ,731178581800407040,133,1,26
1398,Aleppo  28 ISIS terrorists killed in northern Syria   ,833321244565053447,133,1,26
1399,Air strikes on refugee camp in Syria kill at least 28 Syrian Observatory  world news,728281681350656000,133,1,26
1400,Turkish coalition forces hit Islamic State targets in Syria kill 27 media  world news,732080946812358656,133,1,26
1401,RussianSyrian military operations  28000 terrorists from the Daesh and Nusra killed   ,735081451104964609,133,1,26
1402,TopNews Supreme Court set to decide major abortion case,747427717172236288,134,1,27
1403,TopNews Texas abortion case goes before shorthanded Supreme Court,705040089567535104,134,1,27
1404,US Supreme Court hears highstakes Texas abortion case  health,705052483316379648,134,1,27
1405,Texas Abortion Limits Struck Down by US Supreme Court  politics,747435481302867970,134,1,27
1406,Big ruling for abortion rights in Supreme Courts Texas case ,747513000009990144,134,1,27
1407,Allen makes 51 saves Edmundson nets winner in Blues 21 OT victory  ,852481019957702656,135,0,0
1408,NBA Finals Warriors roll past Cavaliers to take 20 lead  news,739657938214604800,135,0,0
1409,Tuesdays NBA playoffs Bulls take 20 series lead on topseeded Celtics  ,854600086000726016,135,0,0
1410,Schwartz lifts Blues to 21 win in OT over LA  StLouis,700535520711979008,135,0,0
1411,Predators eliminate Ducks with 21 win  sports,725566824725647360,135,0,0
1412,Teddy Purcell scores shootout winner Oilers beat Flames 21  hockey,688639029856763904,135,0,0
1413,Pavelski Donskoi score in shootout Sharks beat Oilers 21  hockey,687907348241715201,135,0,0
1414,sports NHL The Stars take a 20 series lead with a 21 victory over the Wild,721553213086769152,135,0,0
1415,Predators win 21 in Game 7 to eliminate Ducks  sports,725566835471454208,135,0,0
1416,Backstrom Scores In OT As Capitals Beat Flyers 21  ,838250041718484996,135,0,0
1417,Blues fall to Calgary 32 in OT  ,845826226887503872,136,0,0
1418,Ekholm scores twice to help Predators beat Oilers 41  hockey,691167756100595712,136,0,0
1419,Everett Silvertips lose 32 in OT to Spokane  sports,710329155355693056,136,0,0
1420,Labanc Scores 2nd Goal in OT Lifts Sharks Over Oilers  ,812558241204989952,136,0,0
1421,Penguins score twice in 2nd period in 43 win over Sabres  hockey,701521586453504000,136,0,0
1422,Tarasenkos two thirdperiod goals send Blues to Classic victory  ,816033857556377601,136,0,0
1423,Blues fall in overtime 32  ,811060599694168064,136,0,0
1424,Penguins Beat Rangers 32 In OT  news,714282399438229504,136,0,0
1425,Paajarvi scores twice as Blues beat Canucks  ,845139179843469312,136,0,0
1426,Piscotty HR puts Cards ahead 32  StLouis,729042407967195136,136,0,0
1427,Donskoi Thornton score in 2nd to lead Sharks over Blues 31  hockey,695487493999718400,136,0,0
1428,Pavelski scores twice Sharks top Blues to take 32 lead ,734944884814020608,136,0,0
1429,As win 32 behind Kendall Graveman  sports,751927514130329600,136,0,0
1430,Crosby scores 2 Fleury stops 22 shots Penguins beat Canes  hockey,688888045693632512,136,0,0
1431,Hossa Knocks In GoAhead Goal Blackhawks Beat Flames 32  ,800010843756892160,136,0,0
1432,Penguins Fall To Blackhawks 32 In Overtime  news,684572444611354624,136,0,0
1433,Penguins Beat Florida 32 In OT  news,696176550861877248,136,0,0
1434,Southwest flight makes emergency landing in Atlanta  ,863040381390385152,137,0,0
1435,Chicago Flight Makes Emergency Landing at DuPage Airport  ,859067199281127425,137,0,0
1436,Safe landing after United Airlines plane scare at Bush Intercontinental Airport  ,809391855100104704,137,0,0
1437,Small plane makes emergency landing near Emporia  ,852162460056522752,137,0,0
1438,Korean Air evacuates plane at Japans Haneda airport after engine smoke  world news,736051194586505216,137,0,0
1439,Phoenix flight to Atlanta makes emergency landing in Texas  ,843231121622126592,137,0,0
1440,Plane makes emergency landing at south Arkansas airport  Texas,707629570002804736,137,0,0
1441,Fighter jet makes emergency landing at Lambert airport nobody hurt  StLouis,692882679717453824,137,0,0
1442,No injuries after plane fire evacuation at Chicago airport  news,792099038606733314,137,0,0
1443,Smoke in cockpit prompts JetBlue emergency landing ,878304287947972608,137,0,0
1444,Plane takes off from National then lands at Dulles after report of smoke  ,699745148712816642,137,0,0
1445,Small plane crash lands in Lees Summit park  ,815284907136192512,137,0,0
1446,Plane makes emergency landing in northeast Wichita  news,778994453570686976,137,0,0
1447,TexasBound United Plane Makes Emergency Landing  ,856868727341686785,137,0,0
1448,NY Bound JetBlue Flight Forced to Make Emergency Landing  ,865115093826236416,137,0,0
1449,Golf Inbee Park clinches Hall of Fame requirements  sports,741116642390859776,138,0,0
1450,sports US Open Dustin Johnson makes a run for title,744021340190027777,138,0,0
1451,Walker wins first major at PGA Championship  sports,759940025123352577,138,0,0
1452,Jordan Spieth takes route 66 to Masters lead  sports,718361294278103040,138,0,0
1453,Golf Jason Day wins Players Championship  sports,732001632502697985,138,0,0
1454,Topranked Jordan Spieth wins Tournament of Champions by 8 strokes  sports,686396861641396224,138,0,0
1455,Golf Day Scott head powerful Australian team for World Cup  sports,765289389773631488,138,0,0
1456,Late birdie blitz earns Kuchar tie for early Memorial lead  sports,738833548535160832,138,0,0
1457,Golf Jason Day tweaks back in victory at Match Play  sports,712828294119317504,138,0,0
1458,Late birdie blitz earns Kuchar tie for Memorial lead  sports,738874897280049152,138,0,0
1459,Golf Recordbreaking Stenson wins British Open at Troon to land first major  sports,754740669059444737,138,0,0
1460,sports Golf Patrick Reed takes a oneshot lead over Jordan Spieth,685331334449868808,138,0,0
1461,Branden Grace gets first PGA win  sports,721881706685267968,138,0,0
1462,This Week In Golf Brian Stuard Wins Playoff At Shortened Zurich Classic  news,727250357420617728,138,0,0
1463,Our game is about to start Dont miss it,801439261891379200,139,0,0
1464,Our game starts in 15 minutes Join us,747411279124434945,139,0,0
1465,We are about to begin see you in 15 minutes ,727116734168076290,139,0,0
1466,Join us and  in 15 minutes in our weekly hashatag game ,820990242714828802,139,0,0
1467,Taggers Are you ready for this weeks  game We start in 15 min,709360138134487040,139,0,0
1468,Our game hosted by  is about to begin Join us,761183327101390848,139,0,0
1469,Our game is about to begin Join us in 15 minutes Hosted by  ,767704527222910976,139,0,0
1470,Fifteen minutes to go Are you ready for our Wednesday hashtag game hosted by  and  ,743076888860446720,139,0,0
1471,I hope you havent forget that our Wednesday hashtag game with  starts in 15 minutes  Join us ,801437536577056768,139,0,0
1472,Its Monday already Do you know what it means Right The hashtag game hosted by  starts in 15 minutes Dont miss it ,800697189563596801,139,0,0
1473,You wanna play a hashtag game We have one for you hosted by  and   See you in 15 minutes ,744541517012840448,139,0,0
1474,Our game is about to begin Dont miss it,732191500755472385,139,0,0
1475,Our game hosted by  starts in an hour Dont fail to join ,765896138234867712,139,0,0
1476,The Count of Monte Crisco OneWordOffBooks  ,832141076639186944,140,0,0
1477, Literal Women OneWordOffBooks,832139717395304448,140,0,0
1478, Lord of the Lies    OneWordOffBooks ,832153629784043521,140,0,0
1479,OneWordOffBooks The Great Bigly,832144134865551360,140,0,0
1480,The Holy Bigly  OneWordOffBooks,832156435417006081,140,0,0
1481,Motley Dick OneWordOffBooks ,832143790756474880,140,0,0
1482,Of Lice And Men OneWordOffBooks ,832144586462134274,140,0,0
1483,Benders Game OneWordOffBooks ,832157322399121409,140,0,0
1484,Websters DickPictionary  OneWordOffBooks ,832140783717273600,140,0,0
1485,The Girl on The Stand OneWordOffBooks ,832150492675452928,140,0,0
1486,  You mean these Muslims ,822843547590201346,141,2,0
