,Unnamed: 0,tweet_text,tweetid,cluster_label,relevance,theme
92023,30480,unlikelythingsheardatwalmart Do any of these clothes come in a small,783232707853639680,149,0,0
92024,95282,Oh boy look at all these short checkout lines UnlikelyThingsHeardAtWalmart,783227007874195457,149,0,0
92025,21550,UnlikelyThingsHeardAtWalmart I dont NEED to use this motorized cart so Im not going to,783239581932122112,149,0,0
92026,64627,WalMart in talks to buy online retailer  report  tech,760899351396818944,149,0,0
92027,78158,Great Store 1010 5 Stars UnlikelyThingsHeardAtWalmart,783237211391045632,149,0,0
92028,31168,Ill leave emptyhanded today UnlikelyThingsHeardAtWalmart,783238779255390208,149,0,0
92029,44193,UnlikelyThingsHeardAtWalmart Go Yankees,783231098473947136,149,0,0
92030,81863,UnlikelyThingsHeardAtWalmart I just love being a cashier at WalMart,783220472968130560,149,0,0
92031,60087,Gifts from blackowned businesses your loved ones will adore BuyBlack   Lingerie set About 3181 Korrine Sky,806317304619204608,150,0,0
92032,93150,Gifts from blackowned businesses your loved ones will adore BuyBlack  Dapper pocket squares Starting at 33 Armstrong and Wilson,806277042065043456,150,0,0
92033,52216,Gifts from blackowned businesses your loved ones will adore BuyBlack   Culturally reaffirming toy box Starting at 3499 Brown Toy Box,806334922235514884,150,0,0
92034,59749,Gifts from blackowned businesses your loved ones will adore BuyBlack   Gorgeous headwrap 24 The Wrap Life,806339955928735744,150,0,0
92035,38462,Gifts from blackowned businesses your loved ones will adore BuyBlack   Cute af camo jacket 75 All Dem Shades,806307239216771072,150,0,0
92036,75633,Gifts from blackowned businesses your loved ones will adore BuyBlack  Groovy tee that says it all  29 Adorned by Chi,806266973327749120,150,0,0
92037,99668,sports Villanova stuns North Carolina with 3pointer at buzzer to win NCAA title,717356163847749633,151,0,0
92038,88029,Victory for Villanova at NCAA Mens Championship  sports,717204523664740352,151,0,0
92039,23436,NCAA Final Four Villanova UNC easily advance to title game  sports,716507221387902976,151,0,0
92040,69199,sports Villanova buzzerbeater wins NCAA championship,717270359586672640,151,0,0
92041,53996,Oregon beats Kansas 7460 to punch Final Four ticket,845842336248729600,151,0,0
92042,44652,Victory for Villanova at NCAA Mens Championship,717211827416002560,151,0,0
92043,56079,North Carolina back in title game after dispatching Oregon in Final Four,848395682528595968,151,0,0
92044,58368,Fire burns through Greek migrant camp as tensions flare  world news,778166987637846016,152,1,28
92045,65845,Macedonian police use teargas on migrants at Greek border  world news,719103561779400704,152,1,28
92046,22425,Turkish police fire tear gas at protesters EU laments rights record  world news,706190636248993792,152,1,28
92047,63374,Greece condemns Macedonia tear gas and rubber bullets against migrants  world news,719239707310161920,152,1,28
92048,38590,Macedonian police use tear gas on migrants at Greek border  world news,719108471589736448,152,1,28
92049,17222,My Best Friend Guns God Bible HappyEasterWeekend HappyEaster,853096599270023168,153,0,0
92050,60747,Frohe Ostern  Happy Easter   WirSindChristen,714130998737244160,153,0,0
92051,16380,Happy Easter EveryOne,714007629425606656,153,0,0
92052,68570,Happy Easter,714220809716244480,153,0,0
92053,20611,Happy Easter to everyoneHappyEaster Easter EasterDay EasterSunday EasterDay2017 Jesus,853664913562058752,153,0,0
92054,93681,Christians in Holy Land across world celebrate Easter  news,713988627491999744,153,0,0
92055,35431,Trump save America,685829504573505537,154,1,14
92056,75582,Banks County Fire rescues CoCo the dog from well,832368491164532738,154,0,0
92057,15340,Trump to the rescue,781024296823033856,154,1,14
92058,2967,1 Trump saved jobs at,836780197089161216,154,0,0
92059,9235,We saved our country by electing  TrumpMAGA,822535183081545737,154,0,0
92060,46305,Pecs and Candy  SongsHannibalWouldSing,760781202710069249,155,0,0
92061,48117,Knowing Me Gnawing You SongsHannibalWouldSing,760772856607277056,155,0,0
92062,55679,Tastes Like Teen Spirit SongsHannibalWouldSing,760773795342942208,155,0,0
92063,31027,The Long Pig Winding Road  SongsHannibalWouldSing,760773083686850560,155,0,0
92064,65886,is available Get it gt  SongsHannibalWouldSing Songs Hannibal Sing,760774789208375296,155,0,0
92065,98337,Food look like a lady SongsHannibalWouldSing,760772009949220864,155,0,0
92066,93204,Flesh for Fantasy  SongsHannibalWouldSing,760770096071663617,155,0,0
92067,87176,No meat till Brooklyn SongsHannibalWouldSing,760768673262870528,155,0,0
92068,37827,SongsHannibalWouldSing  Can I cook it,760771398927261696,155,0,0
92069,77589,Nellie the Carthaginian Elephant SongsHannibalWouldSing,760770862530174980,155,0,0
92070,24084,SongsHannibalWouldSing I Eat Cannibal,760780039025590272,155,0,0
92071,99311,He Aint Heavy Hes My Fava  SongsHannibalWouldSing,760768723200323584,155,0,0
92072,50763,SongsHannibalWouldSing The Flesh Failures,760779277268680704,155,0,0
92073,64604,I just dined on your arms tonight SongsHannibalWouldSing,760769034426146816,155,0,0
92074,78772,Colonel Hathis March SongsHannibalWouldSing,760771672853078017,155,0,0
92075,77947,Simple Man fried in oil SongsHannibalWouldSing,760779653229514752,155,0,0
92076,70032,You aint nothing but a hot dog SongsHannibalWouldSing,760778116918865921,155,0,0
92077,80435,SongsHannibalWouldSing Momma said cook you out,760777069680787456,155,0,0
92078,60529,Eye Of The Tiber SongsHannibalWouldSing,760770340888784896,155,0,0
92079,23362,Jack AND Diane SongsHannibalWouldSing,760777682309177344,155,0,0
92080,94550,The Way You Taste Tonight SongsHannibalWouldSing,760773176733368321,155,0,0
92081,40359,Gimme All Your Stuffing    SongsHannibalWouldSing,760777557796986881,155,0,0
92082,98007,Under Pressure Cooker SongsHannibalWouldSing,760778467919007744,155,0,0
92083,53670,Serve another little piece of your heart now baby SongsHannibalWouldSing,760772657969324032,155,0,0
92084,82360,I Want Jessies Girl SongsHannibalWouldSing,760770957564862464,155,0,0
92085,89414,Eat You Tender SongsHannibalWouldSing,760768916930957312,155,0,0
92086,95070,SongsHannibalWouldSing  A whole lotta roastie,760770835527401472,155,0,0
92087,56094,Swallow the Yellow Brick Road SongsHannibalWouldSing,760777826543034368,155,0,0
92088,56616,The First Cut is the Deepest  SongsHannibalWouldSing,760780069925036032,155,0,0
92089,56618,How I Could Just Grill a Man SongsHannibalWouldSing,760779405677297664,155,0,0
92090,41513,SongsHannibalWouldSing Heart Under Glass  A cover of Blondies Heart of Glass,760768747011387392,155,0,0
92091,80284,If I Only Had a Brain SongsHannibalWouldSing,760775248757284864,155,0,0
92092,53306,All You Need Is Cloves    SongsHannibalWouldSing,760775221053755392,155,0,0
92093,21549,SongsHannibalWouldSing My Heart Will Go OnA Plate,760768632544722945,155,0,0
92094,51150,Oops I Stabbed You Again SongsHannibalWouldSing,760772369367625728,155,0,0
92095,81311,SongsHannibalWouldSing Sever Knee And Ivory,760771157301743617,155,0,0
92096,98108,SongsHannibalWouldSing Eye of the Tax Accountant,760779775975849985,155,0,0
92097,97055,SongsHannibalWouldSing I wanna TexMex you up,760771430405509120,155,0,0
92098,47660,Dont Stop BeCleavin SongsHannibalWouldSing,760778201266200576,155,0,0
92099,52753,I wanna baste your hand SongsHannibalWouldSing,760774332641599488,155,0,0
92100,51217,Chianti Me Softly SongsHannibalWouldSing,760768784449744896,155,0,0
92101,47535,Slice Slice Baby SongsHannibalWouldSing,760774993001283584,155,0,0
92102,68247,That song by New Kidneys On The Block  SongsHannibalWouldSing,760780732084187136,155,0,0
92103,79025,Smells like Spleen Spirit SongsHannibalWouldSing,760768507701256192,155,0,0
92104,99032,SongsHannibalWouldSing American Pie,760772986391625728,155,0,0
92105,29087,Baby got back straps SongsHannibalWouldSing,760780171746041856,155,0,0
92106,99151,CHOW DOWN FOR WHAT bass drop SongsHannibalWouldSing,760775418483998720,155,0,0
92107,62127,Baby You Can Drive My Fava SongsHannibalWouldSing,760774061983096832,155,0,0
92108,31349,Finding Flavor SongsHannibalWouldSing,760780526173028352,155,0,0
92109,57464,BBQed in the USA  SongsHannibalWouldSing,760777628865400836,155,0,0
92110,36317,Tender Love SongsHannibalWouldSing,760775548821835776,155,0,0
92111,38168,BMX legend Dave Mirra dead at 41  news,695399781850460160,156,0,0
92112,57855,BMX star Dave Mirra dies  sports,695607822189375488,156,0,0
92113,65089,BMX legend Dave Mirra dead in apparent suicide  sports,695667384649015296,156,0,0
92114,60015,BMX icon  Dave Mirra dead at 41 in apparent suicide  sports,695412088705933313,156,0,0
92115,60196,BMX icon Dave Mirra dead at 41 in apparent suicide police  sports,695508851924213760,156,0,0
92116,30608,The Latest US calls on Iran Saudis to reduce tensions,683678967765676032,157,1,32
92117,30227,Iran president criticizes Saudi Arabia over severing ties  politics,684648754624860160,157,1,32
92118,21182,The Latest Saudis cut diplomatic ties with Iran  news,683755564535398400,157,1,32
92119,32579,Saudi allies to scale down ties to Iran amid growing tensions  politics,683995253024501760,157,1,32
92120,92249,Saudi Arabia cuts ties with Iran as row over clerics death escalates  world news,683771069316988928,157,1,32
92121,1515,I can explain it to you but I cant understand it for you,814754380226269184,158,0,0
92122,5510,I can explain it to you but I cant understand it for you,823237942764130304,158,0,0
92123,53063,I cant understand people sometimes,736928775879819264,158,0,0
92124,131,I can explain it to you but I cant understand it for you,814744829745774593,158,0,0
92125,7529,I can explain it to you but I cant understand it for you,814991457677242368,158,0,0
92126,6897,On my wayWe gonna purge tonightYou fucked up,715638150211760129,159,0,0
92127,7378,Apology NOT acceptedSee you soonGather the squad  amp   we gonna purge tonight,715629261286215680,159,0,0
92128,8386,You not smartGather the squad   we gonna purge tonight,715646739588456448,159,0,0
92129,12950,You brought this upon yourselfGather the squad  amp   we gonna purge tonight,716013200915972096,159,0,0
92130,5368,Youre doneGather the squad  amp   we gonna purge tonight,716009762853371904,159,0,0
92131,8329,is trying to cover up the assault of the female student by the male studentThey are refusing to ExpelClifford,697888072801902595,160,1,2
92132,175,Clifford Durand  is the male student who assaulted the female student,697893216033644544,160,1,2
92133,19416,If you truly support WomenInSTEM  then you should demand that  ExpelCliffordHe assaulted amp terrorized a female student,6.97877E+17,160,1,2
92134,17108,No matter which candidate you support we must all demand that  ExpelCliffordHe assaulted amp terrorized a female student,697876478135046144,160,1,2
92135,10747,is blocking people who are demeaning they ExpelClifford for violently attacking a female student,698235211071557633,160,1,2
92136,7827,is covering up assault of female student by a male student who is a membersupporter of BlackLivesMatter,697896630624899072,160,1,2
92137,10745,must ExpelClifford for assaulting amp terrorizing a female student for her political beliefs,697874271666880512,160,1,2
92138,10744,is refusing to ExpelCliffordClifford Durand assaulted a female student on campus amp SJU is covering it up,697894129376878592,160,1,2
92139,20107,We need MoreJusticeNYC for the female student  who was terrorized amp assaulted by Clifford DurandExpelClifford,697849311313469440,160,1,2
92140,7829,is coveringup a female student being assaulted amp terrorized on campus by a male studentExpelClifford,697881056687616001,160,1,2
92141,5143,Please helpA female student  was assaulted for having a Trump sticker on her laptop,697886831518576640,160,1,2
92142,7830,must ExpelClifford for assaulting amp terrorizing a female student because of her political beliefs,697860963916214272,160,1,2
92143,8589,Why do you support the assault of a female student by a male studentExpelClifford,697931399626625025,160,1,2
92144,12876,is trying to cover up the assault of a female student by a male studentExpelClifford,697887418217820164,160,1,2
92145,5670,You must investigate  immediatelyThey are covering up the assault of a female student by a male student,697897853566451712,160,1,2
92146,7834,refusing to ExpelClifford Durand for assaulting amp terrorizing a female student on campus,697882731452219393,160,1,2
92147,15432,Why is SJUDemands supporting Clifford Durand when he assaulted a female student  ExpelClifford,697894752382033920,160,1,2
92148,7835,must also expel  for threatening the female student Clifford Durand assaultedExpelClifford,698248061680754689,160,1,2
92149,3342,Why is  protecting the male student who assaulted the female studentExpelCliffordCC,697893657647652864,160,1,2
92150,11669,Clifford Durands friends are threatening the female student that he assaulted ExpelClifford,698248498978942976,160,1,2
92151,7840,must expel Clifford Durand for assaulting amp terrorizing a female studentExpelCliffordCC,697859701116182529,160,1,2
92152,9558,let Clifford Durand assault the female student and is refusing to ExpelClifford,698391660858863616,160,1,2
92153,9556,Why have you blocked  amp many others who have demanded that you ExpelClifford for violently attacking a female student,698234128806912001,160,1,2
92154,15981,This is how  punished the male student who assaulted the female studentThey did nothingExpelClifford,697895492798320640,160,1,2
92155,8648,In a tizzyA female student was assaulted by a male student and  did nothing about itExpelClifford,698580914285252608,160,1,2
92156,12775,is covering up the assault of a female student by a male studentExpelClifford,697888541246910464,160,1,2
92157,10242,Female students are being assaulted amp risk being killed because  refuses to ExpelClifford,698449782180880384,160,1,2
92158,5298,Id like to see things from your point of view but I cant seem to get my head that far up my ass,833132570669785088,161,0,0
92159,1420,Id like to see things from your point of view but I cant seem to get my head that far up my ass,813614073115910144,161,0,0
92160,8595,Id like to see things from your point of view but I cant seem to get my head that far up my ass,816855236392329216,161,0,0
92161,12254,Id like to see things from your point of view but I cant seem to get my head that far up my ass,823278931973242880,161,0,0
92162,89972,SomedayIdLikeToSee Things from your perspective but I cant seem to get my head that far up my ass,773821667785277440,161,0,0
92163,81845,Dark skin is not a crime amp light skin is not a prize,738031745178718208,162,0,0
92164,8135,Brains arent everything In your case theyre nothing,815664739208396800,162,0,0
92165,14383,Brains arent everything In fact in your case theyre nothing,820913081383407616,162,0,0
92166,7453,Looks arent everything in your case they arent anything,820484962109394944,162,0,0
92167,6139,Brains arent everything In your case theyre nothing,833140393600442369,162,0,0
92168,6137,Looks arent everything in your case they arent anything,833139660205350913,162,0,0
92169,23153,Apple case against Samsung should go back to lower court  Justice Department  tech,740831581875605504,163,0,0
92170,98849,Apple case against Samsung should go back to lower court Justice Dept  tech,740705685315276800,163,0,0
92171,42720,Supreme Court will hear case over SamsungApple patent dispute  business,712129542966513664,163,0,0
92172,30014,Apple case against Samsung should go back to lower court DOJ  tech,740698002713546752,163,0,0
92173,69444,US top court to hear AppleSamsung feud over iPhone designs  tech,785442076452196352,163,0,0
92174,44559,Have my pizza,821725258629705729,164,0,0
92175,77068,War and Pizza OneWordOffBooks,832147392417849345,164,0,0
92176,11154,So is   PizzaGate,834623533904961536,164,0,0
92177,8639,Hes probably part of PizzaGate,808171198802575361,164,0,0
92178,45298,Id definitely try this kind of pizza,705202407404208128,164,0,0
92179,19258,How PizzaGate started,805669855638601728,164,0,0
92180,1125,PizzaGate is real,815019765357891584,164,0,0
92181,36769,New York pizzeria creates pizza box out of pizza,726166808437374976,164,0,0
92182,15061,Who got some pizza for me,877283589536264193,164,0,0
92183,73249,If I Did You OneWordOffBooks,832144488818671616,165,0,0
92184,75666,Groin With The Wind  OneWordOffBooks,832156708621414400,165,0,0
92185,70905,The Little Engine That Could Even OneWordOffBooks,832150205424353280,165,0,0
92186,57731,OneWordOffBooks  The Da Vino Code,832140493295321089,165,0,0
92187,25341,OneWordOffBooks The Lovely Boner,832157743582547973,165,0,0
92188,77167,The Red Badge of Menses OneWordOffBooks,832158445784748032,165,0,0
92189,50986,A Tinkle in Time  OneWordOffBooks,832148910273679360,165,0,0
92190,74760,The Shiner OneWordOffBooks,832145272457211904,165,0,0
92191,59402,OneWordOffBooks Catcher in the Marble Rye,832137654502305793,165,0,0
92192,75683,Great Exaggerations OneWordOffBooks,832137624567570432,165,0,0
92193,67586,Gone with the Break Wind OneWordOffBooks,832152375703900161,165,0,0
92194,32070,Hatchimal Farm OneWordOffBooks,832155957404770305,165,0,0
92195,84702,Hidden Fingers OneWordOffBooks,832151497823641600,165,0,0
92196,71324,Charlottes Webinar  OneWordOffBooks,832150519925833728,165,0,0
92197,38752,Moby Dork OneWordOffBooks,832138521779396608,165,0,0
92198,74257,The Telltale Fart OneWordOffBooks,832152675089281024,165,0,0
92199,10906,Roses are red violets are blue I have 5 fingers the 3rd ones for you,828339672304660482,166,0,0
92200,1151,Roses are red violets are blue I have 5 fingers the 3rd ones for you,814337745342578692,166,0,0
92201,165,Roses are red violets are blue I have 5 fingers the 3rd ones for you,8.1974E+17,166,0,0
92202,4891,Roses are red violets are blue I have 5 fingers the 3rd ones for you,821162162504679424,166,0,0
92203,12253,Roses are red violets are blue I have 5 fingers the 3rd ones for you,823278638325870593,166,0,0
92204,23033,LSU lands massive commitment from St James QB Lowell Narcisse  sports,727197971805179904,167,0,0
92205,49761,LSU DB target Cheyenne Labruzza reels in a big offer from Florida  sports,702329938481819649,167,0,0
92206,27437,Warren Easton WR Clyde LefloreChriss commits to Texas AampM  sports,687836845133058048,167,0,0
92207,51296,Former LSU commitment Clifford Chattman picks up offers from Texas AampM South Carolina  sports,686264632688820224,167,0,0
92208,64112,LSU offers Lutcher QB Jontre Kirklin eying DB potential  news,692085858359349248,167,0,0
92209,47040,St Augustine QB Justice McCoy WR Takulve Williams pick up LouisianaLafayette  news,700134064120987649,167,0,0
92210,94470,Dameyune Craigs praise nets LSU offer for Alabama 2017 quarterback Jake Bentley  sports,713001072365670401,167,0,0
92211,30649,LSU offers 2018 Florida WR Terrell Perriman 2017 Miami commit Waynmon steed  news,692188803562389504,167,0,0
92212,44645,Devin White commits to LSU over Alabama Arkansas and others  sports,685554727136854016,167,0,0
92213,88469,Former LSU commitment Clifford Chattman picks up offers from Texas AampM South Carolina  news,686264615462805504,167,0,0
92214,76387,LSU offers draws commitment from DB Kelvin Joseph a 2018 Scotlandville standout  sports,698646980646428672,167,0,0
92215,72982,LSU a dream school for new WR target Jhamon Ausbon a 2017 Baylor commit  news,694695084990705664,167,0,0
92216,68576,LSU the latest offer for 4star Alabama DE Ryan Johnson  sports,700161131814326273,167,0,0
92217,46181,LSU offers 2018 Florida WR Terrell Perriman 2017 Miami commit Waynmon steed  sports,692189249383305216,167,0,0
92218,96477,Raiders Sign Quarterback EJ Manuel,843968025808322560,167,0,0
92219,52380,Oroville Dam evacuations Areas affected if the Dam bursts,831281116095119360,168,0,0
92220,83216,BREAKING CALIFORNIA DAM ABOUT TO FAIL EVACUATION ORDERS ISSUED OrovilleDam,830964492074938368,168,0,0
92221,37505,130000 under evacuation orders amid impending failure of Oroville Dams spillway in N,831007327247560704,168,0,0
92222,21063,Water flowing over Oroville Damn emergency spillway,830525174734786560,168,0,0
92223,78640,188000 under evacuation orders amid impending failure of Oroville Dams spillway in N,831067738625945601,168,0,0
92224,34156,Refugee Family Grateful To Resettle In US Ahead Of Ban,825415008473460737,169,1,26
92225,30435,IGetDepressedWhen refugees are welcome,771056836288077825,169,1,26
92226,74842,Pay attention refugeeswelcome refugeecrisis,693125693362835457,169,1,26
92227,95821,Chicagoans Help Syrian Refugees Feel Welcome,812084180758761472,169,1,26
92228,18571,While we have many homeless out there  is stupid to bring in Syrian refugees that we dont really owe anything to,746800660205580288,169,1,26
92229,15917,Its disgusting to see more homeless out there  Yet  takes care of SyrianRefugees which we dont owe anything to instead,781663968104439808,169,1,26
92230,74121,Refugee family lands in US amid fight over travel ban,842297745239097344,169,1,26
92231,50438,Syrian refugees seeking shelter refugeeswelcome,685854274753007617,169,1,26
92232,27923,I thought theyve already found one  RefugeesAreWelcome,749603866845454337,169,1,26
92233,56456,What a great country Refugees are home there When USA will do the same WelcomeRapefugees,732306903905099776,169,1,26
92234,68155,Poor refugees only want to feel safe refugeeswelcome,691255154574635009,169,1,26
92235,30329,And peaceful refugees are still welcome Open your borders Peace is coming,7.78304E+17,169,1,26
92236,51613,How to Help Volunteering donation needs,770276167978921986,170,0,0
92237,26844,Volunteers Give Thousands of Meals to Those in Need,801813493322289156,170,0,0
92238,64798,National Weather Service looking for volunteers,850547329111384064,170,0,0
92239,55753,Volunteers gather for homeless count local,690564841656844288,170,0,0
92240,31237,Volunteers hit the streets for San Diego homeless count,825149973935378432,170,0,0
92241,23206,Habitat for Humanitys SuperBUILD LI call for volunteers,816448159174037504,170,0,0
92242,2837,Hello  amp  stole  campaign signsTheTriggeringTrumpTrain,707684787188801537,171,1,14
92243,14398,Hello   stole a Trump campaign sign from private propertyTrumpTrain AlwaysTrump,708045922643656704,171,1,14
92244,12048,and I are tracking down people who are stealing the Trump signs,707690590914404352,171,1,14
92245,19152,This FeelTheBern supporter stole  campaign signs in OhioMichiganPrimaryAlwaysTrumpTrumpTrain,707424936068042752,171,1,14
92246,14055,Hello  stole  campaign signsTheTriggeringAlwaysTrumpCC,707706017262522368,171,1,14
92247,11692,amp I have found people in Ohio that stole Trump signs from homesetcIf you canhave the Trump Team in Ohio contact us,707745717373292545,171,1,14
92248,6009,stole her neighbors Trump campaign sign from their yardTheTriggeringTrumpTrain,707731079894056960,171,1,14
92249,9734,Please help this person stole  s campaign signs in Ohio,707416689705668608,171,1,14
92250,3917,Hello   stole  campaign signsTheTriggeringTrumpTrain,707678611915055104,171,1,14
92251,5630,These people stole  campaign signs in Ohio,707426556969422848,171,1,14
92252,11178,These ppl stole Trump campaign signs in OhioTrumpTrain,707600377655513089,171,1,14
92253,345,Hello   stole amp destroyed 52 Trump campaign signsTrumpTrain AlwaysTrump Trump2016,707967413908799490,171,1,14
92254,6030,This person stole  s campaign signs in Ohio,707415036545863680,171,1,14
92255,13993,Hello   stole  campaign signs amp other pvt propertyTheTriggeringTrumpTrain,707687298905804800,171,1,14
92256,3150,Hello   Maddie Intihar stole  campaign signsAlwaysTrumpTrumpTrain,707412179113345025,171,1,14
92257,58950,Pollution particles damage blood vessels may lead to heart disease  health,791353785058676736,172,0,0
92258,83184,Following prevention guidelines linked to lowered risk for cancer  health,748201813258579968,172,0,0
92259,72141,Doctors Warn The Holidays Can Bring Heart Troubles,811698595988705281,172,0,0
92260,72498,Dancing may reduce risk of dying from heart disease  health,707402709146570752,172,0,0
92261,76252,Bacteriainfected mosquitoes could slow spread of Zika virus  local,728070428581715969,172,0,0
92262,41059,Health officials warn of infection risk from heart surgery device  health,786647560987381760,172,0,0
92263,76217,Common medications can make heart failure worse  health,752600520242569217,172,0,0
92264,79097,Bacteriainfected mosquitoes could slow spread of Zika virus  news,728061939134259200,172,0,0
92265,74128,Cell therapy could slow decline in heart patients  health,717394391845904384,172,0,0
92266,67244,More physical activity linked to less risk for cancer  health,732687836873248768,172,0,0
92267,91049,sports Boys basketball De La Salle beats Monte Vista in overtime,690789368869482496,173,0,0
92268,77971,sports High school basketball St Francis boys beat Serra stay perfect in WCAL,693340933161484288,173,0,0
92269,81046,Sports Topseeds Osseo 4A and DeLaSalle 3A advance in state boys hoops,707632199395246081,173,0,0
92270,74465,sports CCS basketball St Francis boys Mitty girls top Open Division seeds,701559547832303618,173,0,0
92271,83803,Chapin at Del Valle Boys Basketball Playoff Game,834421595708018688,173,0,0
92272,72951,CCS basketball St Francis boys Mitty girls top Open Division seeds  sports,701785571895541761,173,0,0
92273,89827,sports CCS boys volleyball Bellarmine outlasts St Francis for Division I title,732955709751459841,173,0,0
92274,22915,Boys basketball EN Area rankings top players Feb 22  sports,701901628861878272,173,0,0
92275,43215,sports CIF basketball Berkeley falls to Crespi in Division I boys final,713251691940810752,173,0,0
92276,88383,sports Boys basketball Moreau Catholic surges to beat James Logan,695980128782802944,173,0,0
92277,80786,Watch Live Simeon vs Thornton in Class 4A boys basketball sectional final,840390137376866304,173,0,0
92278,26352,sports High school basketball  MenloAtherton boys beat Half Moon Bay,701296745838469120,173,0,0
92279,89752,Northwest Keller boys hoops make push toward titles,826539151583506433,173,0,0
92280,66647,sports Boys basketball De La Salle beats Monte Vista clinches EBAL title,699860145031901184,173,0,0
92281,61564,Chapin vs Del Valle boys basketball,834272820876152832,173,0,0
92282,63763,sports CCS boys basketball finals Piedmont Hills Leland win thrillers,706488388052910080,173,0,0
92283,12726,We gonna party tonightSee you soon,719396695881170944,174,0,0
92284,6895,We gonna party tonight,715631640253505537,174,0,0
92285,7341,Lets get this party started,798693520429162496,174,0,0
92286,6890,Thats itGather the homiesWe gonna party tonight,771166874868428800,174,0,0
92287,12080,yup we gonna party tonight,704124970243366912,174,0,0
92288,10661,We comin to party at your house,712806037141716992,174,0,0
92289,9150,Its all goodWe gonna party tonight fam,712805512119783424,174,0,0
92290,71492,NB Highway 17 remains closed after landslide,831294277976281088,175,0,0
92291,87788,Mudslide triggers closure of NB Hwy 17 near Scotts Valley,818535866423508996,175,0,0
92292,96537,Southbound Highway 17 Shut Down By Fallen Tree,822638176300924937,175,0,0
92293,38639,Greenway road closed at I17 for fatal accident,850358610613997569,175,0,0
92294,34735,Slide danger shuts down Hwy 17 in Santa Cruz Mountains,830138104900120576,175,0,0
92295,70640,SanJose Brush Fire Closes Lanes on Highway 17,747666819855622145,175,0,0
92296,91700,TRAFFIC ALERT 18wheeler fire shuts down Loop 1604 news local,699965597946216448,176,0,0
92297,92385,18wheeler overturns shuts down traffic on Dallas freeway,834521216232853504,176,0,0
92298,75514,18wheeler hits I20 overpass bridge at stack concrete falls on interstate,836947486954631168,176,0,0
92299,50736,Crash between 18wheeler and two buses injures 13 in Hill County,811688773817929730,176,0,0
92300,49438,Overturned 18 wheeler blocks both lanes on MS 13 in Rankin County,833203110122119168,176,0,0
92301,50784,Major accident involving 18 wheelers multiple vehicles shuts down I37 heading into d,826807599064612864,176,0,0
92302,77135,I35W in north Fort Worth shut down after 18wheeler crashes catches fire,862743215962808322,176,0,0
92303,97262,18Wheeler Crash Closes EB WB Loop 820 in Benbrook,840329473815912448,176,0,0
92304,71824,Southbound I35E Shut Down Due to Overturned Semi in Dallas,834361278160330754,176,0,0
92305,24888,Lower level of Interstate 10 closed near downtown after 18wheeler strikes traffic sig,816665066170884097,176,0,0
92306,16971,Evan McMuffin lyin pinhead,808101836024528896,177,0,0
92307,19372,Evan McMuffin is with her,810209716689256448,177,0,0
92308,18133,Evan McMuffin,809960255136231424,177,0,0
92309,14241,calls  Evan McMuffin in rally speech,809957933534433280,177,0,0
92310,19458,The Name Is McMuffin Evan McMuffin,810208618402357248,177,0,0
92311,16795,2 words Evan McMuffin oh my god you are epic,810208534986006528,177,0,0
92312,15611,Gay Evan McMuffin   McMuffin,810211828957474816,177,0,0
92313,2863,Evan McMuffin,809960178212708352,177,0,0
92314,8989,Not enough Its McLovin now Lol McMuffin,810208056877268993,177,0,0
92315,15147,Uhhuh  McMuffin,810208473237458944,177,0,0
92316,29217,Egg Spotted In Hays Bald Eagle Nest  news,698495427780304896,177,0,0
92317,340,Evan McMuffin at,810013008793518080,177,0,0
92318,599,Evan McMullin is a liberal,807434277512040448,177,0,0
92319,11497,Yep  is Lyin Liberal Evan McMuffin,809960574184325121,177,0,0
92320,1846,Evan McMuffin,810207014672420864,177,0,0
92321,13256,Egghead McMuffin LOL,810189455676030976,177,0,0
92322,2619,Evan McMuffin is delusional,810208753089810432,177,0,0
92323,84096,BREAKING Violent riots break out in Paris ahead of tomorrows election French police clashes with protesters,860992055706882051,178,0,0
92324,36018,Tear gas clashes mar French protests over labor law reforms  business,718847864374300673,178,0,0
92325,79070,Protesters fire at police in standoff over custody death near Paris  world news,755785542344728576,178,0,0
92326,22753,Thousands rally against labor law in Paris under heavy security  world news,742693352026443776,178,0,0
92327,48397,France Day of strikes protests fuel blockades over labor  politics,735737775660498944,178,0,0
92328,79938,Police fire teargas water cannon during Paris labour law protest  world news,742788297655648256,178,0,0
92329,76889,Street protests and confidence vote test French government on labor reform  world news,730768346350686208,178,0,0
92330,98261,Bull  CowTV,847755245778325504,179,0,0
92331,49517,ScoobyMoo    CowTV,847739194659094529,179,0,0
92332,87214,Into the Dairylands    CowTV,847759449787740160,179,0,0
92333,24428,Cattledome CowTV,847739966893432832,179,0,0
92334,68258,MILK CowTV,847738578528382977,179,0,0
92335,65772,The Cream CowTV,847735818693222400,179,0,0
92336,56475,Moolighting CowTV,847733684400668673,179,0,0
92337,60816,Mooooooolighting CowTV,847765426381742080,179,0,0
92338,85244,Crazy ExMilkmaid CowTV,847744814141526018,179,0,0
92339,36029,My SoCowed Life CowTV,847734005239734272,179,0,0
92340,65208,Doctor Moo  CowTV,847758780364238848,179,0,0
92341,37582,Milk The Press CowTV,847738394264207360,179,0,0
92342,39928,Cudcake Wars CowTV,847738502531784704,179,0,0
92343,49082,Two And A Half Moos CowTV,847750077988749313,179,0,0
