,tweet_text,tweetid,cluster_label,relevance,theme
5070,Silicon Valley startup works toward flying car prototype ,856713231309692930,1171,0,0
5071,Uber wants to bring flying cars to New York City  ,856975887287410688,1171,0,0
5072,Uber wants to make flying cars a reality  ,828677415849320448,1171,0,0
5073,Drone meets blimp for crowdfriendly UAV  science,710030338865561600,1172,0,0
5074,Drone Hits Empire State Building  tech,695535415273484288,1172,0,0
5075,Drone meets blimp for crowdfriendly  tech,709800245689909248,1172,0,0
5076,France to tighten up drug trial rules after fatal incident  business,734695273142751232,1173,0,0
5077,Paris attack victims to sue French state over surveillance lapses lawyer  world news,752938132744437760,1173,0,0
5078,French court fines Uber 850000 euros convicts executives for lowcost ride service  news,740889923088048129,1173,0,0
5079,Uber convicted fined in French trial over taxi practices  business,740902031905325056,1173,0,0
5080,French court fines Uber execs for illegal taxi service  tech,740915004946292737,1173,0,0
5081,Tougher sales tax enforcement sought by New Orleans City Council  politics,774103014374117376,1173,0,0
5082,New Orleans RTA expansion sparks clamor for more  politics,722123374843965440,1173,0,0
5083,A 1 billion Maricopa County hospital makeover is set in motion  ,834948040746229760,1174,0,0
5084,local news Banner to invest 1 billion for facilities in Tucson Phoenix,714318343889506304,1174,0,0
5085,Reagan National Airport Launches 1 Billion Project  ,844700569306615809,1174,0,0
5086,Passengers survive small plane crash in Long Island Sound  ,808052775745650688,1175,0,0
5087,Breaking Pilot suffers minor injuries after small plane crash on Eastern Shore ,777652914131050496,1175,0,0
5088,Pilot Survives After Small Plane Crashes in Eagleswood NJ  ,864684699683303426,1175,0,0
5089,Chipmaker Microns turnaround plans dashed shares drop  tech,748628215988531201,1176,0,0
5090,TopNews Macys lowers earnings forecast to cut jobs,684855185965846528,1176,0,0
5091,Chipmaker Micron to cut jobs after turnaround plans dashed  tech,748655693729660928,1176,0,0
5092,Microsoft cuts more jobs in troubled mobile unit  business,735529814795259905,1176,0,0
5093,Macys to cut up to 4800 jobs after weak holiday sales ,684893569664995328,1176,0,0
5094,Chipmaker Micron to cut jobs reports drop in thirdquarter sales  tech,748612975452254208,1176,0,0
5095,Macys to cut up to 4800 jobs after weak holiday sales New York Macys is cutting up to 4800 job  breaking,684956700072255488,1176,0,0
5096,Blacks for Trump chanting Dont VOTE For Hillary Shes Killing Black People Couldnt agree more  People Dont want Hillary For President ,791021867255537664,1177,1,2
5097,Blacks chant Dont vote for Hillary shes killing black people They are waking up to the democrat plantation MSM will never show this ,781289374491303936,1177,1,2
5098,Dont Vote For Hillary Shes Killing Black People birtherism ,776867915467411456,1177,1,2
5099,Broncos acquire QB Sanchez from Eagles  sports,708429528645836800,1178,0,0
5100,Report 49ers To Release Potential Eagles Target Torrey Smith  ,839110708012990464,1178,0,0
5101,Northwestern State WR Ed Eagan signs with Buffalo  sports,726564764168556544,1178,0,0
5102,sports Broncos acquire QB Sanchez from Eagles,708426175010381824,1178,0,0
5103,Patriots sign DE Frank Kearse and WR Chris Hogan  sports,708444815675920384,1178,0,0
5104,Report Eagles May Land Torrey Smith In A Trade  ,828630847108558848,1178,0,0
5105,Imagining a Trump administration Count on unpredictability  news,716249394144673792,1179,1,14
5106,Trump victory increases uncertainties for global economy  ,796350531841196032,1179,1,14
5107,Trump victory increases uncertainties for global economy ,796371891644760064,1179,1,14
5108,Drake Ed Sheeran Celine Dion Among Billboard Music Awards Performers  ,859413777258774532,1180,0,0
5109,Drake Cher among performers at Billboard Music Awards  ,866403557880287232,1180,0,0
5110,Coachella 2017 Beyonc Radiohead Kendrick Lamar to Headline Popular Music Festival  ,816740572811628544,1180,0,0
5111,From Cher to BTS Memorable moments at the Billboard Music Awards  ,866500228391763968,1180,0,0
5112,Putin calls ban on Russian Paralympic team immoral  sports,768788689963016196,1181,1,24
5113,Putin condemns Russian athletes ban at Rio as unfair  news,743902394170277888,1181,1,24
5114,Russia has doping problem and is sorry says minister  sports,731828201748467712,1181,1,24
5115,Republican Handel wins Georgia special House election  ,877467368708071424,1182,1,11
5116,Handel wins nationally watched election in Georgia  ,877360446063259653,1182,1,11
5117,Republican Karen Handel wins Georgia House race ,877417539244093440,1182,1,11
5118,The Latest Republican Handel wins Georgia House election  ,877353901250326528,1182,1,11
5119,GOP Rocks Georgia Handel beats Ossoff ,877559495584514049,1182,1,11
5120,UH picks Alabamas Lane Kiffin as next coach report says  ,806862748168712193,1183,0,0
5121,New UH coach Major Applewhite formally introduced  ,808407179082534917,1183,0,0
5122,Illinois says its hired Brad Underwood as coach  ,843207207747502081,1183,0,0
5123,Major Applewhite named new UH football coach  ,807247783090601984,1183,0,0
5124,Spacewalking astronauts pull off urgent station repairs ,867354900283437056,1184,0,0
5125,Spacewalking astronauts tackle urgent station repairs  ,867049640314753025,1184,0,0
5126,Spacewalking astronauts tackle battery work outside station  ,817364684827402241,1184,0,0
5127,Aretha Franklin Is Retiring But First One Last Album  ,830077935642083328,1185,0,0
5128,Aretha Franklin to retire after recording one more album  ,829770659576291328,1185,0,0
5129,Aretha Franklin is retiring Singer plans 1 more album  ,829740786665345026,1185,0,0
5130,Aretha Is Retiring Singer Plans 1 More Album  ,829989404462739456,1185,0,0
5131,British soccer team Leicester celebrates 50001 title success  sports,727279333413294080,1186,0,0
5132,Leicester completes one of most unexpected feats in sports history wins English soccer title  news,727463224782680064,1186,0,0
5133,Amazing Leicester celebrate fairytale title success  sports,727257801882374145,1186,0,0
5134,Dreams can come true Leicester wins English soccer title  sports,727315152941420545,1186,0,0
5135,USTurkish Tensions Escalate Over Syrian Kurds ,699709701705994240,1187,0,0
5136,Removal of Kurdish Mayors Raises Tension in Turkey ,792719119783038976,1187,0,0
5137,Migrants Return Raises Anxiety in Turkey ,717869328654139392,1187,0,0
5138, KurdishTurkish conflict ,727053921236213760,1187,0,0
5139,Will Smith also to stay away from Oscars in diversity protest  life,690206576162922496,1188,0,0
5140,Spike Lee and Jada Pinkett Smith will boycott Oscars  news,689169989853564928,1188,0,0
5141,Will Smith Joining Wife in Not Attending Oscars OscarsSoWhite ,690220492398182400,1188,0,0
5142,Will Smith joins wife in not attending the Oscars OscarsSoWhite OscarsBoycott ,690312292215476228,1188,0,0
5143,Will Smith joins wife in not attending the Academy Awards  entertainment,690204808251211777,1188,0,0
5144,SpaceX launches communications satellite but botches sea landing  science,705949798856196097,1189,0,0
5145,politics Chinese rocket reenters atmosphere near California,758665129240039425,1189,0,0
5146,TopNews Rocket explodes on launch pad in blow to Elon Musks SpaceX,771681267465150465,1189,0,0
5147,SpaceX delays launch oceanlanding try due to technical issue  science,702696492532764672,1189,0,0
5148,Orbital eyes first customer for inspace satellite servicing  tech,707010960075022336,1189,0,0
5149,Elon Musk Outlines Plans to Go to Mars  tech,780930305691521025,1189,0,0
5150,SpaceX rocket delivers satellite into orbit breaks support leg during landing news ,689975772740583424,1189,0,0
5151,SpaceX rocket blasts off then lands on ocean platform  science,718553387864723456,1189,0,0
5152,NASA astronaut and 2 Russian cosmonauts return to Earth  ,851437924822519808,1189,0,0
5153,Technical problems delay launch of crew to space station agencies  science,778217483018706945,1189,0,0
5154,SpaceX Dragon cargo capsule splashes down in Pacific Ocean  science,730478380508811264,1189,0,0
5155,Oneyear spaceman sees mission as steppingstone to Mars  business news,703591180525633537,1189,0,0
5156,Earthlings watch as tiny Mercury sails past the sun  science,729742609669726209,1189,0,0
5157,SpaceX targets 2018 for first Mars mission  science,725379431104028672,1189,0,0
5158,Elon Musk outlines Mars colonization plan  science,780883102369353728,1189,0,0
5159,Space station crew back on Earth after record US spaceflight  science,705032169249312770,1189,0,0
5160,USRussian crew leaves space station speeds toward Earth  science,773325088183750656,1189,0,0
5161,TopNews Back on Earth US astronaut faces science labs without the view,705727881373036544,1189,0,0
5162,US astronauts prepare station for commercial space taxis  science,766641532547969025,1189,0,0
5163,Oneyear spaceman sees mission as steppingstone to Mars  local,703593864188305409,1189,0,0
5164,NASA to announce first mission to touch sun  ,869948487831629824,1189,0,0
5165,Foke Obama vows to send people to Mars by the 2030s  Foke,785851803413909505,1189,0,0
5166,TopNews Explosion at SpaceX launch site at Cape Canaveral media reports,771360131749601281,1189,0,0
5167,Today Apollo 13 a US lunar spacecraft that suffered a severe malfunction on its journey to the moon safely returns to Earth ,854069962004189189,1189,0,0
5168,SpaceX capsule returns to Earth with space science samples  ,843538904200466433,1189,0,0
5169,SpaceX set to launch satellite then try to land rocket on ocean platform  science,702480018350301188,1189,0,0
5170,SpaceX Dragon cargo ship heads back to Earth  science,730394963607846914,1189,0,0
5171,Foke Elon Musk set to unveil mind blowing plan to make humans a multiplanetary species  Foke,780835938251354112,1189,0,0
5172,SpaceX to try again to send docking ring for space taxis to station  science,754758772287909888,1189,0,0
5173,Explosion at Kennedy Space Center  SpaceX rocket explodes ,771351127870799873,1189,0,0
5174,SpaceX rocket blasts off from California with science satellite NASA  science,688803143660929024,1189,0,0
5175,SpaceX Launches First Rocket Since Explosion in Florida  ,820355617416212480,1190,0,0
5176,Russia launches inaugural rocket from new spaceport at second attempt  world news,725514964488744962,1190,0,0
5177,China to launch second space lab module another manned mission  science,775999953567031297,1190,0,0
5178,Prototype space station module inflated on NASAs second try  science,736681687661182976,1190,0,0
5179,Russia launches inaugural rocket from new spaceport at second attempt  science,725515374481924100,1190,0,0
5180,NASAs new class of astronauts includes 2 with ties to Southern California  ,872568919139209222,1190,0,0
5181,SpaceX launches first rocket since explosion in Florida ,820479196237623296,1190,0,0
5182,1 amazing follower in the last week and there will be more tomorrow Growing with ,759689654375448576,1191,0,0
5183,1 new unfollower and 1 new follower hello hello in the last week Via ,734322425094131713,1191,0,0
5184,I gained 1 follower in the last week You Know your stats and grow with ,777446457842466816,1191,0,0
5185,How many followers do you get weekly 1 awesome new follower for me Grow with ,858621350407262208,1191,0,0
5186,1 new unfollower in the last week Via ,747006019709075456,1191,0,0
5187,Do you know who is awesome My 1 new follower in the last week Growing with ,762226375218593792,1191,0,0
5188,Apples top software engineer gets in on iPhoneFBI debate  business,706965228458631168,1192,0,0
5189,VIDEO Chief Legal Officer discusses Apple vs Federal Government  news,701450406879039488,1192,0,0
5190,politics Apple sends its top lawyer to appear before Congress in battle with FBI over iPhone,704716573655769088,1192,0,0
5191,Apple to fight order to help FBI unlock shooters iPhone  news,699977221776093184,1193,0,0
5192,Apple set for epic showdown with FBI ,700379362923679744,1193,0,0
5193,Why Are Apple and the FBI Battling Over an iPhone  tech,700084228193546241,1193,0,0
5194,IslamKills  Those Baptists are acting out again in Brussels No one ever said that IslamKills Brussels,712351297949855745,1194,1,6
5195,IslamKills  Those Baptists are acting out again in Brussels No one ever said that IslamKills,712353069103783936,1194,1,6
5196, Those Baptists are acting out again in Brussels No one ever said that IslamKills IslamKills,712349332733825024,1194,1,6
5197,NHL Flyers turn back Capitals to stay in series  sports,722994580262539265,1195,0,0
5198,sports Flyers beat Caps force Game 5,723132575066116097,1195,0,0
5199,Flyers stave off elimination with win over Capitals  sports,722978626585563137,1195,0,0
5200,NHL Flyers beat Caps to avoid elimination  sports,723021142437453824,1195,0,0
5201,Greg Suhr resigns from brief security consultant position with Golden State Warriors  ,819952479211323393,1196,0,0
5202,Former SFPD Chief Greg Suhr no longer working for Golden State Warriors  ,819714151014600705,1196,0,0
5203,Former SFPD chief Greg Suhr now consulting for Golden State Warriors  ,819683946954977280,1196,0,0
5204,3437 37 Black Men amp Youths Who Were Killed By Police BlackLivesMatter BenAndJerrysNewFlavor ,784576547441172480,1197,1,8
5205,3337 37 Black Men amp Youths Who Were Killed By Police BlackLivesMatter BenAndJerrysNewFlavor ,784575289707802624,1197,1,8
5206,937 37 Black Men amp Youths Who Were Killed By Police BlackLivesMatter BenAndJerrysNewFlavor ,784543840422158336,1197,1,8
5207,In case you still dont understand how things actually work ,713853974001152000,1198,0,0
5208, I didnt do it not sure how it works,799301027019313153,1198,0,0
5209,Always wondered how it works ,874684742897152000,1198,0,0
5210,How is it even supposed to work ,721003432304357376,1198,0,0
5211,Christie Dems announce deal to raise NJ gas tax end road funding crisis ,781968972849655808,1199,0,0
5212,NJ Democrats announce schoolfunding deal ,875335684579622913,1199,0,0
5213,State democrats roll out school finance plan  news,743864180369874944,1199,0,0
5214,Seattle Public Schools reaches funding agreement with specialeducation program  local,693265407679934464,1199,0,0
5215,On Tap For New Jersey Lawmakers Payroll Christie Book Deal  ,810277955784101893,1199,0,0
5216,LSU looks for seasons 1st SEC sweep at Missouri at 1 pm Live updates  sports,721750989934473216,1200,0,0
5217,Sitting in a firstplace tie LSU looks for more progress against Mississippi State  sports,695745351702044673,1200,0,0
5218,LSU looks for an opening sweep Ingame updates  sports,701459321410826240,1200,0,0
5219,Ole Miss announces Big 12SEC Challenge opponent  sports,735179589668851712,1200,0,0
5220,MSU Ole Miss ready for Governors Cup matchup in Pearl  sports,724761813812842497,1200,0,0
5221,sports Pac 12 football Stanford is historic No 1 pick,753615887240802304,1200,0,0
5222,Ole Miss FSU kickoff announced  sports,692106849554857984,1200,0,0
5223,NBC12 RVA Sports Network Big12 Preseason ,768277841205006336,1200,0,0
5224,LSU ranks No 12 in Sports News Preseason Top 25  sports,724996619247067136,1200,0,0
5225,NFL Combine Cal Stanford San Jose State wellrepresented  sports,701828908065230848,1200,0,0
5226,Root Sports To Broadcast 12 Pirates Spring Training Games  news,698082506814296068,1200,0,0
5227,CBS To Air NCAA March Madness Bracket Preview Show On February 11th  ,823933973558624257,1200,0,0
5228,Fatal crash investigated in Beaver County  ,826054963646386177,1201,0,0
5229,Man identified in violent Beaver County accident  local,729387016178143232,1201,0,0
5230,Police investigate shooting in Freedom Beaver County  local,687999509985673217,1201,0,0
5231,Teams to take bottled water other resources to Flint homes  news,686332516177858561,1202,1,28
5232,Feds say everyone in Flint can drink filtered tap water  news,746030001057726466,1202,1,28
5233,  Theyre pumping millions of gallons of water for free while flint residents pay for poisoned water,741435928489512960,1202,1,28
5234,Free water filters available for all Flint residents   FlintWaterCrisis ,691377635289665537,1202,1,28
5235,Nestl pumps millions of gallons for free while Flint pays for poisoned water  ,700126997549342720,1202,1,28
5236,Cleveland lawyer Peter Kirsanow is candidate for Trump labor secretary again  ,832236931497000960,1203,1,14
5237,Trump to nominate former St Louis lawyer Puzder as labor secretary  ,807013940492464133,1203,1,14
5238,Donald Trump picks Cleveland native Andy Puzder for labor secretary  ,806909565220560896,1203,1,14
5239,Trump picks Alexander Acosta as new Labor Secretary nominee  ,832293063812902912,1203,1,14
5240,Former St Louis lawyer being considered as Trumps labor secretrary  ,804751362957381632,1203,1,14
5241,Exprosecutor in Connecticut admits stealing 600000 from client  StLouis,687999485931225092,1204,0,0
5242,Woman pleads guilty in United Nations bribery scheme  news,687766006958174208,1204,0,0
5243,St Louis woman admits Social Security fraud  ,818602825219444741,1204,0,0
5244,Another baby giraffe born at Six Flags Great Adventure  ,837688081172037632,1205,0,0
5245,How a little hippo is giving the zoo a big lift  ,855847256494399490,1205,0,0
5246,NY Zoo Livestreams Pregnant Giraffe Ahead of Birth  ,834720594029576192,1205,0,0
5247,Little giraffe has big growth spurt  local SanDiego,704875471092060160,1205,0,0
5248,Memphis Zoo introduces baby sloth to the world  ,856881571747516417,1205,0,0
5249,New tigers on display at Kansas City Zoo ,721032077701873664,1205,0,0
5250,Denver Zoo to welcome endangered tiger from Moscow Zoo this summer  ,872904892687544321,1205,0,0
5251,Hes How Tall Birth Stats Out For April The Giraffes Calf  ,853712675246944256,1205,0,0
5252,Mom Who Spoofed Pregnant Giraffe Livestream Gives Birth  ,839843310726492161,1205,0,0
5253,Memphis Zoo welcomes adorable baby hippo ,850043019642499072,1205,0,0
5254,Video Memphis Zoo debuts new baby hippo  ,850470126013100033,1205,0,0
5255,Waiting for April 10 Fun Facts About Giraffe Pregnancies  ,849951888858656769,1205,0,0
5256,Premature hippo a happy hit for Cincinnati Zoo  ,855800430064013312,1205,0,0
5257,Disneys Animal Kingdom welcomes baby elephant  ,817112791677075456,1205,0,0
5258,Meet the new baby animals at the Staten Island Zoo  ,846904082275086338,1205,0,0
5259,NY Zoo Teases in Latest Pregnant Giraffe Update  ,836964014362148864,1205,0,0
5260,VIDEO Siberian Tiger shows off stripes at SF Zoo  ,810242530340208641,1205,0,0
5261,Houston Zoo welcomes new baby tapir into the family  ,830150431884111872,1205,0,0
5262,Zoo puts baby hippo Fiona on feeding tube  ,827630092717268993,1205,0,0
5263,Zoo welcomes new baby gorilla  ,834499020429094912,1205,0,0
5264,Watch live April the giraffe finally gives birth  ,853261475741388800,1205,0,0
5265,LIVE GIRAFFE CAM April the Giraffe to give birth to calf  ,840635056678944768,1205,0,0
5266,Bairds tapir born at Houston Zoo  ,830194651969753089,1205,0,0
5267,Memphis Zoo introduces baby giraffe Bogey  ,851868001670496256,1205,0,0
5268,Zoo Revealing Name of April the Giraffes Calf Monday  ,858997707087765505,1205,0,0
5269,Live Stream of Pregnant Giraffe Returns After Winds Cut Feed  ,839760731708993536,1205,0,0
5270,Its a boy Zoo confirms April the giraffes calf is a male ,853452961640574976,1205,0,0
5271,Premie hippo born at the Cincinnati Zoo  ,823970223913046016,1205,0,0
5272,An Omen Zoo Finds Young Giraffe Imprint in Aprils Pen  ,838797633938403331,1205,0,0
5273,Zoo Gives Live Stream Giraffe Update Unveils April Emojis  ,836920058324606976,1205,0,0
5274,April the Giraffe YouTube Channel Almost Sets Record  ,854326508466393088,1205,0,0
5275,ON THE CLOCK When will April the Giraffe have her calf  ,836624328489844736,1205,0,0
5276,Hoofs Crossed April the Pregnant Giraffe Is Soooooooo Close  ,847169832290279426,1205,0,0
5277,Leonard Fournette returns QBs beat DBs in drill LSU practice report  sports,710593346851344385,1206,0,0
5278,Former LSU WR Jarvis Landry breaks Marques Colstons NFL receiving record  news,684038456574541824,1206,0,0
5279,LSU receiver DJ Chark calls Leonard Fournette Reggie Bush the most exciting college backs ever  sports,711002745663193088,1206,0,0
5280,Big fish FilmsAboutForgettingYourPants,799921445258170368,1207,0,0
5281,Ferris Buellers Day OFFS   FilmsAboutForgettingYourPants,799901869233635328,1207,0,0
5282,Heres a  FilmsAboutForgettingYourPants ,799937881217310720,1207,0,0
5283,FilmsAboutForgettingYourPants Unnecessary Roughness,799907000578699264,1207,0,0
5284,Dude wheres my pants FilmsAboutForgettingYourPants,799913545022509056,1207,0,0
5285,Now you see me and my balls FilmsAboutForgettingYourPants,799901720952401920,1207,0,0
5286,That devil wore nada FilmsAboutForgettingYourPants,799889817865691136,1207,0,0
5287,The MANchurian NakedDate  filmsaboutforgettingyourpants,799890935983276032,1207,0,0
5288,Bush Hour filmsaboutforgettingyourpants,799930935726706688,1207,0,0
5289,FilmsAboutForgettingYourPants moby dickies,799936753675051008,1207,0,0
5290,FilmsAboutForgettingYourPants the REAR HUNTER,799937249164992514,1207,0,0
5291,The Pelicans Briefs FilmsAboutForgettingYourPants,799919291613245440,1207,0,0
5292,BetterAlternativeToDebates drinks with Bill Cosby,785484447395164161,1208,0,0
5293,Starting a Bill Cosby fanclub   BetterAlternativeToDebates,785482509010214914,1208,0,0
5294,IHaveARightToKnow why Bill Cosby put nothing in my drink,781157349088079872,1208,0,0
5295,John Kasich gets a head start on the New Hampshire home stretch Ohio Politics Roundup John Kasich had New Hamp  Cleveland politics,694119040218849280,1209,1,28
5296,John Kasich plans return to New Hampshire Ohio Politics Roundup  ,847036490806906880,1209,1,28
5297,John Kasichs doordie moment in New Hampshire live coverage For Ohio Gov John Kasich whatever happens Tue  Cleveland politics,696681312334147584,1209,1,28
5298,Harlan Hill Kaepernick betrays the sacrifice of millions of US vets by refusing to stand for the national anthem ,770752374658981893,1210,0,0
5299,Colin Kaepernick I wont stand to show pride in a flag for a country oppresses Black people  BlackLivesMatter ,769786054052286464,1210,1,2
5300,boycottNFL until it gets rid of players who disrespect our flag our anthem and our nation ,774257060863209472,1210,1,2
5301, WhatIBelieveIn5Words Bernie Sanders Will Be President ,747365238522118144,1211,1,29
5302,Five things to know today and whats on the boards for former VA hospital  ,814471340430393344,1211,0,0
5303,5 unanswered questions about Bernie Sanders health care plan  health,691675726412537856,1211,0,29
5304,health 5 unanswered questions about Bernie Sanders health care plan,691665005838671872,1211,0,0
5305,5 things you should know about NJs hospital megamerger,715964939056222209,1211,0,0
5306,5 questions about Sanders health care plan  health,691580046616571904,1211,0,0
5307,Man 72 charged in Stafford Twp roadrage incident ,791796034687029248,1212,0,0
5308,San Jose police say autopsy confirms 72yearold man was run over by bus  SanJose,723132037574459392,1212,0,0
5309,Hitandrun driver fatally slams into man 72 on Bronx street  ,799900345120002049,1212,0,0
5310,UVA Center for Politics Weighs In Ahead of Presidential Debate ,780412897922953217,1213,0,0
5311,The Vice Presidential debate Kaine attacks Pence fights back in VP debate ,783499827636166656,1213,0,0
5312,Walker playing Kaine in Pences debate prep  politics,777251345699000320,1213,0,0
5313,When is the vice presidential debate between Tim Kaine and Mike Pence Television and online stream  politics,781496669321834496,1213,0,0
5314,Sharks Pavelski Couture Thornton Burns still without goals against Penguins  sports,740073214437511168,1214,0,0
5315,NHL scoring remains stagnant despite league efforts  sports,719998919619379200,1214,0,0
5316,Lightning say Samkos wont be traded before NHL deadline  hockey,699338904919371776,1214,0,0
5317,Our Mondays hashtag game starts today at 9 am EDT  6 am PDT  2 pm BST Dont miss it ,765138231339970560,1215,0,0
5318,The Week Ahead September 26October 2 ,780154606324109313,1215,0,0
5319,Join the game It starts at 9 am EDT  6 am PDT  2 pm BST ,777845458576310272,1215,0,0
5320,Syria 90Day Forecast from Feb 24 2016 ,709095948501168128,1215,0,0
5321,What a surprise Our hashtag game starts today at 9 am EDT  6 am PDT  2 pm BST Join the game,761138616386990080,1215,0,0
5322,Iraq  Mosul Campaign Day 251 June 24 2017   ,878989340046749703,1215,0,0
5323,UnitedHealth trims drug coverage including Sanofi insulin  health,778685630133829632,1216,0,0
5324,New Technology Helping Reduce Emergency Response Times  ,839276769031163905,1216,0,0
5325,Local Pilot Paramedic Program Reducing 911 Calls  ,825147204935569411,1216,0,0
5326,Mylan cuts patient cost of EpiPen  health,768775368345985024,1216,0,0
5327,health Cell therapy could slow decline in heart patients,717390191711772672,1217,0,0
5328,Vericel stem cell heart failure therapy cuts deaths study  health,717045239869870080,1217,0,0
5329,Vericel stem cell therapy cuts heart failure death hospitalization study  health,717021637623697408,1217,0,0
5330,Gunmen attack Indian Air Force base near Pakistan border media  world news,683119424694452224,1218,1,28
5331,Pakistan arrests head of militant group over Indian air base attack  world news,687305204501364737,1218,1,28
5332,Pakistani top militant in govt custody over attack in India  news,688000302105034752,1218,1,28
5333,Pakistani team in India to probe attack on Indian air base  news,714021216378421252,1218,1,28
5334,Indias Modi scraps planned visit to Pakistan for regional summit  world news,780817160784392193,1219,1,6
5335,Islamic State threatens attacks in India  world news,734036111048081410,1219,1,6
5336,India steps up Kashmir patrols and weighs response to attack it blames on Pakistan  world news,777799877845590016,1219,1,6
5337,IndiaPakistan tensions rise after Indian PM cancels trip  world news,780865980511629312,1219,1,6
5338,South Asia summit uncertain as India others pull out in snub to Pakistan  world news,781118053396340741,1219,1,6
5339,Dominican wins record fifth straight title  sports,711285692664385536,1220,0,0
5340,Evans Throws For 5 TDs Tulsa Tops Central Michigan 5510  ,811049529441185792,1220,0,0
5341,Sports North Dakota State wins 5th consecutive FCS title beating Jacksonville State 3710,686018007995301888,1220,0,0
5342,Allen Tosses Five TDs St Thomas Aquinas Routs Tampa Plant For 7A Title  ,807456676609724418,1220,0,0
5343,TopNews Boxing great Muhammad Ali near death in Arizona hospital source,738914469263220737,1221,0,0
5344,Boxing legend Muhammad Ali in hospital with respiratory ailment  sports,738497040821280769,1221,0,0
5345,Boxing great Muhammad Ali close to death in hospital source  sports,738893388393545728,1221,0,0
5346,Muhammad Ali on life support as family is warned the end is near One more fight champ Our prayers are with you ,738815342005223424,1221,0,0
5347,Boxing great Muhammad Ali close to death in hospital source  life,738893573970493442,1221,0,0
5348,TopNews Ohio sheriff says family massacre not linked to drug cartel report,788444271388917761,1222,0,0
5349,Christie says no evidence Seaside Park bomb connected to NYC Minn attacks ,777506520552484864,1222,0,0
5350,Bombings in NJ NY not linked to larger terror cell FBI director says ,780805977327013888,1222,0,0
5351,politics Federal trial starts Monday for Washington Auditor Troy Kelley,708745282670886912,1223,0,0
5352,Jury seated for trial of indicted State Auditor Troy Kelley  local,709822523374841857,1223,0,0
5353,politics State Auditor Troy Kelley faces new trial on fraud charges,737700933451190273,1223,0,0
5354,Qualcomm forecasts secondquarter profit below estimates  tech,692465763781873666,1224,0,0
5355,LG Display guides for earnings recovery after secondquarter slump  tech,758113096305143808,1224,0,0
5356,Samsung Electronics tips best profit in more than 2 years for second quarter  tech,750848154078031872,1224,0,0
5357,LG Electronics says secondquarter operating profit likely at twoyear high  tech,751312017579864064,1224,0,0
5358,Unexpected high license growth fuels SAP secondquarter operating profit beat  tech,755650602860998656,1224,0,0
5359,Qualcomm profit forecast misses estimates on lower chip shipments  tech,722888285308059652,1224,0,0
5360,Samsung Electronics set for best quarter in over two years on secondquarter smartphone boost  tech,750157109291913216,1224,0,0
5361,LG Electronics tips JanuaryMarch profit to be best quarter in nearly two years  tech,719441049945399296,1224,0,0
5362,Relatives of Palestinian attack victims sue Facebook for 1 billion in US court  tech,752485013887651840,1225,0,0
5363,Parents of 8yearold killed in League City crash file 1 million lawsuit against driver carmaker  ,855981933767118852,1225,0,0
5364,Insurers battle families over 1 million drug for fatal disease  ,878065900368175104,1225,0,0
5365,Pulse nightclub victims families sue Facebook Google Twitter  ,811070422015995904,1225,0,0
5366,Relatives of Palestinian attack victims sue Facebook for 1 billion in US  tech,752566902241632256,1225,0,0
5367,Baltimore County Fire Chief Hohman to retire  ,870654815357079556,1226,0,0
5368,Shakeup in Baltimore public defenders office includes retirement of chief after 16 years  ,859476912070156289,1226,0,0
5369,Longtime head of Arc Baltimore to retire in June  ,814152252407615488,1226,0,0
5370,Commissioner Davis says plainclothes policing in Baltimore is over  ,839509884127293441,1226,0,0
5371,Baltimore Sen Gladden resigns from General Assembly  ,819258869096579072,1226,0,0
5372,Good Shepherd Services to close Baltimore County residential treatment program  ,832320250800635904,1226,0,0
5373,Head of Live Baltimore announces departure  ,836812845559992325,1226,0,0
5374,We demand an investigation as if there are any Black lives that matter most they are the lives of Black kids ,863166798547517445,1227,1,2
5375,  all black kids are in danger from the police,712903595876724736,1227,1,2
5376,So many Black kids dying of suicide A very sad development that requires great attention from the Black community ,748295008080510976,1227,1,2
5377,Suicide rates for Black children are now at a record breaking high  surpassing other races  ,824329673178042369,1227,1,2
5378,Why are they discussing religion during GOPDebate Dont we live in a civil state StopTheGOP ,698689161742651392,1228,1,11
5379,What about solving issues about civil rights instead of arguing about religion StopTheGOP,698692283730800640,1228,1,11
5380,Why to talk about Christianity Are Christians oppressed or something StopTheGOP,698692170564268034,1228,1,11
5381,San Andreas Fault in Our Stars CaliforniaMovies ,839062125490364416,1229,0,0
5382,49er vs Patriot Games CaliforniaMovies ,839054276852752384,1229,0,0
5383,World War TMZ CaliforniaMovies ,839045238404456448,1229,0,0
5384,The San Andreas Fault in Our Stars CaliforniaMovies ,839045209715453954,1229,0,0
5385,Warriors CaliforniaMovies ,839050901121712128,1229,0,0
5386,Top 2016 NFL Draft Prospects Four Linebackers Could Go In First Round Led By Myles Jack  news,721293587695054848,1230,0,0
5387,NFL Combine Top Linebacker Performances  news,703944778023448576,1230,0,0
5388,4star linebacker Keion Joyner set to choose between LSU and Florida State  sports,682952922674511872,1230,0,0
5389,sports Road to Levis Stadium Four elite QBs remain,689197426884743168,1230,0,0
5390,Fourstar linebacker Delshawn Phillips says he will play for Illinois  ,809272117078409216,1230,0,0
5391,4star linebacker Keion Joyner commits to Florida State over LSU  news,683383069584175104,1230,0,0
