,tweet_text,tweetid,cluster_label,relevance,theme
1799,Former NFL star Aaron Hernandez dead after hanging self in cell  ,854651447920689152,169,0,0
1800,Charleston church shooter Dylann Roof pleads guilty awaits execution  ,851524535845302275,170,0,0
1801,Jurors begin deliberations in trial of Dylann Roof killer of 9 at black church in Cha  ,809477439424446464,170,0,0
1802,Jury selection to resume in Charleston church shooting trial  ,803239829873901569,170,0,0
1803,Charleston church shooter Dylann Roofs murder trial begins  ,806560935557132288,170,0,0
1804,Dylann Roof ruled competent to stand trial for Charleston church shooting Jury selection to start Monday ,802167932121968640,170,0,0
1805,Dylann Roof found competent to stand trial for murder  ,802180343612796928,170,0,0
1806,LastMinuteGifts2016 Pine tree air fresheners,811871032990515201,171,0,0
1807,Gas Station breath mints LastMinuteGifts2016,811865788319731712,171,0,0
1808,LastMinuteGifts2016 free blockbuster rental,811868342235594752,171,0,0
1809,A spice rack so they can have more thyme LastMinuteGifts2016,811867919793717248,171,0,0
1810,Beef jerky LastMinuteGifts2016,811874930002456576,171,0,0
1811,LastMinuteGifts2016 A Peach candle ,811864517873278976,171,0,0
1812,A coma  Itll be more peaceful in the coming year Trust me LastMinuteGifts2016,811874718894604288,171,0,0
1813,LastMinuteGifts2016     Day old T Shirt,811871862871519233,171,0,0
1814,LastMinuteGifts2016 That Fruit Cake that was LastMinuteGift2015,811869022077730816,171,0,0
1815,LastMinuteGifts2016 Bassomatic ,811877448753283072,171,0,0
1816,Liver and onions LastMinuteGifts2016,811868019131613184,171,0,0
1817,How about a nice Bag o Glass LastMinuteGifts2016  ,811870376544215040,171,0,0
1818,A framed picture of myself  LastMinuteGifts2016,811878059720802304,171,0,0
1819,draw Christmas trees on wrapping paper and make a xmass joint LastMinuteGifts2016,811861919556628480,171,0,0
1820,LastMinuteGifts2016   A oneway ticket to Australia or New Zealand,811868324074229760,171,0,0
1821,LastMinuteGifts2016 Clothes from the laundry hamper ,811864169255473152,171,0,0
1822,Vintage clothing from my closet          LastMinuteGifts2016,811862911178182656,171,0,0
1823,Skin for your first mask LastMinuteGifts2016,811876434872594433,171,0,0
1824,lastminutegifts2016 A handwritten coupon for a Free Hug,811873856285802496,171,0,0
1825,A doge LastMinuteGifts2016 ,811871600286908416,171,0,0
1826,Plane tickets to Canada   LastMinuteGifts2016,811871250272423937,171,0,0
1827,Band Aids LastMinuteGifts2016,811868923809431553,171,0,0
1828,LastMinuteGifts2016 Available at fine corner stores and gas stations near you ,811875867999641601,171,0,0
1829,A vacant glazed stare LastMinuteGifts2016,811860593246404608,171,0,0
1830,LastMinuteGifts2016 Whatever the opposite of a  is,811860335271546881,171,0,0
1831,A used pair of socks LastMinuteGifts2016,811875464092536832,171,0,0
1832,5 Pack of Beer OneForMe  LastMinuteGifts2016,811871387035975680,171,0,0
1833,LastMinuteGifts2016 anything in my wishlist thanks,811860983325003776,171,0,0
1834,Divorce papers Its the thought that counts though right   LastMinuteGifts2016,811862468704276480,171,0,0
1835,Some free apps  LastMinuteGifts2016,811871217057669120,171,0,0
1836,my presence lol be thankful LastMinuteGifts2016,811869445043998720,171,0,0
1837,A carrot shaped like a dick  lastminutegifts2016,811866466970640384,171,0,0
1838,LastMinuteGifts2016 Lubricant,811866483282284544,171,0,0
1839,2016 holiday gift guide Fun finds for under 30 ,802504715242045441,171,0,0
1840,Netflix and Chill LastMinuteGifts2016,811868548574363648,171,0,0
1841,the something I got you last year but in a bigger box  LastMinuteGifts2016,811869132115283968,171,0,0
1842,Wrapping paper    LastMinuteGifts2016  ,811869791376015360,171,0,0
1843,A massage coupon with no Happy ending LastMinuteGifts2016,811869684232503296,171,0,0
1844,This classic album LastMinuteGifts2016 ,811868056494473216,171,0,0
1845,Gas station roses   LastMinuteGifts2016,811868266721411072,171,0,0
1846,Whatever my husband gets me LastMinuteGifts2016,811875738475495424,171,0,0
1847,LastMinuteGifts2016 Bourbon Michters preferably  I mean were talking about gifts for me right ,811877716542783488,171,0,0
1848,LastMinuteGifts2016 An Exploding Pie,811873376117456896,171,0,0
1849,LastMinuteGifts2016  Box of crayons,811862074787856384,171,0,0
1850,A genuine Rolux watch LastMinuteGifts2016,811862195646578688,171,0,0
1851,A tree shaped air freshener  LastMinuteGifts2016,811872707054800896,171,0,0
1852,Some breath mints cause you smell like ass LastMinuteGifts2016,811867739828539393,171,0,0
1853,A Hillary Clinton campaign contribution LastMinuteGifts2016,811870748230840320,171,0,0
1854,Map of Nebraska from their glove box LastMinuteGifts2016,811864827723448324,171,0,0
1855,Put a bow on your penis LastMinuteGifts2016,811863370911612928,171,0,0
1856,LastMinuteGifts2016  gift card from walmart,811868452491235328,171,0,0
1857,I got two paracetamol left in the packet That do   LastMinuteGifts2016,811864931721048064,171,0,0
1858,Starbucks gift card LastMinuteGifts2016,811874396134637569,171,0,0
1859,My extra tupperware lids LastMinuteGifts2016,811873224623411201,171,0,0
1860,Leftover Halloween candy LastMinuteGifts2016,811864560634396672,171,0,0
1861,LastMinuteGifts2016 Tickets to the Inauguration Concert,811877222873202689,171,0,0
1862,A gif card  LastMinuteGifts2016,811862603949547520,171,0,0
1863,a pack of smokes  LastMinuteGifts2016,811876612379648000,171,0,0
1864,Gonna shop local  Under my couch cushions  LastMinuteGifts2016,811875648746754048,171,0,0
1865,Not to worry not to worry An end to 2016 is gift enough LastMinuteGifts2016,811865299385483265,171,0,0
1866,LastMinuteGifts2016 A collection of my selfies,811875570770292737,171,0,0
1867,Nervously scrolling thru LastMinuteGifts2016 hashtag hoping I dont see anything I got anyone on here  WasLateNotCare,811865835740471296,171,0,0
1868,LastMinuteGifts2016 pens paper clips rubber bands,811871677403590656,171,0,0
1869,LastMinuteGifts2016  The Wunder Boner ,811866597585461249,171,0,0
1870,LastMinuteGifts2016  A smiling poop emoji stuffed toy ,811869867699617792,171,0,0
1871,LastMinuteGifts2016 and beyond ,811872769684049921,171,0,0
1872,LastMinuteGifts2016 one of those butt wipes packages from the box you got at Costco,811877187016130560,171,0,0
1873,My Pet Fat LastMinuteGifts2016,811866620352143364,171,0,0
1874,Faceless sock puppet LastMinuteGifts2016,811868907719929856,171,0,0
1875,A bottle of seltzer from the pantry   LastMinuteGifts2016,811870410539171840,171,0,0
1876,LastMinuteGifts2016 A framed selfie photo of us    Here Hold this frame while I take the picture,811863471520419840,171,0,0
1877,The shirt off your back and front LastMinuteGifts2016,811863566030610432,171,0,0
1878,LastMinuteGifts2016 the rest of my soda,811876589512163329,171,0,0
1879,LastMinuteGifts2016 Dick In A Box No Pun Intended ,811865728441782272,171,0,0
1880,LastMinuteGifts2016 Weedalways some of that around here,811864581807206401,171,0,0
1881,Russian for Dummies LastMinuteGifts2016,811864227329769472,171,0,0
1882,Whatever you happen to find under your car seat  LastMinuteGifts2016 ,811866946694246400,171,0,0
1883,Gas station flowers  LastMinuteGifts2016,811872034560974848,171,0,0
1884,the morning after pill  lastminutegifts2016,811872066194444288,171,0,0
1885,LastMinuteGifts2016  A Used 2016 Calendar,811865754538799105,171,0,0
1886,LastMinuteGifts2016 the fruit cake from this year and last year,811865369124237312,171,0,0
1887,BAC Detector LastMinuteGifts2016,811873168231202816,171,0,0
1888,LastMinuteGifts2016 Trip To Nowhereville,811874608093786112,171,0,0
1889,A stapler and some creamed corn LastMinuteGifts2016,811875124043509761,171,0,0
1890,Tin of Danish Cookies LastMinuteGifts2016,811866766750220289,171,0,0
1891,Louisiana Legislature hasnt broken its stalemate over the state budget yet  politics,705232529217814529,172,1,19
1892,Louisiana House will start moving tax bills Tuesday  news,701870480513339392,172,1,19
1893,Louisiana state budgeting for dummies  ,845256239655387136,172,1,19
1894,Louisiana House appropriations chair wants budget cuts from John Bel Edwards Fox 8 reports  politics,694957132299374595,172,1,19
1895,Louisiana House Senate in standoff over state budget plan  ,872649973749489664,172,1,19
1896,Louisiana House kills bill meant to help with budget shortfall  ,864639719094845440,172,1,19
1897,Louisiana House votes on tax hikes budget cuts What has happened so far  news,702929587366285312,172,1,19
1898,Legal aid for Louisiana poor on chopping block in Trumps budget  ,848941970177351680,172,1,19
1899,Louisiana community college construction caught in budget squeeze  politics,722094793258438656,172,1,19
1900,Louisiana House moving to OK budget that GOP leaders rejected  ,875112175219724288,172,1,19
1901,See which public services the Louisiana House would cut from Gov John Bel Edwards budget  ,866792876138778625,172,1,19
1902,Cuts to TOPS health care expected in Gov John Bel Edwards budget proposal  politics,719870346623496193,172,1,19
1903,Louisiana Supreme Court chief justice raises alarm about funding for public defenders  politics,709801606934450177,172,1,19
1904,Louisiana House passes bill to ban funding for sanctuary cities like New Orleans  politics,728001414094458881,172,1,19
1905,The Amazing Lacy AthleticsTVShows,765123768897249282,173,0,0
1906,The AJ Griffin Show AthleticsTVShows,765111701268209665,173,0,0
1907,Zito and Isles AthleticsTVShows,765116548151439360,173,0,0
1908,7th Evan Scribner AthleticsTVShows,765112307626106880,173,0,0
1909,Scooby Doolittle AthleticsTVShows,765122987829764096,173,0,0
1910,Star Eck AthleticsTVShows,765102748085915655,173,0,0
1911,Breaking Bats AthleticsTVShows,765107941401849857,173,0,0
1912,The Z Files AthleticsTVShows  ,765127123552002048,173,0,0
1913,BJ and the Bournigal AthleticsTVShows,765108652902670336,173,0,0
1914,The McGwire  AthleticsTVShows,765106944336130048,173,0,0
1915,Clippard The Big Red Dog AthleticsTVshows,765110135375204352,173,0,0
1916,Doug AthleticsTVShows ,765129180119986176,173,0,0
1917,American IDull AthleticsTVShows,765124314781904896,173,0,0
1918,The Bradley Bunch AthleticsTVShows,765117914756317185,173,0,0
1919,Leave it to Boever AthleticsTVShows,765131805938880512,173,0,0
1920,The redDick Van Dyke Show AthleticsTVShows,765124221521555456,173,0,0
1921,AthleticsTVshows Bleachers,765110902056030208,173,0,0
1922,5000 reward offered in Linthicum bank robbery ,776482129869844480,174,0,0
1923,Crime Stoppers Reward Offered In Wilkinsburg Money Mart Armed Robbery  news,730595743912722433,174,0,0
1924,Reward offered for tips in Detroit fatal shooting  ,837539614323683330,174,0,0
1925,Police offering reward for information on strip mall burglaries  ,872463681879240705,174,0,0
1926,Reward offered for suspect after dog found raped killed  news,713347065611313153,174,0,0
1927,Reward Offered for Info Leading to Art Box Vandals Arrest  local news,686602681440325632,174,0,0
1928,Reward offered for information regarding string of local firearm thefts  ,712640153718640641,174,0,0
1929,Obamacare user GiveObamaANewJob ,697799605409464320,175,0,0
1930,politics Obama on the jobs of the future,693543587179470848,175,0,0
1931,ObamaNextJob coach in the gym ,745257782555848704,175,0,0
1932,Beat Poet ObamaNextJob,745295767909236737,175,0,0
1933,GiveObamaANewJob telephone support,697804355244789761,175,0,0
1934, Just for men model ObamaNextJob,745283094874230784,175,0,0
1935,ObamaNextJob the first man on the Sun,745264437251153920,175,0,0
1936,Ibiza DJ called OFace ObamaNextJob,745293910499561472,175,0,0
1937,Chinese lover ObamaNextJob ,745272776672550912,175,0,0
1938,GUYS NEW  ACCOUNT  Obama is  now ,822490611962040320,175,0,0
1939,GiveObamaANewJob KING OF RampB ,697802512586403840,175,0,0
1940,Designated driver GiveObamaANewJob ,697807036608856065,175,0,0
1941, President of the NRA  ObamaNextJob,745286792903962624,175,0,0
1942, ObamaNextJob Wall Street,745296458769797125,175,0,0
1943,ObamaNextJob  Imam,745279572690804737,175,0,0
1944,Italy rescues nearly 1400 migrants in southern Mediterranean  world news,714883030658076672,176,1,28
1945,Italy rescues over 3300 migrants over weekend  world news,747140054925991936,176,1,28
1946,Italy says 2500 boat migrants rescued one body recovered  world news,755416535112355845,176,1,28
1947,Italy says 3200 boat migrants rescued Tuesday one body recovered  world news,755521122729287680,176,1,28
1948,3 rescued after catamaran capsizes off Santa Monica State Beach  ,861190966522327040,176,1,28
1949,Some 3000 boat migrants rescued 2 dead Italy coast guard  world news,740942201299959811,176,1,28
1950,Five migrant bodies recovered in Mediterranean 534 rescued Italy coastguard  world news,766359373090213888,176,1,28
1951,Italy rescues more migrants off the Libyan coast  world news,770984849901355008,176,1,28
1952,Florida nightclub attack is the latest US mass shooting  news,742050348643192832,177,0,0
1953,Growing list of named Orlando nightclub shooting victims,742323679384604672,177,0,0
1954,TopNews Autopsies show Orlando club massacre victims were shot multiple times,761690955879555072,177,0,0
1955,TopNews Gunfire erupts in Florida gay nightclub multiple people injured police,741928672056086528,177,0,0
1956,Police dog killed in Florida shootout during fugitive search  ,801389931104964608,177,0,0
1957,TopNews Shooting breaks out at Florida gay nightclub media,741908468966166533,177,0,0
1958,Dakota Access pipeline work to resume in protest area ,785821517170876416,178,0,0
1959,Dakota Access Pipeline draws ire from Phoenix protesters  ,825459727610044418,178,0,0
1960,TopNews Tribe vows to continue North Dakota pipeline fight despite arrests,792097235827765248,178,0,0
1961,Protest grows ahead of key ruling on Dakota Access pipeline ,774302138549702656,178,0,0
1962,Tribe files legal challenge to stall Dakota Access pipeline  ,829811939073212421,178,0,0
1963,Tribe vows to fight North Dakota pipeline through winter  environment,792450003352510464,178,0,0
1964,Company Dakota Access pipeline on track to start this week  ,844001246918971392,178,0,0
1965,Hundreds protest in Texas against Dakota Access pipeline ,798912382932131840,178,0,0
1966,Protesters in central Phoenix rally against Dakota Access pipeline ,775937392796512256,178,0,0
1967,A look at key players in the Dakota Access pipeline fight ,793344724002230276,178,0,0
1968,Dakota Access Pipeline protesters in Phoenix  ,798665694862778368,178,0,0
1969,Protesters gather in Seattle against banks support for Dakota Access pipeline  ,817398923400773632,178,0,0
1970,Hundreds rally in Seattle against Trumps move to advance Keystone XL Dakota pipeline  ,824126455454044160,178,0,0
1971,Dakota Access pipeline court battle to linger into new year  ,807323767378677760,178,0,0
1972,North Dakota pipeline fight gives spark to Native American activism  environment,773732257487949825,178,0,0
1973,Dakota Access pipeline work resumes near site of protest ,785946003736190976,178,0,0
1974,Pipelines spur protest in N Dakota West Texas  ,782602860080934912,178,0,0
1975,Feds block route of Dakota Access pipeline in ND  ,805563883477995520,178,0,0
1976,Charges Drugsmuggling jail guard ratted out snitch to dealer  ,834858180895182850,179,0,0
1977,PD used overdose victims phone to arrest dealer  ,878085535348252672,179,0,0
1978,Bronx Genovese mobster cops to conspiracy to commit extortion  ,864512054845165568,179,0,0
1979,Bust of large gambling ring tops Week in Crime,736207768802066432,179,0,0
1980,Cops bust alleged heroin ring operating near Asbury Park,716290978269691905,179,0,0
1981,Police close down illegal drug and gambling operation  ,840732384869928961,179,0,0
1982,NYPD cop found guilty of helping Bronx drug lord traffic cocaine ,793465526978646016,179,1,8
1983,10 Things to Know for Wednesday  news,742890644931108868,180,0,0
1984,TweetsFrom10YearsAgo Check out my MySpace background ,845215088424472576,180,0,0
1985,10 minutes to go,831138860281257984,180,0,0
1986,Nine up nine down for Martinez to start  ,859573022658875392,180,0,0
1987,W is the worst president well ever ever ever have TweetsFrom10YearsAgo ,845234184528564225,180,0,0
1988,10 Things to Know for Thursday  news,733099170748227585,180,0,0
1989,TweetsFrom10YearsAgo This iPhone thing will never catch on,845220918846676992,180,0,0
1990,Fay 9 Takeaways from Opening Day  ,849082438114582529,180,0,0
1991,Hello is this thing on  tweetsfrom10yearsago,845214764452106245,180,0,0
1992,Blackberry Forever TweetsFrom10YearsAgo ,845205533372039168,180,0,0
1993,TweetsFrom10YearsAgo  What the hell is a tweet and why cant my flip phone do it,845214994648096768,180,0,0
1994,Photos of the Day Jan 9 2016  news,686042435466571778,180,0,0
1995,10 things to know for Thursday  news,722992234484760576,180,0,0
1996,TweetsFrom10YearsAgo  I wonder what this button does,845207010295525376,180,0,0
1997,Join our game tomorrow at 9 AM hosted by ,686229876106461184,180,0,0
1998,10 mustread Thursday morning NJ stories,697765081371639808,180,0,0
1999,MySpace will take over social media TweetsFrom10YearsAgo ,845217126520520705,180,0,0
2000,Monday January 9 2016  ,818462445102596096,180,0,0
2001,That is SO 2006 TweetsFrom10YearsAgo ,845224321974919168,180,0,0
2002,Blackberry for life baby TweetsFrom10YearsAgo ,845208356591566849,180,0,0
2003, TweetsFrom10YearsAgo MySpace will ALWAYS be cool,845223190515204103,180,0,0
2004,Check out my pimped out MySpace Page TweetsFrom10YearsAgo ,845232408433635328,180,0,0
2005,9 mustread Monday morning NJ stories,711881212999000064,180,0,0
2006,Food aid from Chechnya distributed in Damascus and its countryside ,747130558438735872,181,1,26
2007,Russia announces humanitarian operation in Aleppo  ,758589076832264192,181,1,26
2008,Russian humanitarian aid distributed to families in Jayrud city and alAtna village in Damascus Countryside ,735134928807944192,181,1,26
2009,Humanitarian aid delivered in Ayn alArab area in Aleppo ,720578705710403585,181,1,26
2010,SyrianArmy reinforcements from Aleppo arrive to N Hama    ,776038846546972673,181,1,26
2011,Syria distributes aid provided by Iran and Chechnya to displaced people in Damascus Sweida ,748539135850385412,181,1,26
2012,Syrian authorities distribute aid and food among families living in temporary shelters in the town of Horejlah near Darayya Damascus ,778880237186740224,181,1,26
2013,Syrian Red Crescent providing humanitarian aid for 1000s of civilians that arrived from Eastern Aleppo CS to the city of Aleppo ,839879686083727360,181,1,18
2014,Plan To Raise California Minimum Wage To 15 Clears Key Panel FightFor15   ,715562951592161280,182,1,18
2015,Maryland bill would gradually raise minimum wage to 15  ,839238087456788480,182,1,18
2016,California Senate advances longshot singlepayer health care bill  ,870465607199858689,182,1,18
2017,Baltimore Council Advances 15 Minimum Wage Bill  ,839105675733123072,182,1,18
2018,NJ Assembly pushes ahead on 15 minimum wage for NJ,735981013499662336,182,1,18
2019,UPMC to boost minimum starting wages to 15 an hour  local,714900627382358016,182,1,18
2020,Gannett raises bid to acquire Tribune Publishing to 15 per share  business,732346123856154625,182,1,18
2021,Obamacare Covered Californias health plan prices soar  news,755599343088918529,182,1,18
2022,Baltimore City Council approves raising minimum wage to 15 an hour  ,843954169685950465,182,1,18
2023,San Jose Joins Regional Push to Up Minimum Wage to 15  ,798947800130064384,182,1,18
2024,California minimum wage hike to 15 an hour passes committee  news,715345258410717185,182,1,18
2025,15hour proposed as Californias minimum wage  politics,714819025700716545,182,1,18
2026,TopNews District of Columbia to vote on 15hour minimum wage,740171220688076805,182,1,18
2027,Fight for 15 hits streets to call for minimum wage increase  Wisconsin,720748982868180992,182,1,18
2028,San Leandro OKs minimum wage hike to 15 by 2020  business,754459935107190785,182,1,18
2029,politics Whats Californias prescription for rising drug costs,723969772845572097,182,1,18
2030,Baltimore City Council moves toward passing 15 minimum wage bill  ,838913434804752385,182,1,18
2031,politics Kill highspeed rail and spend the money on reservoirs Proposed California ballot measure sparks debate,708308874223157253,182,1,18
2032,politics Deal reached to take California minimum wage to 15 an hour,713936966035709952,182,1,18
2033,California governor set to approve highest minimum wage  news,716946078394744832,182,1,18
2034,TopNews Plan to raise California minimum wage to 15 passes in key committee,715237225336676352,182,1,18
2035,LINDA C BLACK HOROSCOPES for 41817  ,854268851642671112,183,0,0
2036,LINDA C BLACK HOROSCOPES for 3817  ,839439391198183425,183,0,0
2037,LINDA C BLACK HOROSCOPES for 5417  ,860096049448407041,183,0,0
2038,LINDA C BLACK HOROSCOPES for 5217  ,859347303114604544,183,0,0
2039,LINDA C BLACK HOROSCOPES for 63017  ,880723222320353281,183,0,0
2040,LINDA C BLACK HOROSCOPES for 2517  ,828204175129452548,183,0,0
2041,LINDA C BLACK HOROSCOPES for 51017  ,862255505636560896,183,0,0
2042,LINDA C BLACK HOROSCOPES for 42317  ,856110741002358784,183,0,0
2043,LINDA C BLACK HOROSCOPES for 12817  ,825328444007469058,183,0,0
2044,LINDA C BLACK HOROSCOPES for 6717  ,872422732994105346,183,0,0
2045,LINDA C BLACK HOROSCOPES for 51817  ,865157124418088960,183,0,0
2046,LINDA C BLACK HOROSCOPES for 123016  ,814800510729551872,183,0,0
2047,LINDA C BLACK HOROSCOPES for 121216  ,808273768992882688,183,0,0
2048,LINDA C BLACK HOROSCOPES for 32117  ,844134583276900352,183,0,0
2049,LINDA C BLACK HOROSCOPES for 31617  ,842430079556845568,183,0,0
2050,LINDA C BLACK HOROSCOPES for 41317  ,852491198577209344,183,0,0
2051,LINDA C BLACK HOROSCOPES for 121016  ,807595531216293888,183,0,0
2052,LINDA C BLACK HOROSCOPES for 21617  ,832212263473934336,183,0,0
2053,LINDA C BLACK HOROSCOPES for 41717  ,853966830628679680,183,0,0
2054,LINDA C BLACK HOROSCOPES for 3217  ,837319162569580544,183,0,0
2055,LINDA C BLACK HOROSCOPES for 62117  ,877466744373342209,183,0,0
2056,LINDA C BLACK HOROSCOPES for 52217  ,866619717515190272,183,0,0
2057,LINDA C BLACK HOROSCOPES for 53017  ,869496456125841408,183,0,0
2058,LINDA C BLACK HOROSCOPES for 42617  ,857176038811553793,183,0,0
2059,LINDA C BLACK HOROSCOPES for 1617  ,817325151704453120,183,0,0
2060,LINDA C BLACK HOROSCOPES for 4217  ,848508883744280576,183,0,0
2061,Abortion restrictions including 20week abortion ban getting push from Missouri lawm  ,846334640344481792,184,1,27
2062,Gov Kasich made the heartless choice in signing 20week abortion ban Jeanne Bauer O  ,810855534958182400,184,1,27
2063,SC governor signs 20week abortion ban  politics,735664083702185984,184,1,27
2064,Ohio House approves bill that would ban abortions after 20 weeks  ,807073088873623553,184,1,27
2065,Miami doctor is accused of a 20 million Medicare scheme  ,848909742017826816,184,1,27
2066,Pfizer ban on lethal drug sales complicates executions in 20 states  health,732658116374859777,184,1,27
2067,Dorking out with kindred spirits ComicConIn5Words,756772057275301888,185,0,0
2068,3DS Street Pass Hot Zone ComicConIn5Words ,756775489734189056,185,0,0
2069,Badges Here today Gone tomorrow ComicConIn5Words ,756773731079512064,185,0,0
2070,ComicConIn5Words um what the actual fuck,756775734727716864,185,0,0
2071,Follow Follow Follow Follow Unfollow ComicConIn5Words ,756777170719105024,185,0,0
2072, KING OF THE NERDS ComicConIn5Words ,756762931551956992,185,0,0
2073,Anyone actually selling COMICS here  ComicConIn5Words ,756779548058918912,185,0,0
2074,ComicConIn5Words   Introverts United for a while ,756771915734192128,185,0,0
2075, comicconin5words why is everything at once,756777555177381888,185,0,0
2076,Everybody here is a CLOD ComicConIn5Words ,756770248536252416,185,0,0
2077,All con very few comics ComicConIn5Words ,756781590852894720,185,0,0
2078,30 Second Trailers Equal Orgasm  ComicConIn5Words,756781166150164480,185,0,0
2079,Dont wear heels  Youll see  ComicConIn5Words SDCC ,756767836387758084,185,0,0
2080,Another place for target practice ComicConIn5Words,756771659193909249,185,0,0
2081, watch all panel videos Monday ComicConIn5Words,756777298775248896,185,0,0
2082,Easy dates for every geek ComicConIn5Words,756765509354348545,185,0,0
2083, ComicConIn5Words All comics and no cons,756774087339282432,185,0,0
2084,UnlikelyThingsHeardAtWalmart is yall fucking in the dressing room,783234526818557952,186,0,0
2085,UnlikelyThingsHeardAtWalmart I hate NASCAR  ,783221803858690048,186,0,0
2086,WeirdWalmartGreetings  thats one of the best hashtags ever    ,743507291350065153,186,0,0
2087,UnlikelyThingsHeardAtWalmart Anything scientific,783225535845441536,186,0,0
2088,PierOne is definitely cheaper Lets go there instead UnlikelyThingsHeardAtWalmart,783236516072022016,186,0,0
2089,UnlikelyThingsHeardAtWalmart These Sales Associates are always asking if I need something They must work on commission,783226455421583360,186,0,0
2090,Do you know the theme for next years Met Gala This might be perfect UnlikelyThingsHeardAtWalmart,783217790052368385,186,0,0
2091,UnlikelyThingsHeardAtWalmart I heard they have great prices on electronics people get paid super well and there promotions are Good,783230671670030336,186,0,0
2092,Have you seen the vintage wine collection  UnlikelyThingsHeardAtWalmart,783235785864642560,186,0,0
2093,UnlikelyThingsHeardAtWalmart I need the HIGHEST quality filter for sink,783225499027902465,186,0,0
2094,UnlikelyThingsHeardAtWalmart They sure have allnatural and healthy groceries here  Thats what I heard in Pandaria too Hm Warcraft,783218645384040449,186,0,0
2095,Fat shaming the poor never goes out of style How else can I feel superior UnlikelyThingsHeardAtWalmart,783217915055276032,186,0,0
2096,UnlikelyThingsHeardAtWalmart You have a pretty smile,783223012355035136,186,0,0
2097,UnlikelyThingsHeardAtWalmart I went to the dentist today,783229099951218688,186,0,0
2098,Raises for everyone UnlikelyThingsHeardAtWalmart,783220523794731009,186,0,0
2099,UnlikelyThingsHeardAtWalmart We dont got none,783227527397466112,186,0,0
2100,UnlikelyThingsHeardAtWalmart Lets eat healthy tonight,783233968111951872,186,0,0
2101,UnlikelyThingsHeardAtWalmart how much should I tip the valet,783217835673722880,186,0,0
2102,UnlikelyThingsHeardAtWalmart All these twitter trendings are so lame The trump ones are compelling,783218828427702273,186,0,0
2103,UnlikelyThingsHeardAtWalmart What vintage is this Mad Dog 2020,783224336991723521,186,0,0
2104,BlueLight Special Happening Now UnlikelyThingsHeardAtWalmart,783236746209218560,186,0,0
2105,UnlikelyThingsHeardAtWalmart Im just windowshopping,783220558775328772,186,0,0
2106,UnlikelyThingsHeardAtWalmart Eating animals is WRONG  ,783223397161406465,186,0,0
2107,People like this really give you hope for humanity UnlikelyThingsHeardAtWalmart,783223464090038272,186,0,0
2108,Pardon me do you have any Grey Poupon UnlikelyThingsHeardAtWalmart,783226253620895744,186,0,0
2109,UnlikelyThingsHeardAtWalmart Anything intelligent,783219330045603840,186,0,0
2110,What wine pairs with Doritos UnlikelyThingsHeardAtWalmart,783221009050693632,186,0,0
2111,UnlikelyThingsHeardAtWalmart anything said in a normal nonredneck accent,783232738375729152,186,0,0
2112,You mean PROBABLYnot Pobablly  UnlikelyThingsHeardAtWalmart,783234981661405184,186,0,0
2113,o shit a clown UnlikelyThingsHeardAtWalmart,783233859248717824,186,0,0
2114,hey dont pee on the floor  UnlikelyThingsHeardAtWalmart,783218772098293760,186,0,0
2115,UnlikelyThingsHeardAtWalmart These are quality hand tools,783230290801983488,186,0,0
2116,UnlikelyThingsHeardAtWalmart Civil conversation,783226423183945728,186,0,0
2117,I can safely say no one here has a mental impairment   UnlikelyThingsHeardAtWalmart,783235142231941120,186,0,0
2118,UnlikelyThingsHeardAtWalmart  Should I wear the blue or gold Jimmy Choos tonight,783234461659987968,186,0,0
2119,UnlikelyThingsHeardAtWalmart Theres no place Id rather be,783224923544285184,186,0,0
2120,I could literally be here all day making a list of UnlikelyThingsHeardAtWalmart,783219687018598401,186,0,0
2121,UnlikelyThingsHeardAtWalmart Pardon me would you have any Grey Poupon,783234289060184064,186,0,0
2122,UnlikelyThingsHeardAtWalmart I dont believe in God  ,783226938466799617,186,0,0
2123,UnlikelyThingsHeardAtWalmart Cash or ebt Cash,783233631573508096,186,0,0
2124,Can I help you find something UnlikelyThingsHeardAtWalmart,783224858012291074,186,0,0
2125,UnlikelyThingsHeardAtWalmart I wish I had YOUR job,783218022366543872,186,0,0
2126,The choice in here is a little limited for my taste UnlikelyThingsHeardAtWalmart,783235321022574592,186,0,0
2127,I forgot my pistol  UnlikelyThingsHeardAtWalmart,783238707990007809,186,0,0
2128,Look at all the available employees to help me find what I need UnlikelyThingsHeardAtWalmart,783228491839844352,186,0,0
2129,French UnlikelyThingsHeardAtWalmart,783221596634873856,186,0,0
2130,Those bumper stickers I saw in the parking lot werent racist at all UnlikelyThingsHeardAtWalmart,783234667331944448,186,0,0
2131,UnlikelyThingsHeardAtWalmart Greeter is hot,783239971700289536,186,0,0
2132,Roger Clinton you have a call on line 3 Roger Clinton line 3 UnlikelyThingsHeardAtWalmart,783223805929938944,186,0,0
2133,IfIHadABodyDouble to serve several years in prison while Im running the country it would be nice,776063590566625280,187,0,0
2134,IfIHadABodyDouble we would have a boobs contest,776064551108304897,187,0,0
2135,IfIHadABodyDouble I would stick to double standards for good,776074731770433536,187,0,0
2136,IfIHadABodyDouble Id enjoy a treesome,776066449681047552,187,0,0
2137,IfIHadABodyDouble I would probably be asian All asians have body doubles,776068756921544704,187,0,0
2138,IfIHadABodyDouble there would be no need for tomorrow,776060447418179584,187,0,0
